R0301|10001010|510050P1803A02900  |50ETF沽3月2847A     |510050|50ETF   |EBS|E|P|      10185|     2.8470|20170829|20180328|20180328|20180329|20180328|0|        5315|     0.0899|     0.0899|     2.8660|N|     0.3727|     0.0001|         4224.94| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001025|510050C1806A02700  |50ETF购6月2651A     |510050|50ETF   |EBS|E|C|      10185|     2.6510|20171026|20180627|20180627|20180628|20180627|0|        3134|     0.3200|     0.3200|     2.8660|N|     0.6066|     0.0334|         6762.03| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001026|510050C1806A02750  |50ETF购6月2700A     |510050|50ETF   |EBS|E|C|      10185|     2.7000|20171026|20180627|20180627|20180628|20180627|0|        1397|     0.2890|     0.2887|     2.8660|N|     0.5753|     0.0021|         6443.23| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001027|510050C1806A02800  |50ETF购6月2749A     |510050|50ETF   |EBS|E|C|      10185|     2.7490|20171026|20180627|20180627|20180628|20180627|0|        1207|     0.2560|     0.2555|     2.8660|N|     0.5421|     0.0001|         6105.09| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001028|510050C1806A02850  |50ETF购6月2798A     |510050|50ETF   |EBS|E|C|      10185|     2.7980|20171026|20180627|20180627|20180628|20180627|0|        2098|     0.2264|     0.2257|     2.8660|N|     0.5123|     0.0001|         5801.58| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001029|510050C1806A02900  |50ETF购6月2847A     |510050|50ETF   |EBS|E|C|      10185|     2.8470|20171026|20180627|20180627|20180628|20180627|0|        3103|     0.1992|     0.1992|     2.8660|N|     0.4858|     0.0001|         5531.68| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001030|510050P1806A02700  |50ETF沽6月2651A     |510050|50ETF   |EBS|E|P|      10185|     2.6510|20171026|20180627|20180627|20180628|20180627|0|        5983|     0.0792|     0.0791|     2.8660|N|     0.3227|     0.0001|         2695.66| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001031|510050P1806A02750  |50ETF沽6月2700A     |510050|50ETF   |EBS|E|P|      10185|     2.7000|20171026|20180627|20180627|20180628|20180627|0|        4946|     0.0942|     0.0936|     2.8660|N|     0.3470|     0.0001|         2878.28| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001032|510050P1806A02800  |50ETF沽6月2749A     |510050|50ETF   |EBS|E|P|      10185|     2.7490|20171026|20180627|20180627|20180628|20180627|0|        2546|     0.1105|     0.1109|     2.8660|N|     0.3741|     0.0001|         3440.70| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
R0301|10001033|510050P1806A02850  |50ETF沽6月2798A     |510050|50ETF   |EBS|E|P|      10185|     2.7980|20171026|20180627|20180627|20180628|20180627|0|        1997|     0.1300|     0.1300|     2.8660|N|     0.4030|     0.0001|         4134.30| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |        
