,optionCode,callorput,maturityDate,multi,netPositionToday,deltaToday,gammaToday,vegaToday,thetaToday,closingPriceTodayUnderlyer,volToday,deltaNotionalToday,deltaSensOfVolToday,vegaNotionalToday,gammaNotionalToday,thetaNotionalToday,rohToday,robToday,rhoNotionalToday,robNotionalToday,brBase,BR,RF,StrategyID
108,10001135.0,1.0,737084.0,10000.0,-722.0,0.994756,0.0717706,4.52188e-05,0.14969,3.0738,0.348078,-7182138.32,-0.08079038526953575,-326.479736,-518183.732,-1080761.8,0.051531,-0.00725046,-1019.3255342465753,143.4200580821918,0.0191578,0.0887571,0.03,1.0
109,10001136.0,0.0,737084.0,10000.0,-437.0,-0.00354468,0.0717706,4.52188e-05,-0.0417143,3.0738,0.348078,15490.2516,-0.08079038526953575,-197.606156,-313637.522,182291.491,-0.000165162,-0.000159617,1.97741901369863,1.9110309315068494,0.0191578,0.0887571,0.03,1.0
110,10001137.0,1.0,737147.0,10000.0,-316.0,0.947913,0.394619,0.00141014,-0.202277,3.0738,0.204006,-2995405.08,-0.802878103185467,-4456.0424,-1246996.04,639195.3200000001,0.228453,-0.290463,-1977.8396712328768,2514.6933698630137,0.185391,0.0,0.049697,1.0
111,10001138.0,0.0,737147.0,10000.0,351.0,-0.0520866,0.394619,0.00141014,-0.0693255,3.0738,0.204006,-182823.966,-0.802878103185467,4949.5914,1385112.69,-243332.50499999998,-0.267508,-0.216574,-2572.4741917808224,-2082.6705205479448,0.185391,0.0,0.049697,1.0
112,10001140.0,0.0,737238.0,10000.0,1.0,-0.103087,0.46838,0.00360921,-0.0644316,3.0738,0.190443,-1030.87,-1.0734243469145976,36.092099999999995,4683.8,-644.316,-0.716934,-0.507388,-19.64202739726027,-13.90104109589041,0.428251,1.04643e-05,0.0469913,1.0
113,10001141.0,1.0,737119.0,10000.0,-22.0,0.964431,0.395692,0.000793152,-0.137017,3.0738,0.195054,-212174.82,-0.6984198526038821,-174.49344,-87052.23999999999,30143.74,0.124947,-0.183598,-75.3105205479452,110.6618082191781,0.108766,0.000289992,0.0253797,1.0
114,10001142.0,1.0,737119.0,10000.0,24.0,0.946214,0.584444,0.00110744,-0.159591,3.0738,0.184388,227091.36000000002,-0.9176447733938442,265.7856,140266.56,-38301.840000000004,0.0686606,-0.227596,45.14669589041095,-149.65216438356163,0.108766,0.000289992,0.0253797,1.0
115,10001143.0,1.0,737119.0,10000.0,-316.0,0.916141,0.863998,0.00156109,-0.190775,3.0738,0.175821,-2895005.56,-1.1576164210913564,-4933.0444,-2730233.68,602849.0,0.00558342,-0.275008,-48.33864986301371,2380.8911780821913,0.108766,0.000289992,0.0253797,1.0
116,10001144.0,1.0,737119.0,10000.0,-10.0,0.868291,1.24269,0.00216356,-0.23056,3.0738,0.169419,-86829.09999999999,-1.3382747045698196,-216.35600000000002,-124269.0,23056.0,-0.0599844,-0.321577,16.434082191780824,88.10328767123288,0.108766,0.000289992,0.0253797,1.0
117,10001145.0,1.0,737119.0,10000.0,88.0,0.797238,1.68538,0.00286118,-0.274925,3.0738,0.165197,701569.44,-1.3276423799568615,2517.8383999999996,1483134.4000000001,-241933.99999999997,-0.12297,-0.362585,-296.47561643835616,-874.1775342465753,0.108766,0.000289992,0.0253797,1.0
118,10001146.0,0.0,737119.0,10000.0,-26.0,-0.0355371,0.395692,0.000793152,-0.0683064,3.0738,0.195054,9239.646,-0.6984198526038821,-206.21952,-102879.92,17759.664,-0.173333,-0.147566,123.47008219178083,105.11550684931508,0.108766,0.000289992,0.0253797,1.0
119,10001147.0,0.0,737119.0,10000.0,125.0,-0.053755,0.584444,0.00110744,-0.0896149,3.0738,0.184388,-67193.75,-0.9176447733938442,1384.3,730555.0,-112018.62499999999,-0.235043,-0.196987,-804.9417808219179,-674.6130136986301,0.108766,0.000289992,0.0253797,1.0
120,10001148.0,0.0,737119.0,10000.0,215.0,-0.0838278,0.863998,0.00156109,-0.119533,3.0738,0.175821,-180229.76999999996,-1.1576164210913564,3356.3435000000004,1857595.7,-256995.94999999998,-0.303543,-0.249823,-1787.9930136986304,-1471.5601369863011,0.108766,0.000289992,0.0253797,1.0
121,10001149.0,0.0,737119.0,10000.0,-39.0,-0.131678,1.24269,0.00216356,-0.158053,3.0738,0.169419,51354.41999999999,-1.3382747045698196,-843.7884000000001,-484649.10000000003,61640.67,-0.374534,-0.301815,400.18701369863015,322.4872602739726,0.108766,0.000289992,0.0253797,1.0
122,10001150.0,0.0,737119.0,10000.0,-19.0,-0.20273,1.68538,0.00286118,-0.201152,3.0738,0.165197,38518.7,-1.3276423799568615,-543.6242,-320222.20000000007,38218.88,-0.442943,-0.348246,230.57306849315069,181.27873972602737,0.108766,0.000289992,0.0253797,1.0
123,10001151.0,1.0,737084.0,10000.0,-36.0,0.996054,0.0438222,2.99788e-05,0.16293,3.0738,0.377941,-358579.44000000006,-0.05202695836703519,-10.792368,-15775.991999999998,-58654.799999999996,0.05072,-0.00806651,-50.025205479452055,7.956009863013699,0.0191578,0.0887571,0.03,1.0
124,10001152.0,1.0,737084.0,10000.0,-3216.0,0.35756,4.74576,0.00158617,-0.699261,3.0738,0.184649,-11499129.6,0.7848757899037162,-51011.2272,-152623641.6,22488233.76,-0.140997,-0.164347,12423.187726027398,14480.546630136985,0.0191578,0.0887571,0.03,1.0
125,10001153.0,0.0,737084.0,10000.0,-67.0,-0.00224743,0.0438222,2.99788e-05,-0.0299735,3.0738,0.377941,1505.7781,-0.05202695836703519,-20.085796,-29360.874,20082.245,-1.88921e-05,-1.8329e-05,0.03467864931506849,0.03364501369863014,0.0191578,0.0887571,0.03,1.0
126,10001154.0,0.0,737084.0,10000.0,2927.0,-0.640741,4.74576,0.00158617,-0.878672,3.0738,0.184649,-18754489.07,0.7848757899042713,46427.195900000006,138908395.2,-25718729.44,-0.200352,-0.164915,-16066.583671232876,-13224.827534246575,0.0191578,0.0887571,0.03,1.0
127,10001155.0,1.0,737119.0,10000.0,-32.0,0.982006,0.196121,0.000447959,-0.110526,3.0738,0.222264,-314241.92000000004,-0.4026890455444132,-143.34688,-62758.719999999994,35368.32,0.207067,-0.117071,-181.53819178082193,102.6375890410959,0.108766,0.000289992,0.0253797,1.0
128,10001156.0,1.0,737119.0,10000.0,-37.0,0.975369,0.273823,0.000584504,-0.12131,3.0738,0.207718,-360886.53,-0.5271626495662041,-216.26648000000003,-101314.51000000001,44884.700000000004,0.171515,-0.146178,-173.8645205479452,148.18043835616436,0.108766,0.000289992,0.0253797,1.0
129,10001157.0,1.0,737119.0,10000.0,-61.0,0.701721,2.09724,0.00351524,-0.31479,3.0738,0.163103,-428049.81000000006,-1.0106283790134452,-2144.2964,-1279316.4000000001,192021.90000000002,-0.178338,-0.393648,298.04432876712326,657.8774794520548,0.108766,0.000289992,0.0253797,1.0
130,10001158.0,1.0,737119.0,10000.0,-49.0,0.468573,2.38127,0.00403153,-0.339982,3.0738,0.164747,-229600.77000000002,0.3212740400176939,-1975.4497000000001,-1166822.3,166591.18,-0.250975,-0.414325,336.92534246575343,556.2171232876713,0.108766,0.000289992,0.0253797,1.0
131,10001159.0,0.0,737119.0,10000.0,1.0,-0.0179624,0.196121,0.000447959,-0.044347,3.0738,0.222264,-179.624,-0.4026890455444132,4.47959,1961.2099999999998,-443.46999999999997,-0.0803665,-0.0701918,-2.201821917808219,-1.9230630136986302,0.108766,0.000289992,0.0253797,1.0
132,10001160.0,0.0,737119.0,10000.0,2.0,-0.0245996,0.273823,0.000584504,-0.0538654,3.0738,0.207718,-491.99199999999996,-0.5271626495662041,11.69008,5476.46,-1077.308,-0.121342,-0.104722,-6.648876712328767,-5.738191780821918,0.108766,0.000289992,0.0253797,1.0
133,10001161.0,0.0,737119.0,10000.0,136.0,-0.298248,2.09724,0.00351524,-0.239753,3.0738,0.163103,-405617.28,-1.0106283790134452,4780.7264000000005,2852246.4000000004,-326064.08,-0.503735,-0.384732,-1876.9304109589043,-1433.5219726027399,0.108766,0.000289992,0.0253797,1.0
134,10001162.0,0.0,737119.0,10000.0,27.0,-0.531396,2.38127,0.00403153,-0.262413,3.0738,0.164747,-143476.91999999998,0.3212740400171388,1088.5131000000001,642942.9,-70851.51,-0.587218,-0.416256,-434.3804383561644,-307.915397260274,0.108766,0.000289992,0.0253797,1.0
135,10001163.0,1.0,737147.0,10000.0,-49.0,0.96063,0.300701,0.00112588,-0.189151,3.0738,0.213754,-470708.7,-0.6631632915587993,-551.6812,-147343.49,92683.99,0.281397,-0.251715,-377.7658356164384,337.91876712328775,0.185391,0.0,0.049697,1.0
136,10001164.0,1.0,737147.0,10000.0,69.0,0.518642,1.756,0.00527419,-0.318583,3.0738,0.171471,357862.98000000004,0.06295757188690132,3639.1911,1211640.0,-219822.27000000002,-0.252978,-0.551677,-478.23238356164387,-1042.8962465753423,0.185391,0.0,0.049697,1.0
137,10001165.0,0.0,737147.0,10000.0,4.0,-0.0393701,0.300701,0.00112588,-0.0586614,3.0738,0.213754,-1574.8039999999999,-0.6631632915587993,45.035199999999996,12028.039999999999,-2346.456,-0.20538,-0.168641,-22.507397260273976,-18.481205479452054,0.185391,0.0,0.049697,1.0
138,10001166.0,0.0,737147.0,10000.0,-24.0,-0.481358,1.756,0.00527419,-0.165935,3.0738,0.171471,115525.92000000001,0.06295757188690132,-1265.8056000000001,-421440.0,39824.4,-0.822416,-0.551264,540.7666849315068,362.47495890410954,0.185391,0.0,0.049697,1.0
139,10001168.0,1.0,737238.0,10000.0,10.0,0.563322,1.13319,0.00792347,-0.233868,3.0738,0.172808,56332.2,-0.10543826684639157,792.3470000000001,113318.99999999999,-23386.8,-0.148083,-0.886269,-40.57068493150685,-242.81342465753428,0.428251,1.04643e-05,0.0469913,1.0
140,10001169.0,0.0,737238.0,10000.0,4.0,-0.084211,0.391829,0.00310828,-0.0582347,3.0738,0.196053,-3368.4399999999996,-0.984325377418882,124.33120000000001,15673.16,-2329.388,-0.623204,-0.448069,-68.29632876712328,-49.103452054794516,0.428251,1.04643e-05,0.0469913,1.0
141,10001170.0,0.0,737238.0,10000.0,18.0,-0.436674,1.13319,0.00792347,-0.0911298,3.0738,0.172808,-78601.32,-0.10543826684639157,1426.2246,203974.19999999995,-16403.364,-1.44918,-0.871047,-714.6641095890411,-429.5574246575342,0.428251,1.04643e-05,0.0469913,1.0
142,10001171.0,1.0,737084.0,10000.0,-949.0,0.0671428,1.54387,0.000552958,-0.273363,3.0738,0.197872,-637185.172,1.001049952760319,-5247.57142,-14651326.3,2594214.87,-0.0777381,-0.0847514,2021.1906000000001,2203.5364000000004,0.0191578,0.0887571,0.03,1.0
143,10001172.0,0.0,737084.0,10000.0,737.0,-0.931158,1.54387,0.000552958,-0.449776,3.0738,0.197872,-6862634.460000001,1.0010499527601802,4075.30046,11378321.9,-3314849.12,-0.139008,-0.0872339,-2806.8190684931506,-1761.4077890410958,0.0191578,0.0887571,0.03,1.0
144,10001173.0,1.0,737119.0,10000.0,-17.0,0.264395,1.8681,0.0033165,-0.283082,3.0738,0.172757,-44947.15,1.3000719379185899,-563.805,-317577.0,48123.94,-0.263676,-0.377175,122.80800000000002,175.67054794520547,0.108766,0.000289992,0.0253797,1.0
145,10001174.0,0.0,737119.0,10000.0,-9.0,-0.735573,1.8681,0.0033165,-0.202982,3.0738,0.172757,66201.57,1.3000719379174797,-298.485,-168129.0,18268.38,-0.610766,-0.389953,150.59983561643836,96.15279452054796,0.108766,0.000289992,0.0253797,1.0
146,10001175.0,1.0,737147.0,10000.0,15.0,0.353686,1.61009,0.00492075,-0.282948,3.0738,0.174477,53052.9,0.9595626457920003,738.1125,241513.5,-42442.2,-0.29845,-0.530561,-122.65068493150685,-218.03876712328764,0.185391,0.0,0.049697,1.0
147,10001176.0,0.0,737147.0,10000.0,2.0,-0.646314,1.61009,0.00492075,-0.125376,3.0738,0.174477,-12926.28,0.9595626457914452,98.41499999999999,32201.8,-2507.5199999999995,-0.886256,-0.548516,-48.561972602739736,-30.055671232876712,0.185391,0.0,0.049697,1.0
148,10001177.0,1.0,737238.0,10000.0,19.0,0.452781,1.1265,0.0079685,-0.222742,3.0738,0.174822,86028.39,0.5278389627316749,1514.0149999999999,214035.0,-42320.979999999996,-0.239143,-0.875733,-124.48539726027397,-455.86101369863013,0.428251,1.04643e-05,0.0469913,1.0
149,10001179.0,1.0,737084.0,10000.0,23.0,0.0145061,0.36485,0.000156509,-0.0941691,3.0738,0.23699,3336.403,0.3441021460647356,35.99707,83915.5,-21658.893,-0.0188601,-0.0199956,-11.884446575342468,-12.599967123287673,0.0191578,0.0887571,0.03,1.0
150,10001180.0,0.0,737084.0,10000.0,5.0,-0.983795,0.36485,0.000156509,-0.267584,3.0738,0.23699,-49189.75,0.3441021460648397,7.825449999999999,18242.5,-13379.2,-0.0820443,-0.0243928,-11.238945205479453,-3.341479452054794,0.0191578,0.0887571,0.03,1.0
151,10001181.0,1.0,737119.0,10000.0,0.0,0.138469,1.17654,0.00223948,-0.20104,3.0738,0.185224,0.0,1.3692988070324041,0.0,0.0,0.0,-0.22787,-0.299943,0.0,0.0,0.108766,0.000289992,0.0253797,1.0
152,10001182.0,0.0,737119.0,10000.0,-1.0,-0.861499,1.17654,0.00223948,-0.118409,3.0738,0.185224,8614.99,1.3692988070324041,-22.3948,-11765.4,1184.09,-0.585806,-0.323567,16.049479452054797,8.864849315068493,0.108766,0.000289992,0.0253797,1.0
153,10001183.0,1.0,737147.0,10000.0,2.0,0.2248,1.25455,0.00396731,-0.226026,3.0738,0.180537,4496.0,1.383968388650736,79.3462,25091.0,-4520.52,-0.300502,-0.472249,-16.46586301369863,-25.876657534246576,0.185391,0.0,0.049697,1.0
154,10001184.0,0.0,737147.0,10000.0,2.0,-0.7752,1.25455,0.00396731,-0.0635302,3.0738,0.180537,-15504.0,1.383968388650736,79.3462,25091.0,-1270.6039999999998,-0.906678,-0.508574,-49.68098630136986,-27.867068493150683,0.185391,0.0,0.049697,1.0
155,10001185.0,1.0,737238.0,10000.0,18.0,0.353198,1.03385,0.00747514,-0.203178,3.0738,0.178695,63575.64,1.0261209337403265,1345.5252,186092.99999999997,-36572.04,-0.300727,-0.839527,-148.3037260273973,-414.01331506849317,0.428251,1.04643e-05,0.0469913,1.0
