,date,cm_C,cm_P,nm_C,nm_P,cq_C,cq_P,nq_C,nq_P
30,2017-02-21,0.47699308494182274,0.4935185441354913,0.8592220693100041,0.877274660882136,-0.07267198317498406,-0.3141047164863212,-0.47049920994286704,-0.4193506958429677
31,2017-02-22,0.1467785524157271,0.16488561037436408,0.41954740260242657,0.3862016944075026,-0.07886528148787875,-0.10446059442358663,-0.07634956257109754,-0.061588355149294845
32,2017-02-23,0.8707633730653148,0.8718764286225877,0.8057934397996194,0.7820428578311035,0.8580252307993927,0.8824115250536692,0.012020038431662081,0.8824915244760617
33,2017-02-24,-0.01782734311160557,-0.10226893730758253,0.540965898902553,0.5419692679554977,0.5374447142966383,0.5321282043672416,0.25872628690993177,0.29073564707174926
34,2017-02-27,-0.032143887622620465,-0.3946246920502858,-0.14828953481901036,-0.18826893897637337,0.19693873140622614,0.0018396599018777405,0.8808363685694914,0.7198423044789178
35,2017-02-28,-0.06936381595932341,-0.28482622021563647,-0.5590949086920795,-0.7245753916328225,-0.5682571156554724,-0.337895885510041,-0.5714181054358064,-0.4920996265725138
36,2017-03-01,0.6546150081002723,0.0659117475582074,0.2830091692254572,-0.16386688288099993,0.6074454149787571,0.5933589358075465,-0.11100957798753826,0.11660063098711321
37,2017-03-02,-0.7487786040346803,-0.8761976840060394,-0.6668183141819733,-0.9080104942630051,-0.7361415146377582,-0.8910876072242272,-0.8038421895113668,-0.7919932115258211
38,2017-03-03,0.05761960578703253,0.25689596021237243,0.0617421984371663,-0.18393954927062486,-0.6655064951677115,-0.4889327588689313,-0.32959245233782014,-0.30869599512997065
39,2017-03-06,-0.2302263088830662,-0.2358025712084621,0.07214201057106122,0.04738722541690572,0.2589631723375762,0.44313833929395,0.1561901094867404,0.005953448022788279
40,2017-03-07,0.6076696196501085,0.5850723777522605,0.49528358605976713,0.4668463207532471,-0.5129811472655834,-0.21273329623525136,-0.6382414245550498,-0.6890915562897615
41,2017-03-08,-0.5674558496737685,-0.6262620521342576,-0.4797328846959337,-0.4692863914276028,-0.6269189085209953,0.15132534370305692,-0.5805336276995001,-0.6198006474865562
42,2017-03-09,-0.7248083397184704,-0.7900086856591652,-0.6556359624207883,-0.6538299665298436,0.11221772588718054,0.17917526510701948,-0.07601612108850009,-0.37743692928324324
43,2017-03-10,0.7522839297864724,0.6523907937711555,0.6756088212282476,0.5632978970273638,0.5776958199029537,0.7824036774208337,0.7310811738295727,0.6223278450410787
44,2017-03-13,-0.4450341298555797,-0.35753281531132153,-0.5919861370137193,-0.5869845523752248,-0.6107420875772354,-0.4669190906954799,0.22093451525723706,-0.057470576290085056
45,2017-03-14,-0.40265559626163366,-0.22123252677028798,-0.636728061145621,-0.6888080058638173,0.7441150364338739,0.7074297394615894,0.6044395646368447,0.23854080829490332
46,2017-03-15,0.2034274208063321,0.09814106687949382,0.19000299704015006,0.25026151283409576,0.4969813609948627,0.5185519792414502,0.28053099801474213,0.33821391212618035
47,2017-03-16,-0.3812559958110523,0.32886306035952273,0.7451692715637914,0.7111402481833643,0.7113421380261363,0.6518491362362591,0.7574236731494945,0.7161026877144243
48,2017-03-17,0.5335780493426469,0.7551465258812952,0.7768418601747829,0.8063111761063522,0.797807696566843,0.7826980080899806,0.8847147328710564,0.8651593102238678
49,2017-03-20,-0.4363312629558808,0.006051006061154484,0.5924660389396954,0.7251381816823369,0.5002889383625861,0.6310294686874547,0.40075645313408587,-0.14053458726664309
50,2017-03-21,0.03602008335701611,-0.16094233251877677,0.16528007691547503,0.10200507913434693,0.18147499912192727,0.03705265227960096,-0.051369528604209395,-0.18020250962679643
51,2017-03-22,-0.20893205820737917,-0.2761410962073431,0.1142281252346591,0.12265474337986147,0.16257838180488715,0.12657002597609818,0.10607540194662196,0.10384759099552725
52,2017-03-23,-0.13034428254452135,-0.036329534668297955,-0.19036109188587272,-0.26135585347909895,0.3896201077138792,0.09768307943222736,0.32795164423484696,0.44494784581481034
53,2017-03-24,-0.3988328362878401,-0.02045818227561658,0.28242773006437094,0.30390633357921426,0.24883738356241336,0.24366697420243097,-0.6045950368471334,-0.5008233008920835
54,2017-03-27,-0.6134498637103392,-0.6719586502459751,-0.2587270460605169,-0.30221734565463015,0.11650825847318735,0.1831749261688499,-0.5222860853585304,-0.6181674337761865
55,2017-03-28,-0.849730771180817,-0.7392211244478264,-0.6165891227677661,-0.6027305628956937,-0.591394128529379,-0.4509384115135389,-0.7564376308907436,-0.6901131110714523
56,2017-03-29,-0.29690573782038976,-0.19950251955474224,-0.08441060367732132,0.008089396214932822,0.09964984358420217,0.2660892958812337,0.3241138077688452,0.2507671823253424
57,2017-03-30,-0.5352087090137811,-0.3504403042890422,-0.7374099879413106,-0.7649268419975491,-0.637614585238556,-0.6966265646939889,-0.7012525859870353,-0.626165283646683
58,2017-03-31,-0.8698465942859239,-0.8186040712716411,-0.8020731221331394,-0.7436874475385798,-0.643679239455902,-0.42324819672374825,0.7041275147649373,0.7251636689673355
59,2017-04-05,-0.257135722053936,0.7052484555955563,-0.0348567222928752,-0.42527205478884683,-0.5327345193333597,-0.5721708414100536,-0.11509769833612957,-0.5455548158316598
60,2017-04-06,-0.5603217158895756,-0.616814761933523,-0.7436976856813037,-0.7055990980709127,-0.8173070361641207,-0.7464039189673599,-0.41605797641774467,-0.5224719532954681
61,2017-04-07,-0.2400243624814119,-0.4263013234781655,0.6623896352046343,0.6353698944512971,0.40872196959425666,0.42534370114959785,-0.14533367616070725,-0.2060014574794358
62,2017-04-10,0.6676256619652521,0.7090880249756512,0.3168174280233618,0.3451915083480665,0.44495824066694967,0.1612673318887066,0.740962262737798,0.7636602233505299
63,2017-04-11,-0.790237619473019,-0.6231772016108034,0.4233622042370415,0.3974096889155242,0.7653345973687223,0.6682403505064902,0.5129569771074453,0.5586929106405968
64,2017-04-12,-0.09978871275113169,0.36707972458113974,0.06429069968123174,0.016322785433853584,0.3640260164806272,0.33748801014044943,0.2503292380336362,0.2141152019868859
65,2017-04-13,0.06326971150335209,0.009866740032305907,0.2283365286780565,0.15336642575499607,0.41078878226323845,0.18166590797159962,-0.11560650016191484,0.07495362057376075
66,2017-04-14,-0.17098736223031377,-0.03205573568766554,-0.7837138239429553,-0.7362263410455432,-0.6077068507824852,-0.5671842038043032,-0.6843454081377532,-0.49930465424479203
67,2017-04-17,-0.3501150434655332,-0.3448368387388831,-0.7338988092647903,-0.7431919151958184,-0.352337014189008,-0.4857239597907914,0.15684869764310147,0.026787874989634065
68,2017-04-18,-0.10957613271988029,-0.09883899219448507,-0.08467285260405505,-0.10004094432545237,0.0748930141728325,0.05994943378715961,-0.07472140170186674,-0.013068601756206687
69,2017-04-19,-0.6401571565344136,-0.6348042116733678,-0.8915954627477408,-0.8904602594083363,-0.8770409267429883,-0.904460236810474,-0.8246149955970954,-0.8704242830912439
70,2017-04-20,-0.7101920804404479,-0.48931212516510064,-0.658944376833614,-0.6450555033947148,-0.37160595534173874,-0.5452053477943997,-0.1371552510454288,-0.41015331320159976
71,2017-04-21,-0.11118748235706781,0.02631308128026291,-0.22948945677457785,-0.30719667111174437,-0.23782226231206996,-0.30342442492352156,-0.20312774424917165,-0.23879302476610173
72,2017-04-24,-0.6990428654808565,-0.64891981738045,-0.8142714921219966,-0.8085364041100812,-0.5488481577967358,-0.49220392649918226,-0.5404261771209852,-0.5221077443857345
73,2017-04-25,-0.4873861668270045,-0.6988086079152633,-0.7901795188619745,-0.7784727224858123,-0.6567755752966937,-0.6273386480808718,-0.46550866295926924,-0.6068335768383323
74,2017-04-26,-0.6749107144188193,-0.4158759193567253,-0.571853828007661,-0.5621685132347681,-0.2656854488291195,-0.1279962284300961,-0.5068883578698822,-0.4590006412704141
75,2017-04-27,-0.950524588389722,-0.9045347701291979,-0.07222257430145514,-0.2253379906019286,-0.7835427346268812,-0.18061650497370257,-0.5228841173358013,-0.4935391103048724
76,2017-04-28,-0.6118196039172996,-0.6536588135405231,0.5018250286402725,0.3947468298222517,0.6597265428504708,0.7456684119863176,0.11227455732643167,-0.24781250258833845
77,2017-05-02,0.23363220297276696,-0.029910130601591287,0.4618141034323018,0.498536202697896,0.7252820641280822,0.6651687994619648,0.5529021607162927,0.0457003675961674
78,2017-05-03,-0.6643157865801844,-0.5883637513136682,-0.12129636748480568,-0.49907898261354183,0.6252384324495625,0.6182076627861506,0.784408919726765,0.7854679182743763
79,2017-05-04,-0.5812297963305844,-0.7472827233682456,-0.3403977751133786,-0.5333749393584339,-0.230842401079355,-0.3531112117868109,-0.3730768999258506,-0.37585815473067685
80,2017-05-05,-0.6439242520518281,-0.7319114933755715,-0.8109750696298526,-0.786386832854922,-0.8898428277810574,-0.897632244168131,-0.6831783146382296,-0.7204199081829663
81,2017-05-08,-0.8714745680458047,-0.8000558113325739,-0.3308790281446538,-0.610337918278906,-0.5223531618754659,-0.621482511503522,-0.5310649048142025,-0.6259935481430035
82,2017-05-09,-0.7220461620672765,-0.6969425112629297,-0.7582494307922741,-0.661232957226704,-0.2907750802983392,-0.3151464871554856,-0.29610850156222196,-0.2117198899721586
83,2017-05-10,-0.6097790720422116,-0.4212458735180185,-0.24060541192538018,-0.3140369629702692,0.0688731195261567,-0.32379022544314356,-0.21823852630140436,-0.5764984497899551
84,2017-05-11,-0.17477973582321535,-0.09445277865705275,-0.003842269771583388,-0.047300139928139355,-0.032343094098167456,0.11368104527724042,-0.08799315188318875,0.19707040395918113
85,2017-05-12,-0.641327686347607,0.4200630044533499,-0.5929551466280703,-0.362894437210169,0.6478142536849916,0.7083666118186253,0.8036839571525916,0.8013399979122957
86,2017-05-15,0.06405860699628972,0.12027478536260237,-0.05641735815393297,-0.002978706585243084,-0.01172288137407408,-0.04653721868410536,0.013595423374590507,-0.024563221573297257
87,2017-05-16,0.08259634604243203,-0.19398508634054476,0.2790462737125149,0.025167434719107238,-0.43073057631107464,-0.2748451481833847,-0.5056689185952511,-0.47228735357469404
88,2017-05-17,-0.34394382199253126,0.47649616585854776,0.5603784361584537,0.3987253820912106,0.8081649427902016,0.7285174637282948,0.8742653403745425,0.8275053006361095
89,2017-05-18,0.4018161893214455,0.3546235367551512,-0.2205943753782319,-0.1281697239549741,0.2327501133394594,0.4035947674039496,0.19771802703782235,0.266221856527141
90,2017-05-19,-0.16067181510062134,-0.01742205657912758,0.14731563197584643,0.14340583578429975,-0.00029560011562411356,-0.036607226894086485,-0.0990321010498998,-0.023488062543803527
91,2017-05-22,0.61511561992047,0.6967566019238589,0.34620067178900205,0.3293850747856931,0.6182421410627196,0.6306945957102571,0.27614548265558625,0.2845620676425567
92,2017-05-23,0.2610155017380759,0.7789763209123094,0.8262719142900237,0.8923459239687311,0.8260614209256745,0.8281475069534995,0.7629570905593674,0.7139484605140931
93,2017-05-24,-0.16375516166657997,0.12530659663671223,0.007540219895129648,-0.006660298650601309,-0.04353610577240697,-0.03654082611393202,-0.055919656016489495,-0.04533939365340783
94,2017-05-25,0.9085239655603685,0.9702402810373749,0.9432302653645326,0.9503281383062889,0.9655477562526965,0.9616086041171023,0.9478467596137531,0.9029668040687114
95,2017-05-26,0.820486808857066,0.867645412403493,0.8548263790050148,0.857430654909196,0.8501882315460054,0.8524743587567886,0.8034330635316764,0.8454738563340191
96,2017-05-31,0.5828361453917911,0.694191271444825,0.8142115957381476,0.85643911393491,0.8666820632376336,0.3308910992192059,0.7514159903882741,0.8058018909868044
97,2017-06-01,-0.8208680342305069,-0.7924486430219961,0.09786408638541419,0.5517293758765369,0.2247942625804454,0.4149501617736863,0.5390728177690666,0.8222897900248721
98,2017-06-02,0.3152905873321759,0.25709755740451357,-0.592020846507209,-0.19092556431336688,-0.2830051059368983,-0.3088369981381798,-0.2598198370921425,-0.16311242036792017
99,2017-06-05,0.6721361642853885,0.7270655860115282,0.6489620378174273,0.6704970782228719,0.40560470916151026,0.37990487093102826,0.008493458156407088,0.3110685822689869
100,2017-06-06,0.5349585018893604,0.5208883776680537,0.205835320754146,0.15437131062092005,0.08198978923264122,0.07232009086432498,0.7933339762623385,0.7411936356349891
101,2017-06-07,0.5910341923364119,0.7273436954116931,0.5960312169595104,0.6396650822907226,0.767862903582452,0.7608763173536215,0.5074278532324431,0.5333529883631285
102,2017-06-08,-0.5831017029483133,-0.5593180085549392,-0.5480384036898315,-0.42175362947542977,0.8134096994976385,0.8471585488138106,0.8225961655446964,0.849953435179777
103,2017-06-09,0.8204833881761759,0.831152584997659,0.8100653562830147,0.7833012761829686,0.7347756556952983,0.7698681989071038,0.6265557824759105,0.6329783522620627
104,2017-06-12,0.9537483918453837,0.9570390718988008,0.692971075602041,0.867615402877675,0.796913775630594,0.8802467563492828,0.7154502645118763,0.9284032633281217
105,2017-06-13,0.6102942627452784,0.5662277777188153,0.6833500380586358,-0.34622251091877737,-0.4616590140915356,-0.4115078744542031,-0.4259225867825934,-0.3027838913254919
106,2017-06-14,0.5733150489505753,0.5536191028321323,0.8867876884198441,0.863183930821776,0.9132258425569634,0.9224049756109385,0.8821437592193132,0.8712011167247409
107,2017-06-15,0.5058079240652926,0.7617765721979337,0.6144928450324455,0.6380093590641822,0.6997598167494895,0.7241674019304956,0.7369206850807519,0.762348162035093
108,2017-06-16,0.406915006012296,0.5761871228739005,0.6797319505814423,0.5443335593550674,0.6050401269204214,0.6671964702888301,0.4047731491763268,0.44000667075299393
109,2017-06-19,0.47615627761115553,0.3256502030589658,0.20057041787687013,0.2115277191818773,0.2511265101576132,0.13870690964700821,0.4669772784178011,0.5736437829237956
110,2017-06-20,-0.1415744728969753,-0.512074457646417,0.16229314015270613,-0.013541011334677644,-0.2138989414538987,-0.24404824317701052,-0.6324511015624302,-0.5997078702015641
111,2017-06-21,-0.2678578580314349,-0.37067806640360634,-0.08955383580489305,-0.17383131823987538,-0.31522739169671166,-0.34797307238077324,-0.39186353140820174,-0.40073860243084125
112,2017-06-22,0.8738117180179701,0.8378083790073355,0.8274403458100922,0.766048659875929,0.9005174657428087,0.8212698414444266,0.586235526212679,0.8969372643767707
113,2017-06-23,-0.5302865504975622,0.6205245106525694,0.5749053251429607,0.5995453265888009,0.39917697747779063,0.558548623457955,0.575862315210747,0.6984005344435886
114,2017-06-26,0.6908057136142884,0.7553288105297493,0.8548749367107469,0.8150314266575936,0.3314852398553036,0.34960927448385115,0.26747421861702037,0.24028754090740087
115,2017-06-27,-0.794640474293953,-0.5206644768418626,0.14174882656822033,-0.22124443467367072,0.19077813043394937,0.18796648531899407,-0.3794409892737213,-0.21901505623747108
116,2017-06-28,-0.5314151483570582,-0.03997032902720124,0.512189330812462,0.2784712529380645,0.3938987811796945,0.31355515926729993,0.12904479299965316,0.29232325908617807
117,2017-06-29,0.08325142694442322,0.06056423926864192,-0.31169302726886866,-0.2188872962105099,0.06663218271895888,0.0456796389737642,-0.24549259470859544,-0.18678379164577358
118,2017-06-30,-0.4205124718640192,0.22270365169387443,-0.21609179461493366,0.10768595363444275,-0.3349291680654438,-0.2756981936565275,-0.3087104490939358,-0.24357941584123366
119,2017-07-03,0.8509257390161373,0.8529726556494173,0.8901762800781888,0.9307136786994419,0.726631265683601,0.822136730797889,0.8943880656877012,0.8582285853786616
120,2017-07-04,0.9510701033938957,0.9533434519245384,0.939073749840514,0.9680270150687112,0.9228331168701764,0.9003516936744768,0.9663533143846823,0.9716977787064324
121,2017-07-05,0.88528952532271,0.9379570291288426,0.9001822585559872,0.9459269680200179,0.8942379061820013,0.9196005150803419,0.9295534963965323,0.9450771877648774
122,2017-07-06,-0.2084596710137523,-0.2625592095534282,-0.10009739608579993,-0.04068537978149151,0.5025082822536275,0.7132135302512981,0.2616153377704125,0.6433433374046463
123,2017-07-07,0.6837918796370192,0.4012416851077121,0.2602723344455997,0.23197530729915042,-0.5674910091515898,-0.6317066634060056,-0.6563788401081895,-0.4255471994173499
124,2017-07-10,-0.6457832627981791,-0.6024957873280778,-0.28411235718871336,0.0992013955087872,0.2735637553289155,0.5594798816408777,0.05210862716107646,0.5968701090751456
125,2017-07-11,-0.885584411495407,-0.8632713211490356,-0.7583093071786033,-0.6917904071487435,0.25176755929875033,0.477521563119784,0.9160780913126768,0.8612548476901911
126,2017-07-12,-0.35134935621597024,-0.22123511331914508,-0.5396036803197964,-0.5375410031179885,-0.2738144081301737,-0.20401713381891395,0.8551504205500607,0.8372092473051715
127,2017-07-13,-0.07816263805310336,0.369609349832388,0.4630224307549924,0.5284144374855924,0.5569486537915915,0.557215771654621,0.7541866946640562,0.7988492558593382
128,2017-07-14,-0.08444490318067194,-0.26367090448687497,0.37269057663741156,0.33898367645067495,0.18995363281500435,0.22238429572850812,0.4580507000461035,0.21907104561833932
129,2017-07-17,0.26804990232998177,0.5088640259438554,0.28214950596125943,0.2463040263953874,0.30904945934658073,0.3572734823545966,0.45803880337697667,0.46801305357193557
130,2017-07-18,0.5655550984798072,0.6332408848968595,0.6799374015734274,0.6755573241812934,0.5198337028900971,0.5307975590417325,0.2590194324894483,0.22230052465811995
131,2017-07-19,0.3541048718700101,-0.03537149493988662,-0.03483787500453654,-0.406850129587165,0.7808655853630864,0.8219502608142251,0.840758703301546,0.7557720487890053
132,2017-07-20,-0.018559279990893594,0.1027449059892471,-0.2614081924222416,-0.20498690015617668,-0.20474404477229724,-0.1706527300269159,-0.17999177050803264,-0.2684801471017626
133,2017-07-21,0.8253223798574607,0.8793999637160788,0.7753241802637462,0.8472970090692211,0.750288605863479,0.7126890742897745,0.6177803882292939,0.6524755579707421
134,2017-07-24,0.3971579240327888,-0.41529762440782914,-0.46780075384468234,-0.6029593592358481,-0.3970201440968839,-0.5548180749747895,-0.38556868784144743,-0.48335959166929215
135,2017-07-25,0.7786520100181109,0.6647155921992984,0.8190515693554024,0.7836577053360279,0.7879673611646921,0.8231248532341414,0.7138328394363084,0.8033888683484831
136,2017-07-26,-0.557532416387437,-0.5406678339359191,0.27211384979516867,0.23109881938913343,0.5858277278714491,0.390160995854951,0.7794007022084497,0.7710766843053992
137,2017-07-27,-0.7770709388161845,-0.760962480170695,0.41084143897370445,0.44409677276310305,0.03185929184934936,-0.03994015503075295,0.3995042221962636,-0.024964274251928393
138,2017-07-28,-0.7298621273310005,-0.5764829767820777,-0.8622190297674901,-0.7205969886890453,-0.8461718507835222,-0.8649911854651996,0.13595487294237682,-0.41073734316274835
139,2017-07-31,-0.6575010717625352,-0.5177350870053804,-0.08497228577394551,-0.3284916265645591,-0.39585142626574105,-0.3634019545604689,-0.48012490179533507,-0.22012766723903804
140,2017-08-01,-0.3249143967784218,-0.22884417010618352,0.16864919935119174,0.11843663504482568,0.4683333608335576,0.2155972108590326,-0.11122450322630441,-0.22287399329951904
141,2017-08-02,-0.1199706074312086,0.06030276837951283,-0.4277511032628112,-0.19054968089014737,-0.13694290724605038,0.08581184509730942,0.3391437583111609,0.30814977205847793
142,2017-08-03,0.9110916041013206,0.9028009667477284,0.848128181244189,0.6143234730330956,0.9079756015190626,0.7965474516476639,0.5468784036134193,-0.03928816698347397
143,2017-08-04,0.00245138263193732,0.13944557476240446,-0.07432657623723575,-0.021405237566544576,-0.26230229508789804,-0.06362269395333395,-0.09628273447235697,0.058781453774487735
144,2017-08-07,-0.36236272955160476,-0.6682694397928841,0.3128962457661711,0.0683190853549531,0.005454044617026066,0.15175089923670818,-0.010772702158741855,-0.20612173295632696
145,2017-08-08,0.2727472738840551,0.28196168312830755,-0.19536053760311842,-0.23011221341392454,-0.2943369052330415,-0.07180019246954998,-0.179691545617953,0.015152986645266164
146,2017-08-09,-0.29227847397606704,-0.19168906408949982,-0.0877919374223886,-0.4129701556047377,0.3282773766092632,-0.32108302563685104,0.1306014401136408,-0.1385175311242409
147,2017-08-10,0.5588801746679334,0.48232417099546,0.7348759969548151,0.755861033898364,0.6429275133451239,0.7044520262195616,0.7944760516061504,0.8263325071142971
148,2017-08-11,-0.3849680685062189,-0.2747318214880376,-0.8880929354075342,-0.8378748470225937,-0.8293179411778382,-0.8863780035697847,-0.8860188837226437,-0.8888751550448377
149,2017-08-14,-0.6901181940244507,-0.7747766698901338,-0.8249500949719095,-0.8384878271155035,-0.7323201755103368,-0.683203554782327,-0.7365352130219956,-0.7303479178637262
150,2017-08-15,0.14171579581689986,0.12179021642836933,-0.6015951997899137,-0.665550995976994,0.2751265390227807,0.4929228406904179,0.5641989859923425,0.6625806994912209
151,2017-08-16,0.16349074903454733,-0.3716447321130301,0.2700107919815439,-0.30738350555393235,0.3253998491469703,-0.4625079529134086,-0.4457711111301874,-0.35180545396475676
152,2017-08-17,0.5615701960626005,0.37330661244500296,0.4284308627537701,0.08967864836243229,0.3914661824260756,0.31698295640006857,0.6301765734708311,0.34971080764066365
153,2017-08-18,-0.8919497313169229,-0.8178940697362722,-0.8320671022877368,-0.8845763687840228,0.6363973901285502,0.8058303339056153,0.7235257486411861,0.3359689432510456
154,2017-08-21,0.07496066453904025,0.8430169253953542,0.5102455193388795,0.6324029526094993,0.8983225001518446,0.8809756041563098,0.26554569434429703,0.9315678367771872
155,2017-08-22,0.33885862265817185,0.8895710153176876,-0.9467817153968979,-0.8784459548861729,-0.9126725166843659,-0.9566806987423578,-0.8858604616519885,-0.786653142488285
156,2017-08-23,0.11168360345227744,0.003714776476139068,0.7063236644552668,0.7236107478538054,0.8897939285622652,0.9046394731575554,0.8735469697671817,0.8179201370254061
157,2017-08-24,0.8912999652102308,0.9106483443379618,-0.3669208877618911,-0.35740442499789105,-0.3909573887044157,-0.06966048181164246,0.4341204635372924,0.42230354984324897
158,2017-08-25,0.43844691492077786,0.6384618258308769,0.6453905231954288,0.7163567621986091,0.8932810764877996,0.9563619943143931,0.9335963289485023,0.9321217423972507
159,2017-08-28,0.7115646502552612,0.871765076157478,-0.0529149995995713,0.839638767868617,0.817011702021653,0.8497089391021336,0.7989247030680834,0.8077387677924097
160,2017-08-29,-0.1214279421780077,-0.6602773082539527,-0.12855952447663882,-0.18055154332381756,-0.2267646548346812,-0.4455396986281382,-0.3568590133278801,-0.38518095437727207
161,2017-08-30,0.1155794980968943,0.2766819948985122,0.23245986049782177,0.6408776308980091,0.5751940474374111,0.6764420938358502,0.37235795676898065,0.8280255492825681
162,2017-08-31,-0.24421573196944124,0.25025248434407066,-0.29395547409036876,-0.2551242674096726,-0.22235441743080325,-0.5713677288753141,-0.5493999650318774,-0.2523160012491813
163,2017-09-01,0.730695065249394,0.6250569793524132,0.46245376273911054,0.6893073426507664,-0.018837755792216745,0.144285259621609,0.2270327800774714,0.13673853630686314
164,2017-09-04,0.05873061847444498,-0.22348408801670877,0.21064130192517252,0.13860569926383826,0.45206754404985633,0.535645220954264,0.13717056136096276,0.08805046149056776
