,sec,average_profit
8917,8917,34807.997826786
8918,8918,34808.01278284936
8919,8919,34808.027738912715
8920,8920,34808.042694976095
8921,8921,34808.057651039446
8922,8922,34808.07260710282
8923,8923,34808.087563166184
8924,8924,34808.10251922956
8925,8925,34808.117475292915
8926,8926,34808.13243135628
8927,8927,34808.147387419645
8928,8928,34808.16234348301
8929,8929,34808.17729954636
8930,8930,34808.192255609734
8931,8931,34808.2072116731
8932,8932,34808.22216773645
8933,8933,34808.23712379982
8934,8934,34808.25207986319
8935,8935,34808.267035926554
8936,8936,34808.28199198993
8937,8937,34808.29694805329
8938,8938,34808.311904116665
8939,8939,34808.326860180016
8940,8940,34808.34181624337
8941,8941,34808.35677230675
8942,8942,34808.37172837011
8943,8943,34808.38668443348
8944,8944,34808.40164049684
8945,8945,34808.41659656021
8946,8946,34808.431552623566
8947,8947,34808.44650868694
8948,8948,34808.4614647503
8949,8949,34808.47642081366
8950,8950,34808.49137687703
8951,8951,34808.506332940386
8952,8952,34808.521289003766
8953,8953,34808.53624506711
8954,8954,34808.55120113048
8955,8955,34808.56615719385
8956,8956,34808.58111325722
8957,8957,34808.596069320585
8958,8958,34808.61102538395
8959,8959,34808.62598144731
8960,8960,34808.64093751069
8961,8961,34808.65589357404
8962,8962,34808.670849637405
8963,8963,34808.68580570077
8964,8964,34808.70076176413
8965,8965,34808.715717827494
8966,8966,34808.73067389087
8967,8967,34808.745629954225
8968,8968,34808.7605860176
8969,8969,34808.775542080955
8970,8970,34808.79049814432
8971,8971,34808.805454207686
8972,8972,34808.820410271044
8973,8973,34808.83536633441
8974,8974,34808.85032239778
8975,8975,34808.86527846115
8976,8976,34808.88023452451
8977,8977,34808.895190587886
8978,8978,34808.91014665124
8979,8979,34808.92510271461
8980,8980,34808.940058777975
8981,8981,34808.95501484133
8982,8982,34808.969970904705
8983,8983,34808.98492696806
8984,8984,34808.999883031436
8985,8985,34809.0148390948
8986,8986,34809.02979515815
8987,8987,34809.04475122153
8988,8988,34809.05970728489
8989,8989,34809.07466334825
8990,8990,34809.089619411614
8991,8991,34809.10457547499
8992,8992,34809.119531538345
8993,8993,34809.13448760171
8994,8994,34809.14944366507
8995,8995,34809.16439972845
8996,8996,34809.179355791806
8997,8997,34809.194311855164
8998,8998,34809.20926791854
8999,8999,34809.224223981895
9000,9000,34809.23918004527
9001,9001,34809.25413610863
9002,9002,34809.26909217199
9003,9003,34809.28404823536
9004,9004,34809.29900429873
9005,9005,34809.31396036208
9006,9006,34809.32891642546
9007,9007,34809.34387248882
9008,9008,34809.35882855218
9009,9009,34809.37378461554
9010,9010,34809.38874067891
9011,9011,34809.403696742265
9012,9012,34809.418652805645
9013,9013,34809.43360886901
9014,9014,34809.448564932376
9015,9015,34809.46352099574
9016,9016,34809.47847705909
9017,9017,34809.49343312247
9018,9018,34809.50838918583
9019,9019,34809.52334524919
9020,9020,34809.53830131256
9021,9021,34809.55325737593
9022,9022,34809.568213439285
9023,9023,34809.58316950266
9024,9024,34809.598125566015
9025,9025,34809.61308162939
9026,9026,34809.628037692746
9027,9027,34809.64299375611
9028,9028,34809.65794981948
9029,9029,34809.672905882835
9030,9030,34809.6878619462
9031,9031,34809.70281800957
9032,9032,34809.717774072924
9033,9033,34809.7327301363
9034,9034,34809.74768619966
9035,9035,34809.76264226302
9036,9036,34809.77759832641
9037,9037,34809.79255438976
9038,9038,34809.80751045312
9039,9039,34809.82246651649
9040,9040,34809.83742257985
9041,9041,34809.85237864321
9042,9042,34809.867334706585
9043,9043,34809.88229076994
9044,9044,34809.897246833316
9045,9045,34809.91220289667
9046,9046,34809.92715896003
9047,9047,34809.942115023405
9048,9048,34809.95707108678
9049,9049,34809.972027150136
9050,9050,34809.9869832135
9051,9051,34810.00193927686
9052,9052,34810.016895340224
9053,9053,34810.03185140359
9054,9054,34810.046807466955
9055,9055,34810.06176353032
9056,9056,34810.076719593686
9057,9057,34810.09167565705
9058,9058,34810.106631720424
9059,9059,34810.12158778379
9060,9060,34810.13654384715
9061,9061,34810.15149991052
9062,9062,34810.166455973864
9063,9063,34810.181412037244
9064,9064,34810.1963681006
9065,9065,34810.21132416397
9066,9066,34810.22628022734
9067,9067,34810.2412362907
9068,9068,34810.25619235406
9069,9069,34810.27114841743
9070,9070,34810.28610448079
9071,9071,34810.30106054416
9072,9072,34810.316016607525
9073,9073,34810.33097267088
9074,9074,34810.345928734256
9075,9075,34810.360884797614
9076,9076,34810.37584086098
9077,9077,34810.390796924345
9078,9078,34810.40575298771
9079,9079,34810.420709051075
9080,9080,34810.43566511444
9081,9081,34810.4506211778
9082,9082,34810.465577241164
9083,9083,34810.480533304544
9084,9084,34810.4954893679
9085,9085,34810.51044543126
9086,9086,34810.52540149463
9087,9087,34810.54035755799
9088,9088,34810.55531362136
9089,9089,34810.57026968472
9090,9090,34810.58522574808
9091,9091,34810.60018181144
9092,9092,34810.61513787482
9093,9093,34810.63009393818
9094,9094,34810.64505000155
9095,9095,34810.66000606491
9096,9096,34810.67496212828
9097,9097,34810.689918191645
9098,9098,34810.704874255
9099,9099,34810.71983031837
9100,9100,34810.73478638173
9101,9101,34810.7497424451
9102,9102,34810.764698508465
9103,9103,34810.77965457183
9104,9104,34810.794610635196
9105,9105,34810.809566698554
9106,9106,34810.82452276192
9107,9107,34810.83947882529
9108,9108,34810.85443488864
9109,9109,34810.869390952015
9110,9110,34810.88434701537
9111,9111,34810.89930307874
9112,9112,34810.91425914211
9113,9113,34810.92921520548
9114,9114,34810.94417126884
9115,9115,34810.959127332215
9116,9116,34810.97408339558
9117,9117,34810.98903945893
9118,9118,34811.003995522304
9119,9119,34811.01895158567
9120,9120,34811.03390764903
9121,9121,34811.048863712385
9122,9122,34811.06381977576
9123,9123,34811.078775839116
