,sec,per_order_profit
14234,14234,1.6288573453533566
14235,14235,1.6285551581734226
14236,14236,1.6285191434112778
14237,14237,1.6284689408826751
14238,14238,1.6284357015549789
14239,14239,1.6284397442372498
14240,14240,1.6284180835174267
14241,14241,1.6283810929956894
14242,14242,1.6284094345457014
14243,14243,1.6283823832776372
14244,14244,1.628071068127629
14245,14245,1.6279741142471285
14246,14246,1.6279615812417665
14247,14247,1.6278891382757303
14248,14248,1.6279043995274303
14249,14249,1.6278526364978871
14250,14250,1.6278555536936343
14251,14251,1.6278681671807533
14252,14252,1.6279426396133154
14253,14253,1.6280710940458902
14254,14254,1.628188876574043
14255,14255,1.628230858926009
14256,14256,1.628316165563623
14257,14257,1.6283630145636137
14258,14258,1.628390942228437
14259,14259,1.6284445351320247
14260,14260,1.6284651831781203
14261,14261,1.6285121979989434
14262,14262,1.6285688607122322
14263,14263,1.6286641936855764
14264,14264,1.6287507963975592
14265,14265,1.6288044145784317
14266,14266,1.6287496898661928
14267,14267,1.6286268618928992
14268,14268,1.6285593040159403
14269,14269,1.6286380879774753
14270,14270,1.62872021748076
14271,14271,1.628716391361052
14272,14272,1.6288326270271523
14273,14273,1.6289018929194043
14274,14274,1.6289993943569412
14275,14275,1.6290265274879492
14276,14276,1.62902581448461
14277,14277,1.629127714666285
14278,14278,1.629152660127227
14279,14279,1.62912618753995
14280,14280,1.6289730500871589
14281,14281,1.6287486605442794
14282,14282,1.6285503183248304
14283,14283,1.628433708319812
14284,14284,1.628370077807406
14285,14285,1.6283930931799737
14286,14286,1.6284515475721417
14287,14287,1.6282680837365548
14288,14288,1.6280935582384315
14289,14289,1.6279097221185075
14290,14290,1.627708846560955
14291,14291,1.627333404445733
14292,14292,1.627081069861654
14293,14293,1.6267954966968217
14294,14294,1.626579895671196
14295,14295,1.6264239020718505
14296,14296,1.6262342324718477
14297,14297,1.6260064812084742
14298,14298,1.6256874875018874
14299,14299,1.6255287257368924
14300,14300,1.6253332154943458
14301,14301,1.625135083213413
14302,14302,1.6249930935156771
14303,14303,1.624793611541352
14304,14304,1.6246754069459204
14305,14305,1.6246032499589915
14306,14306,1.6245129478754263
14307,14307,1.6243814179034972
14308,14308,1.6243233336303267
14309,14309,1.6242300562758853
14310,14310,1.6242110924630868
14311,14311,1.6241619553563413
14312,14312,1.624183056729203
14313,14313,1.6241834487397253
14314,14314,1.6241375568472647
14315,14315,1.6240432594590353
14316,14316,1.6240348266899487
14317,14317,1.624041589776136
14318,14318,1.6240133251738933
14319,14319,1.6240920927235576
14320,14320,1.6240881633699258
14321,14321,1.624088709841256
14322,14322,1.6240795133648034
14323,14323,1.6240876274019063
14324,14324,1.624107728375249
14325,14325,1.6240983107662061
14326,14326,1.6241049734791855
14327,14327,1.6240297008793836
14328,14328,1.6240150150737853
14329,14329,1.624089433702271
14330,14330,1.6240615609419928
14331,14331,1.6241615339067608
14332,14332,1.624209829351962
14333,14333,1.6242848344359313
14334,14334,1.6243210734624087
14335,14335,1.6244529524945637
14336,14336,1.6246053948663166
14337,14337,1.6248086916869666
14338,14338,1.625031417883832
14339,14339,1.6252198946380816
14340,14340,1.6254098326498543
14341,14341,1.625575876666001
14342,14342,1.6257833416526806
14343,14343,1.626002886116576
14344,14344,1.6262338543200714
14345,14345,1.6263828434086522
14346,14346,1.6265982960847272
14347,14347,1.6268518375054224
14348,14348,1.6271058000708891
14349,14349,1.6272498103319093
14350,14350,1.6273598940059646
14351,14351,1.6275139538943837
14352,14352,1.6275360080374452
14353,14353,1.6276375801416338
14354,14354,1.627727437750651
14355,14355,1.6278590045682255
14356,14356,1.6279844919748152
14357,14357,1.6280905812399917
14358,14358,1.6281597191519552
14359,14359,1.6282456532406169
14360,14360,1.6282973629811333
14361,14361,1.6284125284793618
14362,14362,1.6284696443235231
14363,14363,1.6284777600669638
14364,14364,1.628510248781722
14365,14365,1.6285627394696165
14366,14366,1.628656971159007
14367,14367,1.6286778561151685
14368,14368,1.6286498321495013
14369,14369,1.6286956058840532
14370,14370,1.6287300725123552
14371,14371,1.6287392853058673
14372,14372,1.6287876639138537
14373,14373,1.628823774498467
14374,14374,1.6288765867322952
14375,14375,1.6289540590731255
14376,14376,1.6289610429183516
14377,14377,1.6289715503657478
14378,14378,1.6289342847785229
14379,14379,1.6288692199999257
14380,14380,1.6288701409845368
14381,14381,1.6289836149470185
14382,14382,1.6290700061362662
14383,14383,1.6290874754295293
