,timestamp,spot_price,id,OptionPrice,BidPrice,AskPrice,Sigma,BidSigma,AskSigma,Delta,Vega,Gamma,Theta,Rho,RhoB,Risk_free_rate,Borrow_rate,time2expiry,Delta_time_decay,Delta_time,strike,Z,type,expiry,etf_price
194,2017-01-03 10:31:13,2.3182,10000825,0.12051300000000001,0.1201,0.1205,0.164373,0.160107,0.164244,0.8987620000000001,0.000988481,1.8377400000000002,-0.101622,-0.0507517,-0.164294,0.04,0.0529471,0.060890999999999994,0.8596799999999999,-1.63345,2.2,-0.83555,1,20170125,2.313
195,2017-01-03 10:31:32,2.3186,10000825,0.12021300000000001,0.1195,0.1201,0.163776,0.15625799999999998,0.16262000000000001,0.898798,0.000986185,1.8395299999999999,-0.0909812,-0.0510589,-0.16451500000000002,0.04,0.057676,0.0608905,0.859175,-1.6561099999999997,2.2,-0.8336819999999999,1,20170125,2.3125
196,2017-01-03 10:31:51,2.3178,10000825,0.11992,0.1198,0.12,0.163854,0.162632,0.164654,0.898259,0.000991353,1.8495700000000002,-0.0986532,-0.0514429,-0.16479100000000002,0.04,0.054378300000000004,0.060890099999999996,0.8590899999999999,-1.63711,2.2,-0.8313459999999999,1,20170125,2.3125
197,2017-01-03 10:32:09,2.3179,10000825,0.119598,0.1197,0.12,0.16453299999999998,0.165545,0.168465,0.896349,0.00100367,1.86468,-0.09307289999999999,-0.051941999999999995,-0.165151,0.04,0.0581677,0.0608898,0.856778,-1.6539400000000002,2.2,-0.828308,1,20170125,2.3115
198,2017-01-03 10:32:28,2.3173,10000825,0.118903,0.1186,0.1187,0.163134,0.160053,0.16108,0.897041,0.0009982769999999999,1.87155,-0.0909288,-0.052652199999999996,-0.16566199999999998,0.04,0.0583015,0.0608893,0.857547,-1.65075,2.2,-0.823982,1,20170125,2.3115
199,2017-01-03 10:32:47,2.3169,10000825,0.118619,0.1184,0.1192,0.163744,0.161548,0.169349,0.8955139999999999,0.00100931,1.8858599999999999,-0.0932211,-0.0530934,-0.165979,0.04,0.058193100000000005,0.0608889,0.856092,-1.6477400000000002,2.2,-0.8212940000000001,1,20170125,2.3105
200,2017-01-03 10:33:05,2.3171,10000825,0.118725,0.1186,0.11900000000000001,0.163451,0.16220299999999999,0.166157,0.896167,0.00100447,1.87985,-0.09156610000000001,-0.052920299999999997,-0.165854,0.04,0.0585438,0.060888599999999994,0.8566799999999999,-1.6505400000000001,2.2,-0.82235,1,20170125,2.3105
201,2017-01-03 10:33:24,2.3175,10000825,0.11881800000000001,0.1186,0.1189,0.163785,0.16159600000000002,0.164595,0.8957209999999999,0.00100681,1.87975,-0.08726539999999999,-0.052843299999999996,-0.165797,0.04,0.0609047,0.0608881,0.855932,-1.6632,2.2,-0.8228200000000001,1,20170125,2.3105
202,2017-01-03 10:33:43,2.3166,10000825,0.118849,0.1183,0.1191,0.163492,0.157867,0.165969,0.896611,0.00100307,1.87759,-0.100729,-0.05276619999999999,-0.165741,0.04,0.054051199999999994,0.060887699999999996,0.8576600000000001,-1.62818,2.2,-0.823291,1,20170125,2.3105
203,2017-01-03 10:34:01,2.3163,10000825,0.11836300000000001,0.11800000000000001,0.1186,0.163579,0.15992699999999999,0.165899,0.895358,0.00101125,1.8924,-0.0982614,-0.053399300000000004,-0.166196,0.04,0.0558369,0.0608874,0.8562719999999999,-1.63385,2.2,-0.8194319999999999,1,20170125,2.3115
204,2017-01-03 10:34:20,2.3157,10000825,0.118046,0.11800000000000001,0.1186,0.163992,0.163544,0.169293,0.894123,0.00102058,1.9060599999999999,-0.102846,-0.0538594,-0.166526,0.04,0.0544283,0.0608869,0.855276,-1.62389,2.2,-0.8166260000000001,1,20170125,2.3105
205,2017-01-03 10:34:39,2.3152,10000825,0.11776500000000001,0.11800000000000001,0.1181,0.16431700000000002,0.166578,0.167526,0.893076,0.00102839,1.9176799999999998,-0.10640799999999999,-0.0542619,-0.16681400000000002,0.04,0.0533725,0.0608865,0.854417,-1.61605,2.2,-0.81417,1,20170125,2.3105
206,2017-01-03 10:34:58,2.3159,10000825,0.11801500000000001,0.1177,0.11800000000000001,0.163696,0.16055,0.163545,0.894442,0.00101771,1.90383,-0.09926180000000001,-0.053858800000000005,-0.166524,0.04,0.05584680000000001,0.0608861,0.855419,-1.6313,2.2,-0.816631,1,20170125,2.3105
207,2017-01-03 10:35:17,2.3158,10000825,0.118243,0.11800000000000001,0.1186,0.164027,0.161608,0.167474,0.894537,0.001018,1.9007,-0.10423099999999999,-0.0536091,-0.166344,0.04,0.053596000000000005,0.060885699999999994,0.8557600000000001,-1.62107,2.2,-0.818155,1,20170125,2.3105
208,2017-01-03 10:35:35,2.3163,10000825,0.11826099999999999,0.11800000000000001,0.1184,0.16405699999999998,0.161457,0.16541,0.894343,0.00101806,1.89966,-0.09716380000000001,-0.05358969999999999,-0.166329,0.04,0.0570234,0.0608853,0.855137,-1.6389900000000002,2.2,-0.818275,1,20170125,2.3105
209,2017-01-03 10:35:54,2.3172,10000825,0.11871199999999998,0.1185,0.1187,0.164961,0.16286,0.164839,0.8937120000000001,0.00102141,1.8940000000000001,-0.0910472,-0.053128800000000004,-0.165997,0.04,0.060557900000000005,0.060884900000000006,0.8540059999999999,-1.6599400000000002,2.2,-0.8210870000000001,1,20170125,2.3105
210,2017-01-03 10:36:13,2.3167,10000825,0.11857899999999999,0.1185,0.1188,0.165413,0.164638,0.167537,0.892848,0.00102838,1.9025599999999998,-0.0968186,-0.05335890000000001,-0.16616199999999998,0.04,0.0584366,0.0608845,0.8534360000000001,-1.64767,2.2,-0.819685,1,20170125,2.3095
211,2017-01-03 10:36:32,2.3162,10000825,0.11829100000000001,0.1181,0.1184,0.164345,0.162461,0.165411,0.8940020000000001,0.0010208,1.9016400000000002,-0.0992584,-0.053588800000000006,-0.166327,0.04,0.056314499999999997,0.060884100000000003,0.854885,-1.6353600000000001,2.2,-0.818283,1,20170125,2.3105
212,2017-01-03 10:36:51,2.3156,10000825,0.11789000000000001,0.11800000000000001,0.1183,0.164661,0.165726,0.168573,0.8927,0.00103029,1.9166299999999998,-0.102567,-0.0541448,-0.166725,0.04,0.055498900000000004,0.0608837,0.8537620000000001,-1.62791,2.2,-0.814891,1,20170125,2.3105
213,2017-01-03 10:37:09,2.3169999999999997,10000825,0.11833199999999999,0.1177,0.1187,0.164462,0.158076,0.16800299999999999,0.8936149999999999,0.00102147,1.9002400000000002,-0.0881967,-0.0535498,-0.166297,0.04,0.061749599999999995,0.06088330000000001,0.8538190000000001,-1.66382,2.2,-0.818523,1,20170125,2.3105
214,2017-01-03 10:37:28,2.3176,10000825,0.118645,0.1181,0.11900000000000001,0.164305,0.15878499999999998,0.167743,0.894432,0.00101506,1.88915,-0.0837273,-0.0531274,-0.165992,0.04,0.0633937,0.060882900000000004,0.854376,-1.6747,2.2,-0.8211,1,20170125,2.3105
215,2017-01-03 10:37:47,2.3167,10000825,0.11842799999999999,0.1182,0.11900000000000001,0.164669,0.162414,0.170125,0.893648,0.00102232,1.8999599999999999,-0.0941182,-0.0534534,-0.166226,0.04,0.059030200000000005,0.060882500000000006,0.8541770000000001,-1.65028,2.2,-0.819113,1,20170125,2.3095
216,2017-01-03 10:38:05,2.3163,10000825,0.11841800000000001,0.1185,0.11900000000000001,0.165302,0.16609300000000002,0.17081400000000002,0.8927709999999999,0.00102949,1.90662,-0.10030800000000001,-0.053549,-0.166294,0.04,0.0567871,0.0608821,0.853591,-1.63811,2.2,-0.818531,1,20170125,2.3105
217,2017-01-03 10:38:24,2.3163,10000825,0.11838,0.1185,0.1188,0.16536099999999998,0.166523,0.16936700000000002,0.8925780000000001,0.00103071,1.90821,-0.09979810000000001,-0.053606299999999996,-0.16633499999999998,0.04,0.057142899999999996,0.060881700000000004,0.8533629999999999,-1.6396400000000002,2.2,-0.818182,1,20170125,2.3095
218,2017-01-03 10:38:43,2.3158,10000825,0.11780499999999999,0.1179,0.11800000000000001,0.16514700000000002,0.16605599999999998,0.167009,0.891632,0.00103688,1.92297,-0.0987827,-0.05431559999999999,-0.166844,0.04,0.057985800000000004,0.0608813,0.85241,-1.63995,2.2,-0.813854,1,20170125,2.3095
219,2017-01-03 10:39:01,2.3158,10000825,0.117877,0.1177,0.11800000000000001,0.16497799999999999,0.16325,0.166159,0.8920889999999999,0.00103393,1.91947,-0.09968819999999999,-0.05420030000000001,-0.16676,0.04,0.0572741,0.060880899999999995,0.8529399999999999,-1.63693,2.2,-0.814559,1,20170125,2.3095
220,2017-01-03 10:39:20,2.3156,10000825,0.117671,0.1177,0.1179,0.165716,0.165996,0.167889,0.890451,0.00104516,1.93203,-0.100198,-0.0545643,-0.167021,0.04,0.0581097,0.0608805,0.851249,-1.63917,2.2,-0.812337,1,20170125,2.3095
221,2017-01-03 10:39:39,2.3157,10000825,0.11769,0.1176,0.1178,0.165042,0.164172,0.166098,0.891543,0.00103741,1.9253900000000002,-0.09852689999999999,-0.054449000000000004,-0.166937,0.04,0.0581072,0.06088009999999999,0.852325,-1.6398400000000002,2.2,-0.813042,1,20170125,2.309
222,2017-01-03 10:39:58,2.3155,10000825,0.117672,0.1173,0.1177,0.164722,0.16106600000000001,0.164996,0.892086,0.00103413,1.92336,-0.100967,-0.0544295,-0.166923,0.04,0.05657,0.0608797,0.853058,-1.63196,2.2,-0.8131619999999999,1,20170125,2.309
223,2017-01-03 10:40:16,2.3157,10000825,0.117871,0.1176,0.1179,0.165638,0.163004,0.165916,0.8910610000000001,0.00104128,1.9256400000000002,-0.101534,-0.054295,-0.166825,0.04,0.057158400000000005,0.0608793,0.8519399999999999,-1.63583,2.2,-0.813984,1,20170125,2.309
224,2017-01-03 10:40:35,2.3164,10000825,0.118152,0.11800000000000001,0.1187,0.165616,0.164141,0.170782,0.8915540000000001,0.00103684,1.9165400000000001,-0.0952722,-0.0539303,-0.16656300000000002,0.04,0.0598692,0.0608789,0.8520459999999999,-1.65205,2.2,-0.816211,1,20170125,2.3095
225,2017-01-03 10:40:54,2.3165,10000825,0.11811700000000001,0.1181,0.1183,0.165276,0.165115,0.167036,0.891968,0.0010335999999999998,1.91432,-0.093058,-0.05393,-0.166562,0.04,0.0605784,0.060878499999999995,0.8523719999999999,-1.65576,2.2,-0.816214,1,20170125,2.3095
226,2017-01-03 10:41:13,2.3167,10000825,0.117976,0.1179,0.11800000000000001,0.164926,0.164187,0.165159,0.892086,0.00103182,1.91475,-0.0878703,-0.054064,-0.166657,0.04,0.0628271,0.0608781,0.8522299999999999,-1.6667,2.2,-0.815397,1,20170125,2.3095
227,2017-01-03 10:41:31,2.3171,10000825,0.117942,0.1177,0.1178,0.164303,0.161919,0.162912,0.89284,0.00102539,1.9093900000000001,-0.08105189999999998,-0.0540254,-0.166629,0.04,0.0654259,0.06087769999999999,0.852656,-1.6804400000000002,2.2,-0.815634,1,20170125,2.3095
228,2017-01-03 10:41:50,2.3176,10000825,0.118351,0.1182,0.1188,0.164656,0.163166,0.168955,0.8931370000000001,0.0010232000000000002,1.9004299999999998,-0.0798107,-0.0535455,-0.166283,0.04,0.06600489999999999,0.0608773,0.852817,-1.68613,2.2,-0.818563,1,20170125,2.3095
229,2017-01-03 10:42:09,2.3176,10000825,0.11871099999999998,0.1184,0.1188,0.165393,0.16232,0.16626,0.8928870000000001,0.00102603,1.8972,-0.08547819999999999,-0.053180700000000004,-0.16602,0.04,0.0637518,0.0608769,0.852798,-1.67648,2.2,-0.8207899999999999,1,20170125,2.3095
230,2017-01-03 10:42:28,2.3176,10000825,0.11885699999999999,0.1184,0.1188,0.165069,0.160491,0.16451,0.8937729999999999,0.00102027,1.8902599999999998,-0.0873177,-0.0529501,-0.165853,0.04,0.062328999999999996,0.0608765,0.8538309999999999,-1.6704,2.2,-0.822197,1,20170125,2.3095
231,2017-01-03 10:42:46,2.3175,10000825,0.11883699999999998,0.1183,0.1188,0.164878,0.159461,0.164511,0.894066,0.00101842,1.8892099999999998,-0.088365,-0.052949800000000005,-0.165852,0.04,0.061620400000000006,0.060876099999999995,0.8542120000000001,-1.66675,2.2,-0.8222,1,20170125,2.3105
232,2017-01-03 10:43:05,2.3161,10000825,0.118433,0.1178,0.1187,0.164433,0.158026,0.167021,0.894282,0.00101947,1.89857,-0.10283099999999999,-0.0534101,-0.166183,0.04,0.0545403,0.0608757,0.855368,-1.62747,2.2,-0.819393,1,20170125,2.3105
233,2017-01-03 10:43:24,2.3165,10000825,0.118028,0.1178,0.11800000000000001,0.164273,0.162022,0.16399999999999998,0.8933459999999999,0.00102371,1.9076799999999998,-0.09106139999999999,-0.053908500000000005,-0.16654000000000002,0.04,0.060460900000000005,0.06087530000000001,0.853765,-1.6553799999999999,2.2,-0.816353,1,20170125,2.3105
234,2017-01-03 10:43:43,2.3164,10000825,0.11806099999999999,0.1179,0.1184,0.164744,0.163164,0.167989,0.8927200000000001,0.00102844,1.9112,-0.09334989999999999,-0.0539274,-0.166553,0.04,0.05987050000000001,0.0608749,0.853215,-1.65222,2.2,-0.816238,1,20170125,2.311
235,2017-01-03 10:44:02,2.3165,10000825,0.117908,0.1177,0.1178,0.163976,0.161923,0.162916,0.8935129999999999,0.00102218,1.90829,-0.0891302,-0.054023,-0.166621,0.04,0.061173000000000005,0.0608745,0.853859,-1.6584599999999998,2.2,-0.815656,1,20170125,2.3095
236,2017-01-03 10:44:20,2.3166,10000825,0.11786300000000001,0.1177,0.11800000000000001,0.164124,0.16252,0.165452,0.893124,0.00102448,1.91072,-0.0871355,-0.0540995,-0.166675,0.04,0.0623568,0.0608741,0.8533350000000001,-1.66419,2.2,-0.81519,1,20170125,2.3105
237,2017-01-03 10:44:39,2.3162,10000825,0.117605,0.1177,0.11800000000000001,0.164373,0.165292,0.16814,0.892216,0.0010311,1.92084,-0.0895082,-0.0544635,-0.166936,0.04,0.0617746,0.060873699999999996,0.852549,-1.6590900000000002,2.2,-0.812968,1,20170125,2.3115
238,2017-01-03 10:44:58,2.3163,10000825,0.11756400000000002,0.1177,0.1179,0.164266,0.165578,0.167479,0.892244,0.00103051,1.92084,-0.087381,-0.0545016,-0.166963,0.04,0.0627212,0.060873199999999995,0.8524639999999999,-1.66382,2.2,-0.812736,1,20170125,2.3105
239,2017-01-03 10:45:16,2.316,10000825,0.117349,0.1171,0.1176,0.16319,0.160725,0.16562000000000002,0.8935299999999999,0.0010217,1.9174799999999999,-0.0879207,-0.054635500000000004,-0.16705799999999998,0.04,0.061424099999999995,0.06087290000000001,0.853931,-1.6563,2.2,-0.811919,1,20170125,2.3105
240,2017-01-03 10:45:35,2.3159,10000825,0.117324,0.1168,0.1176,0.163962,0.158754,0.16661199999999998,0.892264,0.00103072,1.92546,-0.0895994,-0.054769399999999996,-0.167153,0.04,0.0615455,0.0608725,0.852669,-1.6561700000000001,2.2,-0.811102,1,20170125,2.3115
241,2017-01-03 10:45:54,2.316,10000825,0.11759700000000001,0.11699999999999999,0.1176,0.163866,0.15787,0.163892,0.8930879999999999,0.00102553,1.91675,-0.0919626,-0.0544049,-0.166891,0.04,0.0600007,0.060872,0.853635,-1.65025,2.2,-0.81333,1,20170125,2.3105
242,2017-01-03 10:46:12,2.3169999999999997,10000825,0.11780499999999999,0.1176,0.1181,0.16399999999999998,0.161976,0.16684100000000002,0.893025,0.0010239,1.91051,-0.0803507,-0.054155299999999996,-0.166711,0.04,0.06555019999999999,0.0608717,0.8528479999999999,-1.6805700000000001,2.2,-0.814855,1,20170125,2.3105
243,2017-01-03 10:46:31,2.3169,10000825,0.118052,0.1176,0.1181,0.163632,0.15908599999999998,0.164106,0.894284,0.0010161,1.9003900000000002,-0.085051,-0.053790599999999994,-0.166448,0.04,0.062587,0.06087130000000001,0.854426,-1.66724,2.2,-0.817082,1,20170125,2.3105
244,2017-01-03 10:46:50,2.3171,10000825,0.11814200000000001,0.1176,0.1181,0.163494,0.157993,0.163074,0.894658,0.0010132,1.8962400000000001,-0.083301,-0.053655999999999995,-0.166351,0.04,0.0631749,0.06087080000000001,0.8547100000000001,-1.6710599999999998,2.2,-0.817904,1,20170125,2.3105
245,2017-01-03 10:47:09,2.3169999999999997,10000825,0.118099,0.1176,0.1181,0.163365,0.158308,0.16337100000000002,0.8947950000000001,0.00101238,1.89638,-0.0840581,-0.0536941,-0.166378,0.04,0.0627033,0.060870400000000005,0.8549100000000001,-1.66841,2.2,-0.817673,1,20170125,2.3105
246,2017-01-03 10:47:27,2.3169,10000825,0.118013,0.1176,0.1181,0.163248,0.159088,0.164107,0.894798,0.00101236,1.8978700000000002,-0.0842051,-0.053789699999999996,-0.166446,0.04,0.0625875,0.06087000000000001,0.854941,-1.6672900000000002,2.2,-0.81709,1,20170125,2.3105
247,2017-01-03 10:47:46,2.3163,10000825,0.11789000000000001,0.1173,0.1181,0.163071,0.157067,0.165127,0.895,0.00101219,1.90062,-0.09114080000000001,-0.0539237,-0.166541,0.04,0.059163099999999996,0.0608696,0.8555870000000001,-1.64875,2.2,-0.8162729999999999,1,20170125,2.3105
248,2017-01-03 10:48:05,2.3152,10000825,0.116972,0.1172,0.1178,0.163448,0.165643,0.171214,0.8924559999999999,0.00103018,1.9317799999999998,-0.0944709,-0.0551504,-0.16742100000000001,0.04,0.058954,0.0608692,0.85324,-1.64051,2.2,-0.8087810000000001,1,20170125,2.3105
249,2017-01-03 10:48:23,2.3145,10000825,0.11629500000000001,0.1168,0.11699999999999999,0.164106,0.16883,0.170648,0.889893,0.00104773,1.9580000000000002,-0.0955526,-0.0561078,-0.168106,0.04,0.059921800000000004,0.0608688,0.8506940000000001,-1.63983,2.2,-0.802926,1,20170125,2.3095
250,2017-01-03 10:48:42,2.3147,10000825,0.11640199999999999,0.1167,0.1168,0.16427999999999998,0.16708699999999999,0.168014,0.889818,0.00104803,1.95617,-0.0942832,-0.0559926,-0.168023,0.04,0.06062909999999999,0.060868399999999996,0.850514,-1.6442599999999998,2.2,-0.803632,1,20170125,2.3095
251,2017-01-03 10:49:00,2.3149,10000825,0.11646300000000001,0.1164,0.1166,0.164156,0.163548,0.165454,0.8901030000000001,0.00104572,1.953,-0.0921442,-0.0558966,-0.167953,0.04,0.06145509999999999,0.0608681,0.8506819999999999,-1.6491799999999999,2.2,-0.8042199999999999,1,20170125,2.3095
252,2017-01-03 10:49:19,2.315,10000825,0.116553,0.1166,0.1167,0.164163,0.164608,0.16555699999999998,0.890292,0.00104442,1.95035,-0.0919658,-0.055781399999999995,-0.16787,0.04,0.061452599999999996,0.060867599999999994,0.8508549999999999,-1.6498700000000002,2.2,-0.804926,1,20170125,2.3095
253,2017-01-03 10:49:38,2.3152,10000825,0.116494,0.1167,0.1168,0.164303,0.166257,0.167192,0.8898309999999999,0.00104688,1.9529400000000001,-0.0882929,-0.0558769,-0.167938,0.04,0.06346569999999999,0.0608672,0.8501569999999999,-1.65986,2.2,-0.804343,1,20170125,2.3095
254,2017-01-03 10:49:57,2.3151,10000825,0.116477,0.1167,0.1168,0.164145,0.166258,0.167193,0.890084,0.00104535,1.95216,-0.08940319999999999,-0.0558766,-0.167937,0.04,0.0627562,0.0608668,0.850498,-1.6561599999999999,2.2,-0.804345,1,20170125,2.3095
255,2017-01-03 10:50:15,2.3152,10000825,0.116351,0.1165,0.1166,0.16451,0.165914,0.166849,0.889125,0.0010513,1.95875,-0.086425,-0.0560869,-0.168087,0.04,0.0647722,0.0608664,0.849317,-1.6654799999999998,2.2,-0.803059,1,20170125,2.3095
256,2017-01-03 10:50:34,2.3155,10000825,0.11661300000000001,0.1166,0.1168,0.164023,0.16389700000000001,0.165802,0.8904850000000001,0.00104193,1.9465599999999998,-0.0853998,-0.055684500000000005,-0.167798,0.04,0.0644076,0.060865999999999996,0.850665,-1.66598,2.2,-0.8055220000000001,1,20170125,2.3095
257,2017-01-03 10:50:53,2.3146,10000825,0.116638,0.1166,0.1168,0.16426400000000002,0.16389700000000001,0.165803,0.890509,0.00104422,1.9495099999999999,-0.09909739999999999,-0.055684199999999996,-0.167797,0.04,0.0580206,0.06086559999999999,0.8514889999999999,-1.63255,2.2,-0.805525,1,20170125,2.3095
258,2017-01-03 10:51:12,2.3147,10000825,0.11626099999999999,0.1166,0.1167,0.164212,0.167401,0.168324,0.8895629999999999,0.00104933,1.9595200000000002,-0.092223,-0.0561626,-0.168139,0.04,0.0616989,0.060865199999999994,0.850152,-1.64895,2.2,-0.8025979999999999,1,20170125,2.3095
259,2017-01-03 10:51:31,2.315,10000825,0.116567,0.1166,0.1168,0.164152,0.164469,0.166363,0.89035,0.00104403,1.9498400000000002,-0.09214989999999999,-0.055760199999999996,-0.16785,0.04,0.06133480000000001,0.060864800000000004,0.850927,-1.6494799999999998,2.2,-0.8050619999999999,1,20170125,2.3095
260,2017-01-03 10:51:49,2.3149,10000825,0.116409,0.1166,0.1168,0.164211,0.166019,0.167883,0.8898799999999999,0.00104706,1.95497,-0.0914128,-0.0559706,-0.168,0.04,0.0619314,0.0608644,0.850413,-1.65136,2.2,-0.803775,1,20170125,2.3095
261,2017-01-03 10:52:08,2.3141,10000825,0.116031,0.1161,0.1162,0.163296,0.16396,0.16491,0.890677,0.00104257,1.9588599999999998,-0.0970684,-0.0563341,-0.168259,0.04,0.05850880000000001,0.060864,0.851692,-1.6312,2.2,-0.801551,1,20170125,2.3095
262,2017-01-03 10:52:27,2.3146,10000825,0.11604600000000001,0.1161,0.1162,0.16359200000000002,0.164103,0.165051,0.8900469999999999,0.00104562,1.96022,-0.0901938,-0.0563529,-0.168272,0.04,0.062177300000000005,0.0608636,0.8506049999999999,-1.6503599999999998,2.2,-0.801437,1,20170125,2.3095
263,2017-01-03 10:52:45,2.3139,10000825,0.115899,0.1155,0.1162,0.163182,0.15928299999999998,0.166027,0.890595,0.00104326,1.9619,-0.09804639999999999,-0.0564866,-0.16836700000000002,0.04,0.058038900000000004,0.06086319999999999,0.851692,-1.62782,2.2,-0.800619,1,20170125,2.3095
264,2017-01-03 10:53:04,2.3133,10000825,0.11534200000000001,0.1152,0.1157,0.163117,0.16176,0.166475,0.889458,0.001051,1.9782799999999998,-0.0988315,-0.0571942,-0.168872,0.04,0.05817290000000001,0.0608628,0.8506450000000001,-1.62412,2.2,-0.796285,1,20170125,2.3095
265,2017-01-03 10:53:23,2.3138,10000825,0.11517100000000001,0.1152,0.1156,0.162908,0.163184,0.166917,0.8891549999999999,0.00105125,1.98045,-0.08894760000000002,-0.0573851,-0.169007,0.04,0.0629119,0.060862400000000004,0.849773,-1.6479099999999998,2.2,-0.795115,1,20170125,2.3095
266,2017-01-03 10:53:41,2.3132,10000825,0.115178,0.1151,0.1152,0.162554,0.161803,0.16276,0.889984,0.00104716,1.9780799999999998,-0.09757130000000001,-0.057327499999999997,-0.168966,0.04,0.058294500000000006,0.060862,0.851176,-1.62394,2.2,-0.79547,1,20170125,2.3085
267,2017-01-03 10:54:00,2.3129,10000825,0.11494700000000001,0.1148,0.1152,0.162761,0.161355,0.16513699999999998,0.8891459999999999,0.00105301,1.98712,-0.0988097,-0.057652199999999994,-0.16919700000000001,0.04,0.05818330000000001,0.0608616,0.850402,-1.6213,2.2,-0.793479,1,20170125,2.3085
268,2017-01-03 10:54:19,2.3131,10000825,0.115067,0.1147,0.1152,0.162487,0.158926,0.163748,0.8898379999999999,0.00104809,1.9808400000000002,-0.0974018,-0.057460800000000006,-0.169059,0.04,0.058415999999999996,0.0608612,0.851036,-1.6237700000000002,2.2,-0.794654,1,20170125,2.3085
269,2017-01-03 10:54:38,2.3123,10000825,0.115001,0.1147,0.1151,0.16256900000000002,0.159661,0.16350599999999998,0.8898379999999999,0.00105,1.98485,-0.108216,-0.057556100000000006,-0.169127,0.04,0.0533265,0.06086080000000001,0.851693,-1.5963,2.2,-0.794071,1,20170125,2.3085
270,2017-01-03 10:54:57,2.3121,10000825,0.11459100000000001,0.1143,0.1147,0.162204,0.159403,0.163236,0.8894209999999999,0.00105217,1.9937799999999999,-0.10503499999999999,-0.058033600000000005,-0.169466,0.04,0.0548761,0.0608604,0.8511540000000001,-1.6014,2.2,-0.791142,1,20170125,2.3085
271,2017-01-03 10:55:15,2.3121,10000825,0.114567,0.1142,0.1147,0.16282,0.159303,0.164072,0.888343,0.00105945,1.9999900000000002,-0.10511600000000001,-0.058148000000000005,-0.169547,0.04,0.0555893,0.060860000000000004,0.8500040000000001,-1.6044399999999999,2.2,-0.790441,1,20170125,2.3085
272,2017-01-03 10:55:34,2.3122,10000825,0.114757,0.1144,0.1147,0.162934,0.15950599999999998,0.162394,0.8886280000000001,0.00105781,1.9953299999999998,-0.106447,-0.057918399999999995,-0.169383,0.04,0.0548739,0.0608596,0.8503440000000001,-1.60217,2.2,-0.791851,1,20170125,2.3085
273,2017-01-03 10:55:52,2.312,10000825,0.11475199999999999,0.1147,0.1149,0.163306,0.16281800000000002,0.164693,0.88808,0.00106204,1.99911,-0.109547,-0.0579755,-0.169423,0.04,0.053809300000000004,0.060859199999999995,0.8499399999999999,-1.59618,2.2,-0.791501,1,20170125,2.3085
274,2017-01-03 10:56:12,2.3114,10000825,0.114454,0.1144,0.1146,0.163715,0.163209,0.16507,0.8868360000000001,0.00107115,2.01227,-0.114328,-0.0584146,-0.169735,0.04,0.052278099999999994,0.060858800000000005,0.84896,-1.5851899999999999,2.2,-0.7888069999999999,1,20170125,2.3085
275,2017-01-03 10:56:30,2.3114,10000825,0.114297,0.1137,0.1147,0.163078,0.15733,0.166797,0.8874639999999999,0.00106644,2.01127,-0.11166199999999998,-0.0585289,-0.169816,0.04,0.0529913,0.06085840000000001,0.8495159999999999,-1.58823,2.2,-0.7881060000000001,1,20170125,2.3075
276,2017-01-03 10:56:49,2.3114,10000825,0.114329,0.114,0.1147,0.163381,0.16025799999999998,0.166797,0.8870520000000001,0.00106932,2.01297,-0.112326,-0.05852859999999999,-0.16981500000000002,0.04,0.0529914,0.060858,0.8491040000000001,-1.5882399999999999,2.2,-0.788108,1,20170125,2.3075
277,2017-01-03 10:57:07,2.3106,10000825,0.113977,0.1134,0.1139,0.162727,0.157177,0.161999,0.887489,0.00106741,2.0188599999999997,-0.11854100000000001,-0.058891099999999995,-0.170072,0.04,0.0495618,0.060857600000000005,0.8500340000000001,-1.56761,2.2,-0.785882,1,20170125,2.3075
278,2017-01-03 10:57:26,2.3106,10000825,0.113623,0.1132,0.1137,0.163017,0.15901400000000002,0.16373,0.8860469999999999,0.0010761,2.0317,-0.113677,-0.0593871,-0.170424,0.04,0.052653099999999994,0.0608572,0.8482799999999999,-1.58069,2.2,-0.782834,1,20170125,2.3065
279,2017-01-03 10:57:45,2.3104,10000825,0.11371600000000001,0.1131,0.1139,0.16333399999999998,0.15746300000000002,0.165025,0.8858520000000001,0.00107819,2.03206,-0.118128,-0.0593105,-0.170369,0.04,0.05075519999999999,0.060856799999999996,0.8483139999999999,-1.57113,2.2,-0.7833060000000001,1,20170125,2.3065
280,2017-01-03 10:58:03,2.3104,10000825,0.11371700000000001,0.1132,0.1138,0.16334200000000001,0.15843800000000002,0.164108,0.885843,0.00107826,2.0321,-0.118144,-0.0593102,-0.17036800000000002,0.04,0.0507553,0.0608564,0.848305,-1.57115,2.2,-0.783309,1,20170125,2.3065
281,2017-01-03 10:58:22,2.3099,10000825,0.113694,0.1133,0.1135,0.16353900000000002,0.159833,0.16172999999999998,0.8856450000000001,0.0010808,2.03533,-0.125218,-0.0593672,-0.170408,0.04,0.0475555,0.06085599999999999,0.848524,-1.5537299999999998,2.2,-0.782959,1,20170125,2.3065
282,2017-01-03 10:58:41,2.3092,10000825,0.11319000000000001,0.1131,0.1134,0.163528,0.162701,0.165444,0.88455,0.00108845,2.05113,-0.128194,-0.060015399999999997,-0.17086800000000002,0.04,0.0466185,0.0608556,0.847657,-1.5442200000000001,2.2,-0.778972,1,20170125,2.3065
