,date,timestamp,spot_price,id,OptionPrice,BidPrice,AskPrice,Sigma,BidSigma,AskSigma,Delta,Vega,Gamma,Theta,Rho,RhoB,Risk_free_rate,Borrow_rate,time2expiry,Delta_time_decay,Delta_time,strike,Z,type,expiry,etf_price
10,2017-01-17,2017-01-17 14:56:08,2.3368,10000826,0.000556917,0.0005,0.0006,0.193486,0.190267,0.19579,-0.0219877,0.000182825,0.777157,-0.0854797,-0.043788,-0.040745599999999986,0.04,0.158046,0.0222655,-0.0599493,-4.29505,2.2,-1.54666,0,20170125,2.3305
11,2017-01-18,2017-01-18 14:56:05,2.354,10000754,0.000711022,0.0005,0.0007,0.16272899999999998,0.153173,0.162276,-0.033744,0.00024422,1.41226,-0.121347,-0.0683327,-0.0631567,0.04,0.263575,0.0191773,-0.0902603,-6.973789999999998,2.25,-1.18132,0,20170125,2.3445
12,2017-01-19,2017-01-19 14:56:05,2.3422,10000754,0.00056506,0.0003,0.0006,0.161851,0.146181,0.163545,-0.030101,0.000202624,1.41843,-0.109838,-0.0600066,-0.05586569999999999,0.04,0.152649,0.0160888,-0.085424,-7.50731,2.25,-1.2093200000000002,0,20170125,2.3365
13,2017-01-20,2017-01-20 14:56:02,2.3576,10000754,0.000390452,0.0002,0.0004,0.189116,0.171727,0.189824,-0.0206716,0.000133779,0.978937,-0.108486,-0.0340971,-0.032242900000000005,0.04,0.269809,0.0130005,-0.0730886,-7.900239999999998,2.25,-1.53398,0,20170125,2.3495
14,2017-01-23,2017-01-23 14:56:01,2.3565,10000782,0.00045271,0.0005,0.0007,0.151233,0.15412,0.164896,-0.0397926,0.000159148,3.05512,-0.246586,-0.0439026,-0.0418175,0.04,0.600874,0.00620274,-0.0948262,-25.12,2.3,-1.05586,0,20170125,2.3475
15,2017-01-24,2017-01-24 14:56:06,2.3588,10000782,3.60877e-05,0.0001,0.0002,0.158822,0.179855,0.198639,-0.00540597,2.03947e-05,0.741229,-0.0630887,-0.0144129,-0.0140302,0.04,0.908546,0.00311366,-0.0552071,-34.2181,2.3,-1.61573,0,20170125,2.3535
16,2017-01-25,2017-01-25 14:56:08,2.3681,10000782,0.0,0.0,0.0001,0.220381,0.0,1.0,-0.0,2.932249999999999e-104,9.487369999999996e-98,-1.2920099999999993e-98,0.0,0.0,0.04,224.9,2.49007e-05,-0.0852175,-3407.6,2.3,-18.8414,0,20170125,2.3585
17,2017-01-26,2017-01-26 14:56:15,2.3763,10000837,0.0019298,0.0019,0.002,0.129825,0.129395,0.130827,-0.0558782,0.0006942439999999999,1.40557,-0.0700847,-0.203765,-0.172189,0.03,0.0545143,0.0673745,-0.105641,-1.41704,2.25,-0.816174,0,20170222,2.3665
18,2017-02-03,2017-02-03 14:56:02,2.3507,10000836,0.00108018,0.001,0.0012,0.155719,0.153615,0.158699,-0.0327914,0.000389702,0.8827510000000001,-0.062098,-0.122692,-0.107998,0.03,0.068784,0.0513047,-0.07825189999999999,-2.12418,2.2,-1.13491,0,20170222,2.3405
19,2017-02-06,2017-02-06 14:56:08,2.3513,10000837,0.00150846,0.0013,0.0014,0.127585,0.123681,0.125593,-0.0554813,0.000555254,1.7687099999999998,-0.08405030000000001,-0.161302,-0.14016900000000002,0.035,0.06962180000000001,0.0445061,-0.0960514,-2.39258,2.25,-0.805769,0,20170222,2.3425
20,2017-02-07,2017-02-07 14:56:11,2.3443,10000836,0.0007081110000000001,0.0007,0.0008,0.155373,0.155083,0.158548,-0.0249967,0.000278657,0.787926,-0.0552149,-0.0994749,-0.0889544,0.03,0.0806552,0.0414173,-0.06839780000000001,-2.67552,2.2,-1.2074200000000002,0,20170222,2.3355
21,2017-02-08,2017-02-08 14:56:11,2.3538,10000837,0.000888474,0.0007,0.0008,0.12565,0.120348,0.123253,-0.0379542,0.000380284,1.42521,-0.06644069999999999,-0.137934,-0.121617,0.03,0.07628099999999999,0.0383287,-0.0840578,-2.97698,2.25,-0.885228,0,20170222,2.3465
22,2017-02-09,2017-02-09 14:56:10,2.3616,10000837,0.000833089,0.0008,0.0009,0.137107,0.136115,0.139046,-0.0343826,0.000337411,1.25212,-0.0700647,-0.118661,-0.10578,0.03,0.08483589999999999,0.0352403,-0.08372360000000001,-3.34471,2.25,-0.99032,0,20170222,2.3545
23,2017-02-10,2017-02-10 14:56:03,2.3725,10000837,0.000665042,0.0006,0.0007,0.146635,0.144149,0.147912,-0.0275782,0.00026972,1.01636,-0.0675559,-0.0982977,-0.0886205,0.03,0.1228,0.0321525,-0.0807793,-3.79519,2.25,-1.11605,0,20170222,2.3655
24,2017-02-13,2017-02-13 14:56:16,2.3814,10000837,0.000477682,0.0005,0.0006,0.16504000000000002,0.166212,0.171099,-0.0205278,0.000187572,0.790463,-0.06771369999999999,-0.06515180000000001,-0.05991990000000001,0.03,0.166588,0.0253532,-0.0638634,-4.5271,2.25,-1.33885,0,20170222,2.3755
25,2017-02-14,2017-02-14 14:56:10,2.3775,10000837,0.000331177,0.0003,0.0004,0.164224,0.161931,0.168827,-0.015798799999999998,0.000140401,0.679301,-0.0564597,-0.0554765,-0.0513894,0.03,0.154904,0.0222653,-0.0589329,-4.880330000000002,2.25,-1.4030200000000002,0,20170222,2.3695
26,2017-02-15,2017-02-15 14:56:01,2.3763,10000837,0.000280513,0.0003,0.0004,0.171129,0.172748,0.180123,-0.014041299999999998,0.000117681,0.6350100000000001,-0.057511,-0.0447311,-0.0417681,0.03,0.180282,0.0191777,-0.057392999999999986,-5.34906,2.25,-1.49425,0,20170222,2.3705
27,2017-02-16,2017-02-16 14:56:11,2.3773,10000838,0.000425104,0.0002,0.0003,0.12917,0.114863,0.122061,-0.028245,0.000195068,1.66093,-0.0864779,-0.0792097,-0.073128,0.03,0.15185,0.0160881,-0.08735989999999999,-8.02258,2.3,-0.980643,0,20170222,2.3715
28,2017-02-17,2017-02-17 14:56:04,2.3667,10000838,0.000409514,0.0003,0.0004,0.127575,0.121126,0.12706099999999998,-0.030483,0.000185999,2.00218,-0.0992949,-0.07256169999999999,-0.0674375,0.03,0.141506,0.0130003,-0.0955427,-9.80622,2.3,-0.952047,0,20170222,2.3635
29,2017-02-20,2017-02-20 14:56:07,2.3974,10000839,0.000737155,0.0007,0.0008,0.146817,0.145169,0.14951,-0.0612424,0.000228426,4.36457,-0.322252,-0.052243499999999984,-0.049564599999999986,0.03,0.383565,0.0062021,-0.11223,-23.28,2.35,-0.902892,0,20170222,2.394
30,2017-02-21,2017-02-21 14:56:04,2.3921,10000837,0.00054656,0.0,0.0001,0.548512,0.0,0.439406,-0.0201088,6.493e-05,0.664331,-0.55492,-2.40248e-06,-2.37429e-06,0.348082,0.0,0.00311388,-0.0201293,-0.0141106,2.25,-4.46752,0,20170222,2.3925
31,2017-02-22,2017-02-22 14:56:15,2.3941,10000839,0.0,0.0,0.0001,0.37701,0.0,1.0,-0.0,1.7301e-26,3.31534e-20,-1.35048e-20,0.0,0.0,0.03,7.7796699999999985,2.41494e-05,-2.96199e-11,-1.22653e-06,2.35,-14.981,0,20170222,2.3935
32,2017-02-23,2017-02-23 14:56:05,2.3857,10000680,0.00156293,0.0013,0.0015,0.129769,0.125237,0.128726,-0.0447371,0.000610172,1.1233,-0.0529816,-0.204107,-0.172156,0.03,0.0224709,0.073545,-0.07968639999999999,-1.18395,2.25,-0.8719450000000001,0,20170322,2.3865
33,2017-02-24,2017-02-24 14:56:11,2.3856,10000680,0.00156921,0.0014,0.0016,0.13285,0.12993,0.13336199999999998,-0.0448167,0.000598076,1.12275,-0.0552961,-0.195221,-0.165468,0.03,0.0202478,0.0704558,-0.081191,-1.26371,2.25,-0.8922329999999999,0,20170322,2.3855
34,2017-02-27,2017-02-27 14:56:10,2.3683,10000680,0.00219978,0.002,0.0022,0.133751,0.130968,0.13375399999999998,-0.0626082,0.000735537,1.54021,-0.0774502,-0.19798,-0.16793,0.03,0.0316515,0.063658,-0.0973214,-1.4262,2.25,-0.810716,0,20170322,2.3675
35,2017-02-28,2017-02-28 14:56:07,2.3675,10000680,0.0017750999999999995,0.0017,0.0018,0.13178299999999998,0.130593,0.132172,-0.0539642,0.000638342,1.42678,-0.06793339999999999,-0.1876,-0.160065,0.03,0.0186041,0.0605698,-0.08927660000000001,-1.49596,2.25,-0.838563,0,20170322,2.3675
36,2017-03-01,2017-03-01 14:56:02,2.3684,10000680,0.00182684,0.0016,0.0018,0.135894,0.132178,0.135468,-0.0550707,0.000632107,1.44261,-0.0741862,-0.178579,-0.153177,0.03,0.0263339,0.0574818,-0.0928997,-1.65403,2.25,-0.8591340000000001,0,20170322,2.3675
37,2017-03-02,2017-03-02 14:56:00,2.3522,10000680,0.00228403,0.0021,0.0022,0.13126600000000002,0.128734,0.130123,-0.07069910000000001,0.0007419680000000001,1.87818,-0.0891301,-0.187816,-0.160499,0.03,0.0280152,0.0543934,-0.10776199999999997,-1.67432,2.25,-0.763709,0,20170322,2.3525
38,2017-03-03,2017-03-03 14:56:06,2.3408,10000680,0.00236391,0.0021,0.0022,0.12579300000000002,0.122271,0.123629,-0.07771289999999999,0.000770905,2.18003,-0.0926898,-0.189823,-0.162126,0.03,0.020390900000000003,0.0513043,-0.113612,-1.67744,2.25,-0.707368,0,20170322,2.3425
39,2017-03-06,2017-03-06 14:56:07,2.3459,10000680,0.00153521,0.0014,0.0015,0.127573,0.125108,0.126943,-0.0564571,0.000561924,1.79837,-0.0788451,-0.161877,-0.140629,0.03,0.0175885,0.044506300000000006,-0.0929467,-2.15194,2.25,-0.801864,0,20170322,2.3485
40,2017-03-07,2017-03-07 14:56:00,2.3509,10000680,0.00133737,0.0013,0.0014,0.13234400000000002,0.131581,0.133597,-0.050023000000000005,0.000493508,1.62903,-0.0786625,-0.147142,-0.128955,0.03,0.028788900000000006,0.0414185,-0.0902659,-2.48067,2.25,-0.863192,0,20170322,2.3525
41,2017-03-08,2017-03-08 14:56:17,2.3556,10000680,0.000920167,0.0008,0.0009,0.131138,0.127832,0.130601,-0.0376691,0.000378322,1.35648,-0.0659826,-0.13274,-0.117336,0.03,0.0445328,0.0383281,-0.0817372,-2.84567,2.25,-0.925718,0,20170322,2.3555
42,2017-03-09,2017-03-09 14:56:04,2.3399,10000680,0.00116436,0.0009,0.001,0.12567,0.119418,0.12189,-0.0500157,0.000452988,1.86815,-0.082975,-0.13935699999999998,-0.122954,0.03,0.049155800000000006,0.0352409,-0.0949049,-3.04277,2.25,-0.820407,0,20170322,2.3425
43,2017-03-10,2017-03-10 14:56:16,2.3369,10000828,0.000485159,0.0004,0.0005,0.161649,0.157069,0.162393,-0.0193896,0.000197559,0.69606,-0.0509356,-0.0739533,-0.06730760000000001,0.03,0.0583802,0.032151099999999995,-0.0646544,-3.22936,2.2,-1.32633,0,20170322,2.3365
44,2017-03-13,2017-03-13 14:56:16,2.3552,10000680,0.000500269,0.0005,0.0006,0.14440899999999998,0.144397,0.148806,-0.0243375,0.000214244,1.05494,-0.0624542,-0.084531,-0.07709980000000001,0.03,0.0553612,0.0253532,-0.06727419999999999,-4.48548,2.25,-1.13178,0,20170322,2.3535
45,2017-03-14,2017-03-14 14:56:04,2.3528,10000680,0.00056341,0.0004,0.0005,0.153172,0.144954,0.150187,-0.0271952,0.000220093,1.16577,-0.0785169,-0.0751033,-0.0689865,0.03,0.0742378,0.022266,-0.07294260000000001,-5.1757,2.25,-1.1712,0,20170322,2.3495
46,2017-03-15,2017-03-15 14:56:12,2.3527,10000680,0.000573491,0.0005,0.0007,0.166028,0.162313,0.171801,-0.0274806,0.000206041,1.16914,-0.0918281,-0.06147130000000001,-0.056988,0.03,0.0710101,0.0191765,-0.0743495,-5.78397,2.25,-1.26653,0,20170322,2.3545
47,2017-03-16,2017-03-16 14:56:03,2.3723,10000680,0.00031664400000000004,0.0002,0.0003,0.192077,0.180434,0.190615,-0.0152907,0.000115834,0.666025,-0.070376,-0.031678700000000004,-0.0298627,0.03,0.0642418,0.016089,-0.052841699999999985,-5.09543,2.25,-1.6517700000000002,0,20170322,2.3675
48,2017-03-17,2017-03-17 14:56:16,2.3453,10000792,0.0007975360000000001,0.0009,0.001,0.105937,0.108893,0.111618,-0.0642909,0.000336045,4.43646,-0.15119200000000002,-0.0938451,-0.0860517,0.03,0.12473800000000003,0.012999,-0.121302,-8.5946,2.3,-0.64107,0,20170322,2.3435
49,2017-03-20,2017-03-20 14:56:10,2.3487,10000792,0.000440862,0.0003,0.0004,0.148544,0.138632,0.14588800000000002,-0.0396323,0.000158178,3.11258,-0.196853,-0.0446905,-0.0425507,0.03,0.109869,0.00620178,-0.08294460000000001,-19.7795,2.3,-1.03909,0,20170322,2.3455
50,2017-03-21,2017-03-21 14:56:08,2.3561,10000792,4.9661899999999986e-05,0.0001,0.0002,0.158013,0.172649,0.190865,-0.00727131,2.64848e-05,0.96975,-0.08151560000000001,-0.0162222,-0.0157779,0.03,0.865389,0.00311345,-0.060699,-36.7126,2.3,-1.54106,0,20170322,2.3515
51,2017-03-22,2017-03-22 14:56:07,2.3377,10000792,0.0,0.0,0.0001,0.15578499999999998,0.0,1.0,-0.0,1.2192399999999993e-99,5.726739999999997e-93,-3.7975599999999987e-94,0.0,0.0,0.03,0.02,2.5008e-05,-7.450219999999999e-10,-2.97913e-05,2.3,-13.0048,0,20170322,2.3355
52,2017-03-23,2017-03-23 14:56:03,2.3455,10000868,0.00258178,0.0024,0.0026,0.0975063,0.0957652,0.0976776,-0.0815847,0.00106214,2.19448,-0.0598889,-0.299894,-0.240302,0.025,0.0383956,0.0902295,-0.104164,-0.576853,2.25,-0.5374439999999999,0,20170426,2.3445
53,2017-03-24,2017-03-24 14:56:15,2.3709,10000868,0.00127888,0.0014,0.0015,0.101301,0.103128,0.104572,-0.0435957,0.000646171,1.30224,-0.0395366,-0.26458000000000004,-0.21628000000000006,0.025,0.044442,0.08713969999999999,-0.0761551,-0.8477610000000001,2.25,-0.686263,0,20170426,2.3645
54,2017-03-27,2017-03-27 14:56:16,2.3655,10000868,0.00183598,0.0019,0.0021,0.110823,0.111649,0.11414,-0.05713330000000001,0.0007681010000000001,1.5417,-0.054595000000000005,-0.25069,-0.206496,0.025,0.0373203,0.08034169999999999,-0.08922419999999999,-0.944906,2.25,-0.6924680000000001,0,20170426,2.3615
55,2017-03-28,2017-03-28 14:56:03,2.3591,10000868,0.00188404,0.0018,0.0019,0.109041,0.107957,0.109244,-0.060387,0.000784565,1.67349,-0.05684880000000001,-0.249129,-0.205411,0.025,0.0357198,0.07725449999999999,-0.0925587,-0.968193,2.25,-0.669506,0,20170426,2.3535
56,2017-03-29,2017-03-29 14:56:06,2.3583,10000868,0.00182835,0.0017,0.0019,0.108381,0.106675,0.109306,-0.0602319,0.000766788,1.71523,-0.05917140000000001,-0.243719,-0.201567,0.025,0.0474608,0.07416569999999999,-0.0952066,-1.07636,2.25,-0.666021,0,20170426,2.3515
57,2017-03-30,2017-03-30 14:56:02,2.3515,10000868,0.00163064,0.0018,0.0019,0.10356300000000003,0.105833,0.107122,-0.058010800000000015,0.000726855,1.78574,-0.0551188,-0.241301,-0.199843,0.025,0.0411764,0.0710776,-0.0925416,-1.0872700000000002,2.25,-0.644753,0,20170426,2.3445
58,2017-03-31,2017-03-31 14:56:13,2.3629,10000868,0.000980113,0.0009,0.0011,0.102432,0.10083,0.104695,-0.038324,0.000512393,1.31778,-0.0413391,-0.22214,-0.185973,0.025,0.0555264,0.0679878,-0.0794714,-1.32634,2.25,-0.719232,0,20170426,2.3565
59,2017-04-05,2017-04-05 14:56:00,2.3904,10000868,0.00101782,0.001,0.0011,0.132187,0.13177,0.13405899999999998,-0.0337177,0.000429094,0.988304,-0.053716199999999985,-0.162535,-0.140435,0.03,0.084703,0.05748200000000001,-0.0780846,-1.93987,2.25,-0.957416,0,20170426,2.3815
60,2017-04-06,2017-04-06 14:56:08,2.3855,10000868,0.000744902,0.0007,0.0008,0.128444,0.127126,0.13,-0.027010900000000004,0.000346735,0.872134,-0.0423972,-0.153585,-0.133405,0.03,0.0529697,0.054392599999999985,-0.070184,-1.9504,2.25,-0.981538,0,20170426,2.3845
61,2017-04-07,2017-04-07 14:56:13,2.3843,10000868,0.000641706,0.0007,0.0008,0.127686,0.12952,0.132456,-0.0244425,0.00030963700000000003,0.831094,-0.040147900000000014,-0.146012,-0.127431,0.03,0.0583514,0.051325800000000005,-0.0696302,-2.11212,2.25,-0.997919,0,20170426,2.3825
62,2017-04-10,2017-04-10 14:56:08,2.3792,10000868,0.0006872730000000001,0.0007,0.0008,0.135434,0.135849,0.138948,-0.0263015,0.000306044,0.896548,-0.0477598,-0.128439,-0.113362,0.03,0.0497661,0.044526800000000005,-0.0678252,-2.44956,2.25,-1.04171,0,20170426,2.3775
63,2017-04-11,2017-04-11 14:56:05,2.3783,10000868,0.000733336,0.0007,0.0008,0.143887,0.142777,0.146022,-0.0272589,0.000304136,0.901835,-0.0521254,-0.115837,-0.102984,0.03,0.019863,0.0414368,-0.0681858,-2.52363,2.25,-1.09797,0,20170426,2.3785
64,2017-04-12,2017-04-12 14:56:07,2.367,10000868,0.000667849,0.0007,0.0008,0.135001,0.136079,0.139248,-0.0276133,0.000294322,1.01476,-0.052434900000000007,-0.11975,-0.106492,0.02,0.0297823,0.0383463,-0.07180750000000001,-2.85439,2.25,-1.02783,0,20170426,2.3655
65,2017-04-13,2017-04-13 14:56:07,2.3703,10000868,0.00068553,0.0007,0.0008,0.145348,0.14586,0.149231,-0.0274353,0.000281105,0.976382,-0.0580624,-0.104521,-0.093765,0.02,0.0220246,0.0352561,-0.0728056,-3.07628,2.25,-1.10808,0,20170426,2.3675
66,2017-04-14,2017-04-14 14:56:03,2.3543,10000868,0.00108234,0.0011,0.0012,0.146704,0.14716400000000002,0.149696,-0.0424746,0.000381935,1.46024,-0.0881508,-0.111278,-0.0997403,0.02,0.0307577,0.032166200000000006,-0.0910701,-3.4675199999999995,2.25,-1.0029,0,20170426,2.3515
67,2017-04-17,2017-04-17 14:56:12,2.3543,10000868,0.000683314,0.0007,0.0008,0.152384,0.153025,0.156681,-0.030537,0.00025887,1.20829,-0.0781951,-0.084338,-0.0769295,0.03,0.036372,0.0253657,-0.0725247,-4.38746,2.25,-1.13399,0,20170426,2.3545
68,2017-04-18,2017-04-18 14:56:07,2.3451,10000868,0.0007005830000000001,0.0006,0.0008,0.148951,0.144951,0.152585,-0.0338375,0.00026297,1.44113,-0.09161,-0.0832875,-0.0762201,0.03,0.07677869999999999,0.0222759,-0.08074210000000001,-5.30828,2.25,-1.08155,0,20170426,2.3405
69,2017-04-19,2017/4/19 14:56,2.3251,10000868,0.0008377660000000001,0.0008,0.0009,0.134598,0.133376,0.136547,-0.0464526,0.000313024,2.24217,-0.119347,-0.0923744,-0.0843788,0.03,0.118629,0.0191861,-0.0990765,-6.49512,2.25,-0.89904,0,20170426,2.3205
70,2017-04-20,2017-04-20 14:56:05,2.3337,10000882,0.000278204,0.0002,0.0003,0.205864,0.197065,0.208012,-0.012976499999999998,9.89347e-05,0.548236,-0.0655063,-0.0230012,-0.0217656,0.03,0.104167,0.0160956,-0.0443563,-4.25916,2.2,-1.82247,0,20170426,2.3305
71,2017-04-21,2017-04-21 14:56:00,2.3432,10000868,0.00035392,0.0004,0.0005,0.171984,0.175306,0.18177,-0.020738,0.000133399,1.08619,-0.0911869,-0.041852,-0.039440300000000005,0.025,0.0866445,0.0130059,-0.07422419999999999,-8.06283,2.25,-1.39545,0,20170426,2.3445
72,2017-04-24,2017-04-24 14:56:05,2.3374,10000868,0.00017492200000000002,0.0002,0.0003,0.209157,0.213057,0.226012,-0.0129553,6.14417e-05,0.866426,-0.111115,-0.013301599999999998,-0.0128532,0.025,0.275281,0.00620575,-0.0376514,-11.2796,2.25,-1.85618,0,20170426,2.3365
73,2017-04-25,2017-04-25 14:56:04,2.3443,10000862,6.99499e-05,0.0001,0.0002,0.137704,0.144552,0.160509,-0.0112781,3.87187e-05,1.64213,-0.0989772,-0.024290400000000004,-0.0235351,0.025,0.53235,0.00311559,-0.072533,-42.0942,2.3,-1.25387,0,20170426,2.3415
74,2017-04-26,2017-04-26 14:56:04,2.3461,10000862,0.0,0.0,0.0001,0.141925,0.0,1.0,-0.0,1.1595099999999993e-172,5.859829999999997e-166,-3.248379999999998e-167,0.0,0.0,0.025,0.05,2.533e-05,-1.69799e-13,-6.70348e-09,2.3,-15.7719,0,20170426,2.3395
75,2017-04-27,2017-04-27 14:56:08,2.3487,10000874,0.00143362,0.0014,0.0015,0.0955162,0.0950368,0.0964457,-0.0553442,0.000705588,1.8511,-0.0507417,-0.25100300000000003,-0.206696,0.025,0.057284,0.0723417,-0.0880587,-1.06802,2.25,-0.603742,0,20170524,2.3435
76,2017-04-28,2017-04-28 14:56:10,2.3442,10000884,0.000768115,0.0008,0.0009,0.122433,0.123268,0.12576099999999998,-0.0264106,0.000377284,0.809757,-0.034820300000000005,-0.180514,-0.153775,0.025,0.0490446,0.0692512,-0.0695253,-1.44214,2.2,-0.939696,0,20170524,2.3405
77,2017-05-02,2017-05-02 14:56:00,2.338,10000884,0.000761262,0.0007,0.0008,0.127149,0.125395,0.128216,-0.0269523,0.00035806300000000004,0.8501569999999999,-0.0386163,-0.161577,-0.13926,0.025,0.0419849,0.060598,-0.06683389999999999,-1.68997,2.2,-0.97185,0,20170524,2.3335
78,2017-05-03,2017-05-03 14:56:10,2.3314,10000884,0.000731465,0.0007,0.0008,0.123663,0.122759,0.125557,-0.0273682,0.000352273,0.911355,-0.0395483,-0.161433,-0.139327,0.025,0.0514877,0.0575067,-0.0691556,-1.82769,2.2,-0.942236,0,20170524,2.3255
79,2017-05-04,2017-05-04 14:56:01,2.3241,10000884,0.0006050669999999999,0.0006,0.0007,0.117594,0.117434,0.12047,-0.024886900000000003,0.000315517,0.912828,-0.0356344,-0.160403,-0.138681,0.025,0.0519448,0.0544174,-0.0678724,-1.94238,2.2,-0.915814,0,20170524,2.3175
80,2017-05-05,2017-05-05 14:56:12,2.3153,10000884,0.000647198,0.0006,0.0007,0.115432,0.113984,0.116979,-0.0276474,0.000333332,1.04954,-0.0391296,-0.160625,-0.139031,0.025,0.0509721,0.0513259,-0.07159589999999999,-2.05419,2.2,-0.8783639999999999,0,20170524,2.3125
81,2017-05-08,2017-05-08 14:56:00,2.3215,10000884,0.000478634,0.0004,0.0005,0.122634,0.11931300000000003,0.123476,-0.0213289,0.000250363,0.8507290000000001,-0.0363167,-0.133006,-0.117003,0.025,0.06240850000000001,0.0445276,-0.06409630000000001,-2.5228200000000003,2.2,-0.987424,0,20170524,2.3185
82,2017-05-09,2017-05-09 14:56:01,2.321,10000884,0.000354072,0.0003,0.0004,0.121834,0.118964,0.124055,-0.016952099999999998,0.000198645,0.730409,-0.0303939,-0.122431,-0.108408,0.025,0.0554982,0.041437199999999993,-0.06079830000000001,-2.70357,2.2,-1.02725,0,20170524,2.3155
83,2017-05-10,2017-05-10 14:56:12,2.3269,10000884,0.000304234,0.0002,0.0004,0.12854200000000002,0.121462,0.13373,-0.0145735,0.00016827299999999998,0.630514,-0.0295317,-0.106355,-0.0950314,0.025,0.0643786,0.0383458,-0.0602309,-2.949,2.2,-1.11468,0,20170524,2.3225
84,2017-05-11,2017-05-11 14:56:11,2.3411,10000884,0.000340821,0.0003,0.0004,0.14702,0.144429,0.15043800000000002,-0.0147609,0.000164108,0.577677,-0.0366596,-0.0838025,-0.0757697,0.025,0.0959221,0.0352556,-0.061386,-3.16146,2.2,-1.27102,0,20170524,2.3355
85,2017-05-12,2017-05-12 14:56:03,2.3722,10000874,0.000371307,0.0003,0.0004,0.13124,0.12722,0.132716,-0.0181737,0.000189756,0.7987770000000001,-0.0439889,-0.101106,-0.0910397,0.025,0.147644,0.032166200000000006,-0.073585,-3.95386,2.25,-1.09156,0,20170524,2.3685
86,2017-05-15,2017-05-15 14:56:09,2.3755,10000874,0.00035894199999999995,0.0004,0.0005,0.153721,0.15620599999999998,0.161641,-0.0170026,0.00015945100000000002,0.724653,-0.0526154,-0.0690938,-0.0634399,0.025,0.13171,0.025366,-0.060390199999999984,-4.53359,2.25,-1.2952,0,20170524,2.3765
87,2017-05-16,2017-05-16 14:56:10,2.3801,10000874,0.000256017,0.0003,0.0004,0.159795,0.163339,0.17028,-0.0128437,0.000117616,0.583282,-0.0467445,-0.0543727,-0.0503899,0.025,0.174334,0.0222756,-0.0562669,-4.91448,2.25,-1.41737,0,20170524,2.3755
