,date,timestamp,spot_price,id,OptionPrice,BidPrice,AskPrice,Sigma,BidSigma,AskSigma,Delta,Vega,Gamma,Theta,Rho,RhoB,Risk_free_rate,Borrow_rate,time2expiry,Delta_time_decay,Delta_time,strike,Z,type,expiry,etf_price
225,2017-12-05,2017-12-05 14:56:04,2.9155,10001092,0.0364618,0.036000000000000004,0.0366,0.156304,0.154665,0.15679500000000002,-0.430493,0.00281689,3.4987800000000004,-0.349427,-0.366761,-0.287479,0.03,0.0198257,0.0605976,-0.424611,0.249235,2.9,-0.09663610000000003,0,20171227,2.9135
226,2017-12-06,2017-12-06 14:56:01,2.8782,10001091,0.031703800000000004,0.0318,0.0319,0.16431600000000002,0.16468,0.16505799999999998,-0.388419,0.00264283,3.37615,-0.366947,-0.341959,-0.272573,0.03,0.0213534,0.0575076,-0.389405,-0.0431246,2.85,-0.172527,0,20171227,2.8725
227,2017-12-07,2017-12-07 14:56:11,2.8443,10001091,0.0456535,0.0452,0.0458,0.160159,0.158441,0.16071400000000002,-0.515736,0.00263965,3.74381,-0.394135,-0.34579,-0.26796,0.03,0.034806800000000006,0.0544163,-0.502347,0.605025,2.85,0.038814,0,20171227,2.8395
228,2017-12-08,2017-12-08 14:56:10,2.8726,10001091,0.028816200000000007,0.0288,0.029,0.149057,0.148993,0.149786,-0.405761,0.00251968,3.9912,-0.376083,-0.3229,-0.25863800000000003,0.03,0.0395026,0.0513261,-0.407559,-0.08403300000000001,2.85,-0.13084500000000002,0,20171227,2.8645
229,2017-12-11,2017-12-11 14:56:06,2.9036,10001092,0.0339822,0.0341,0.0343,0.142173,0.142656,0.143477,-0.486645,0.00243803,4.56798,-0.412423,-0.309136,-0.24645,0.03,0.047137300000000014,0.044527,-0.4814350000000001,0.307344,2.9,-0.00905219,0,20171227,2.8955
230,2017-12-12,2017-12-12 14:56:15,2.8565,10001091,0.030488,0.03,0.0302,0.144926,0.142811,0.143677,-0.463734,0.00230739,4.70904,-0.404939,-0.28925100000000004,-0.233387,0.03,0.031764999999999995,0.0414357,-0.459846,0.239776,2.85,-0.0433286,0,20171227,2.8495
231,2017-12-13,2017-12-13 14:56:10,2.8803,10001091,0.0211946,0.0211,0.0213,0.148519,0.148072,0.149017,-0.363762,0.00211471,4.47579,-0.434125,-0.266189,-0.22075100000000006,0.03,0.0540863,0.038346,-0.375168,-0.736727,2.85,-0.197156,0,20171227,2.8735
232,2017-12-14,2017-12-14 14:56:00,2.8594,10001091,0.0266866,0.0267,0.0268,0.141665,0.141728,0.142198,-0.454969,0.00212504,5.20369,-0.451628,-0.262065,-0.21491,0.03,0.0496021,0.035256800000000005,-0.455309,-0.023075,2.85,-0.0554238,0,20171227,2.85
233,2017-12-15,2017-12-15 14:56:16,2.8312,10001090,0.017291,0.0177,0.018000000000000002,0.14268499999999998,0.144862,0.146456,-0.349498,0.00187673,5.10155,-0.4642,-0.234792,-0.197798,0.03,0.0789691,0.032164799999999986,-0.367017,-1.25014,2.8,-0.212019,0,20171227,2.8215
234,2017-12-18,2017-12-18 14:56:10,2.8426,10001091,0.035363300000000014,0.0351,0.0353,0.14815699999999998,0.14665599999999998,0.147796,-0.586331,0.00175496,5.77911,-0.705802,-0.219355,-0.180014,0.03,0.14660399999999998,0.025365900000000004,-0.582353,0.415739,2.85,0.13958099999999998,0,20171227,2.8275
235,2017-12-19,2017-12-19 14:56:06,2.8841,10001091,0.015569799999999996,0.0155,0.0156,0.149555,0.149117,0.14974400000000002,-0.353062,0.00159482,5.75507,-0.709585,-0.193048,-0.16701300000000002,0.03,0.201562,0.022276,-0.381054,-3.16787,2.85,-0.216336,0,20171227,2.8705
236,2017-12-20,2017-12-20 14:56:02,2.8843,10001092,0.0389725,0.0389,0.0393,0.148814,0.148313,0.151071,-0.662622,0.00144879,6.09943,-0.918303,-0.187986,-0.155137,0.03,0.217114,0.0191862,-0.654148,1.04584,2.9,0.260436,0,20171227,2.8735
237,2017-12-21,2017-12-21 14:56:15,2.9072,10001092,0.022605700000000003,0.0221,0.0225,0.13917000000000002,0.135708,0.138447,-0.5273909999999999,0.0014608,7.71638,-1.00745,-0.170902,-0.147044,0.03,0.275594,0.016094499999999998,-0.5418029999999999,-1.95648,2.9,0.0464454,0,20171227,2.8925
238,2017-12-22,2017-12-22 14:56:08,2.8928,10001092,0.027818400000000004,0.0271,0.0272,0.136197,0.130297,0.13112100000000002,-0.6439590000000001,0.00122166,8.24194,-1.13604,-0.150819,-0.129188,0.03,0.296893,0.013005,-0.64369,0.0405343,2.9,0.208938,0,20171227,2.8775
239,2017-12-25,2017-12-25 14:56:13,2.8928,10001092,0.0271652,0.027000000000000003,0.0274,0.148491,0.146238,0.151668,-0.7357779999999999,0.000735715,9.54183,-2.62753,-0.0960395,-0.0845,0.03,0.851268,0.00620489,-0.742358,-3.00646,2.9,0.385001,0,20171227,2.8775
240,2017-12-26,2017-12-26 14:56:05,2.9041,10001092,0.0163068,0.016,0.0166,0.177681,0.17269500000000002,0.182436,-0.613935,0.000616034,13.1947,-4.27745,-0.0683151,-0.0630707,0.03,1.44415,0.00311549,-0.649339,-24.3293,2.9,0.214493,0,20171227,2.8905
241,2017-12-27,2017-12-27 14:56:01,2.8287,10001091,0.027654400000000003,0.0249,0.0259,0.790721,0.580767,0.580767,-0.990129,3.0191700000000007e-06,1.85249,-248.06,-7.341409999999999e-05,-7.11622e-07,0.03,86.9439,2.5652e-05,-0.987904,86.3734,2.85,7.676760000000002,0,20171227,2.8295
242,2017-12-28,2017-12-28 14:56:07,2.8587,10001101,0.038585400000000006,0.0384,0.0385,0.160385,0.15976700000000002,0.1601,-0.419007,0.00300399,3.16817,-0.250269,-0.399006,-0.308015,0.0669107,0.0,0.0723418,-0.400966,0.5889810000000001,2.85,-0.117315,0,20180124,2.8535
243,2017-12-29,2017-12-29 14:56:11,2.861,10001101,0.0326564,0.0329,0.033,0.145019,0.145853,0.146195,-0.407205,0.00292197,3.55458,-0.23023,-0.387659,-0.30103800000000003,0.0632185,0.0,0.06925110000000001,-0.391318,0.531405,2.85,-0.1251,0,20180124,2.8565
244,2018-01-02,2018-01-02 14:56:06,2.9111,10001102,0.0329519,0.0338,0.034,0.145297,0.148319,0.149031,-0.423469,0.00280589,3.76049,-0.285366,-0.366041,-0.287147,0.0418689,0.00159714,0.0605974,-0.41361,0.417776,2.9,-0.101731,0,20180124,2.9075
245,2018-01-03,2018-01-03 14:56:05,2.9192,10001102,0.0293797,0.0298,0.0299,0.141625,0.143175,0.143543,-0.405217,0.00271198,3.90747,-0.313664,-0.352573,-0.279088,0.03,0.0135997,0.0575072,-0.401465,0.16408399999999998,2.9,-0.125801,0,20180124,2.9115
246,2018-01-04,2018-01-04 14:56:14,2.9223,10001102,0.0271097,0.0275,0.0276,0.141489,0.14298,0.143362,-0.390941,0.00261593,3.97858,-0.320193,-0.338958,-0.270617,0.03,0.013296700000000002,0.054416,-0.389601,0.0605194,2.9,-0.146938,0,20180124,2.9185
247,2018-01-05,2018-01-05 14:56:00,2.9371,10001103,0.0444097,0.0443,0.0447,0.141808,0.14139100000000002,0.14291099999999998,-0.546737,0.00263146,4.19184,-0.361406,-0.346623,-0.268464,0.03,0.0294675,0.0513161,-0.52989,0.787297,2.95,0.07690169999999999,0,20180124,2.9315
248,2018-01-08,2018-01-08 14:56:13,2.9465,10001103,0.0369781,0.0366,0.0369,0.145072,0.143546,0.144757,-0.502401,0.002478,4.41967,-0.38596,-0.315412,-0.25058800000000003,0.03,0.0187146,0.0445159,-0.492107,0.607208,2.95,0.0129821,0,20180124,2.9425
249,2018-01-09,2018-01-09 14:56:08,2.9742,10001103,0.0226546,0.0221,0.0223,0.1365,0.134099,0.134965,-0.38496,0.0023111,4.6202,-0.393282,-0.292274,-0.239399,0.03,0.0415415,0.041427,-0.390557,-0.345125,2.95,-0.15116300000000002,0,20180124,2.9695
250,2018-01-10,2018-01-10 14:56:14,2.9979,10001104,0.0348051,0.0349,0.035,0.142194,0.1426,0.143028,-0.5082260000000001,0.00233771,4.77152,-0.444944,-0.29333400000000004,-0.23613,0.03,0.0381742,0.038337,-0.5004930000000001,0.499413,3.0,0.0207074,0,20180124,2.994
251,2018-01-11,2018-01-11 14:56:12,2.9955,10001104,0.034545400000000004,0.0343,0.0344,0.14311300000000002,0.142017,0.142463,-0.517759,0.00223865,4.94576,-0.457678,-0.279323,-0.226152,0.03,0.0327405,0.0352478,-0.5086510000000001,0.617466,3.0,0.0340404,0,20180124,2.9905
252,2018-01-12,2018-01-12 14:56:06,3.0224,10001104,0.0219685,0.0215,0.0216,0.142205,0.139957,0.14043699999999998,-0.395738,0.00208492,4.99074,-0.500293,-0.256495,-0.214331,0.03,0.0634302,0.032159,-0.4057,-0.710789,3.0,-0.141947,0,20180124,3.0165
253,2018-01-15,2018-01-15 14:56:01,3.0454,10001104,0.015172,0.015,0.0152,0.167518,0.166484,0.167686,-0.292616,0.00166565,4.22736,-0.579629,-0.208004,-0.180747,0.03,0.06363669999999999,0.0253608,-0.316591,-2.50453,3.0,-0.355838,0,20180124,3.0435
254,2018-01-16,2018-01-16 14:56:08,3.0655,10001154,0.0514476,0.0515,0.0519,0.16558,0.165899,0.168329,-0.675038,0.00164326,4.7419699999999985,-0.644407,-0.218119,-0.176197,0.03,0.0469526,0.0222707,-0.649459,2.89443,3.1,0.310089,0,20180124,3.0585
255,2018-01-17,2018-01-17 14:56:16,3.0784,10001154,0.0452665,0.045,0.0455,0.181576,0.179926,0.18302,-0.622171,0.00161605,4.89652,-0.8857659999999999,-0.201403,-0.166801,0.03,0.093798,0.0191804,-0.6049399999999999,2.12683,3.1,0.23729,0,20180124,3.0745
256,2018-01-18,2018-01-18 14:56:04,3.1073,10001154,0.0263055,0.0262,0.0263,0.190684,0.190008,0.190649,-0.4548640000000001,0.00156193,5.2718300000000005,-0.916962,-0.180235,-0.15709,0.03,0.0245944,0.0160923,-0.4583140000000001,-0.468144,3.1,-0.07690810000000001,0,20180124,3.1035
257,2018-01-19,2018-01-19 14:56:03,3.1139,10001154,0.0261829,0.0254,0.0256,0.22135,0.21575100000000005,0.217182,-0.439917,0.00139884,5.01224,-1.29687,-0.158593,-0.140557,0.03,0.108147,0.013003,-0.456261,-2.46362,3.1,-0.12129,0,20180124,3.1085
258,2018-01-22,2018-01-22 14:56:14,3.1296,10001154,0.00767948,0.0082,0.0083,0.190791,0.197186,0.198406,-0.266117,0.000808911,6.978339999999998,-1.27536,-0.0937701,-0.0876505,0.03,0.0679554,0.00620307,-0.295877,-13.5952,3.1,-0.470676,0,20180124,3.1265
259,2018-01-23,2018-01-23 14:56:06,3.1732,10001172,0.0379251,0.0386,0.039,0.253463,0.265484,0.272494,-0.7543,0.000555251,6.9851100000000015,-3.3927,-0.06274640000000001,-0.0552604,0.03,0.504012,0.00311452,-0.717853,25.0445,3.2,0.708607,0,20180124,3.1675
260,2018-01-24,2018-01-24 14:56:02,3.1656,10001172,0.0375067,0.0307,0.0321,0.577308,0.689104,0.689104,-0.99899,1.8942900000000004e-08,0.0127645,-121.066,-8.20864e-05,-9.62119e-07,0.03,38.3067,2.55447e-05,-0.99801,38.196,3.2,9.31141,0,20180124,3.1655
261,2018-01-25,2018-01-25 14:56:07,3.1496,10001174,0.0901065,0.0896,0.0899,0.185252,0.183854,0.184682,-0.5785680000000001,0.00362452,2.27898,-0.308662,-0.526777,-0.376355,0.041447500000000005,0.0,0.0865438,-0.529522,1.1541,3.2,0.16708399999999998,0,20180228,3.1465
262,2018-01-26,2018-01-26 14:56:11,3.1782,10001174,0.0680077,0.0678,0.0679,0.16941199999999998,0.168845,0.16911800000000002,-0.5193399999999999,0.00365851,2.56182,-0.304109,-0.508402,-0.374386,0.0391204,0.0,0.083454,-0.482525,0.8815280000000001,3.2,0.0494462,0,20180228,3.1715
263,2018-01-29,2018-01-29 14:56:10,3.1332,10001162,0.0471421,0.0466,0.047,0.175234,0.173626,0.17481300000000002,-0.415067,0.00337177,2.55693,-0.411538,-0.449537,-0.345608,0.03,0.0511913,0.0766553,-0.411637,0.0919059,3.1,-0.130435,0,20180228,3.1145
264,2018-01-30,2018-01-30 14:56:07,3.0955,10001162,0.0597099,0.0595,0.0599,0.162259,0.161629,0.16283,-0.520329,0.00333012,2.91146,-0.409284,-0.454955,-0.340039,0.03,0.05721030000000001,0.0735662,-0.50095,0.529712,3.1,0.0509444,0,20180228,3.0775
265,2018-01-31,2018-01-31 14:56:13,3.1297,10001162,0.0427936,0.0426,0.0428,0.165054,0.164455,0.165074,-0.417634,0.00323446,2.83875,-0.406316,-0.427821,-0.331345,0.03,0.0520702,0.07047619999999999,-0.415218,0.0674011,3.1,-0.120232,0,20180228,3.1135
266,2018-02-01,2018-02-01 14:56:15,3.1475,10001162,0.0333649,0.033,0.0331,0.160104,0.158911,0.15923800000000002,-0.363828,0.00306014,2.86308,-0.392242,-0.405273,-0.319658,0.03,0.055946900000000015,0.0673866,-0.371939,-0.231006,3.1,-0.207372,0,20180228,3.1355
267,2018-02-02,2018-02-02 14:56:15,3.1626,10001162,0.0280547,0.0277,0.0279,0.162657,0.16142,0.162117,-0.322304,0.00286984,2.7435,-0.393271,-0.382754,-0.306615,0.03,0.0605231,0.0642972,-0.340095,-0.517476,3.1,-0.28441700000000003,0,20180228,3.1435
268,2018-02-05,2018-02-05 14:56:03,3.198,10001174,0.0577257,0.0581,0.0583,0.177108,0.178336,0.178992,-0.510959,0.00304752,2.92608,-0.513818,-0.401674,-0.309494,0.03,0.0582784,0.0574997,-0.497284,0.456769,3.2,0.0375527,0,20180228,3.1775
269,2018-02-06,2018-02-06 14:56:08,3.1073,10001162,0.0598481,0.0594,0.0596,0.225286,0.223729,0.224424,-0.463464,0.00287793,2.43165,-0.5661970000000001,-0.37012,-0.291527,0.03,0.0106857,0.054409800000000015,-0.451754,0.401,3.1,-0.0583549,0,20180228,3.1055
270,2018-02-07,2018-02-07 14:56:14,3.0275,10001161,0.0524767,0.0528,0.053,0.240186,0.241392,0.242138,-0.42197,0.0026804000000000003,2.37246,-0.625253,-0.337037,-0.271148,0.03,0.0296778,0.0513197,-0.425865,-0.136794,3.0,-0.161411,0,20180228,3.022
271,2018-02-08,2018-02-08 14:56:06,2.9544,10001150,0.0681329,0.0682,0.069,0.26371,0.263971,0.267072,-0.4873770000000001,0.00257973,2.32369,-0.749387,-0.33063400000000004,-0.261099,0.03,0.0620747,0.0482312,-0.480022,0.26523800000000003,2.95,0.00103086,0,20180228,2.9405
272,2018-02-09,2018-02-09 14:56:03,2.793,10001147,0.098382,0.0959,0.096,0.388381,0.37786,0.378283,-0.504063,0.00235899,1.72481,-1.07741,-0.30430100000000004,-0.238465,0.03,0.0765859,0.0451421,-0.48983,0.5271680000000001,2.8,0.0867169,0,20180228,2.8035
273,2018-02-12,2018-02-12 14:56:10,2.8075,10001147,0.06946419999999999,0.0693,0.0694,0.306226,0.305473,0.30593200000000004,-0.497583,0.00218073,2.35633,-1.03401,-0.274338,-0.220247,0.03,0.148302,0.0383426,-0.503197,-0.248918,2.8,0.0380163,0,20180228,2.8005
274,2018-02-13,2018-02-13 14:56:06,2.8547,10001148,0.059879,0.06,0.0604,0.264723,0.265291,0.267172,-0.506817,0.00212713,2.79608,-0.963048,-0.265877,-0.214691,0.03,0.145039,0.0352639,-0.510714,-0.178633,2.85,0.0513125,0,20180228,2.8465
275,2018-02-14,2018-02-14 14:56:06,2.8871,10001148,0.0480495,0.0477,0.0488,0.272861,0.271138,0.27656,-0.440712,0.00202901,2.77287,-1.14701,-0.244672,-0.204047,0.03,0.25638,0.0321728,-0.487254,-2.20751,2.85,-0.126004,0,20180228,2.8685
276,2018-02-22,2018-02-22 14:56:04,2.9334,10001149,0.0291083,0.0291,0.0293,0.25364200000000003,0.253585,0.254968,-0.415913,0.00144521,4.11301,-1.54188,-0.164496,-0.144903,0.03,0.361384,0.0160992,-0.458768,-5.81737,2.9,-0.19282,0,20180228,2.9245
277,2018-02-23,2018-02-23 14:56:05,2.9564,10001150,0.027771299999999995,0.0274,0.0276,0.206737,0.20397,0.20546,-0.4944020000000001,0.00134163,5.7079,-1.31135,-0.153538,-0.134525,0.03,0.198339,0.0130079,-0.5097689999999999,-2.31685,2.95,0.000793285,0,20180228,2.9505
278,2018-02-26,2018-02-26 14:56:06,2.9751,10001150,0.0199306,0.0199,0.0201,0.286174,0.285837,0.288041,-0.40742,0.000907281,5.77015,-2.78091,-0.0983742,-0.0908506,0.03,0.599405,0.00620736,-0.441895,-15.7483,2.95,-0.25069,0,20180228,2.9625
279,2018-02-27,2018-02-27 14:56:05,2.9199,10001149,0.0157127,0.0165,0.0166,0.318204,0.330624,0.3322,-0.413676,0.000633408,7.49171,-4.46732,-0.06715310000000001,-0.063389,0.03,1.0517,0.00311634,-0.462417,-33.499,2.9,-0.261858,0,20180228,2.9135
280,2018-02-28,2018-02-28 14:56:07,2.8761,10001148,2.61596e-05,0.0,0.0001,0.557651,0.0,0.676653,-0.00961373,3.71834e-06,3.19586,-6.92368,-0.000372367,-0.00037167,0.03,101.774,2.5008e-05,-0.18606,-6995.54,2.85,-5.21678,0,20180228,2.8715
281,2018-03-01,2018-03-01 14:56:07,2.8928,10001112,0.0775076,0.0771,0.0776,0.22982,0.228512,0.230116,-0.510333,0.00311816,2.2031,-0.51178,-0.426158,-0.317519,0.03,0.048447,0.0735937,-0.491833,0.6269520000000001,2.9,0.0566707,0,20180328,2.8835
282,2018-03-02,2018-03-02 14:56:06,2.8688,10001111,0.0628409,0.0631,0.0632,0.229494,0.23035500000000006,0.230687,-0.455544,0.00300939,2.25996,-0.523297,-0.397503,-0.305368,0.03,0.0570796,0.07050269999999999,-0.450393,0.179017,2.85,-0.0702859,0,20180328,2.8575
283,2018-03-05,2018-03-05 14:56:00,2.8659,10001111,0.055814,0.0554,0.056,0.214099,0.212652,0.214749,-0.457686,0.00286087,2.55389,-0.509837,-0.373197,-0.289642,0.03,0.053449,0.06370289999999999,-0.4535520000000001,0.16991199999999998,2.85,-0.064497,0,20180328,2.8575
284,2018-03-06,2018-03-06 14:56:01,2.8983,10001112,0.0605898,0.0605,0.0609,0.201629,0.201313,0.202723,-0.506529,0.00283608,2.76262,-0.5105689999999999,-0.376255,-0.28728000000000004,0.03,0.057699699999999986,0.0606116,-0.494162,0.524119,2.9,0.0368052,0,20180328,2.8845
285,2018-03-07,2018-03-07 14:56:04,2.8757,10001111,0.0482395,0.048,0.0483,0.21504,0.214154,0.215265,-0.428195,0.00270056,2.64013,-0.527648,-0.343648,-0.272827,0.03,0.0497277,0.0575202,-0.430948,-0.120427,2.85,-0.130797,0,20180328,2.8685
286,2018-03-08,2018-03-08 14:56:06,2.9074,10001112,0.0533717,0.053,0.0531,0.201443,0.200063,0.200434,-0.483468,0.00269459,2.90738,-0.54628,-0.348872,-0.272364,0.03,0.0650332,0.0544289,-0.478333,0.232043,2.9,-0.0110014,0,20180328,2.8965
287,2018-03-09,2018-03-09 14:56:02,2.9135,10001112,0.0478318,0.0476,0.048,0.196745,0.195859,0.197388,-0.465925,0.00261557,3.05064,-0.5529430000000001,-0.333702,-0.264012,0.03,0.06918510000000001,0.0513382,-0.465937,-0.000556349,2.9,-0.046476800000000006,0,20180328,2.9025
288,2018-03-12,2018-03-12 14:56:08,2.915,10001112,0.046424400000000005,0.0464,0.0465,0.212569,0.212469,0.21288,-0.455013,0.00243313,3.02458,-0.615831,-0.30445,-0.24538,0.03,0.0575741,0.0445371,-0.456919,-0.112432,2.9,-0.074508,0,20180328,2.9035
289,2018-03-13,2018-03-13 14:56:01,2.8774,10001111,0.0393645,0.0391,0.0391,0.215029,0.213432,0.213432,-0.418162,0.00228254,3.09336,-0.637842,-0.279746,-0.229882,0.03,0.068999,0.0414467,-0.42948,-0.697967,2.85,-0.15623399999999998,0,20180328,2.8695
290,2018-03-14,2018-03-14 14:56:03,2.8753,10001111,0.0372367,0.0371,0.0372,0.204067,0.203447,0.203901,-0.42899,0.00220405,3.4060900000000003,-0.670469,-0.269136,-0.221831,0.03,0.0991229,0.038355300000000016,-0.4436020000000001,-0.943863,2.85,-0.126361,0,20180328,2.8655
291,2018-03-15,2018-03-15 14:56:07,2.8981,10001112,0.043560400000000006,0.0434,0.0436,0.191421,0.190681,0.191604,-0.50738,0.00216678,3.8218,-0.617552,-0.270063,-0.218215,0.03,0.050924,0.035263800000000005,-0.499929,0.505274,2.9,0.0296772,0,20180328,2.8905
292,2018-03-16,2018-03-16 14:56:02,2.8671,10001111,0.033685400000000004,0.0335,0.0337,0.202205,0.201286,0.202277,-0.429895,0.00201785,3.77323,-0.643911,-0.242517,-0.202866,0.03,0.0387853,0.032173200000000006,-0.437954,-0.575109,2.85,-0.127099,0,20180328,2.8635
293,2018-03-19,2018-03-19 14:56:06,2.8963,10001112,0.0411113,0.0409,0.0411,0.201038,0.199885,0.200977,-0.526892,0.00183181,4.28104,-0.814209,-0.222942,-0.184223,0.03,0.0887995,0.0253723,-0.5227390000000001,0.434016,2.9,0.06952380000000001,0,20180328,2.8895
294,2018-03-20,2018-03-20 14:56:26,2.9024,10001112,0.0362593,0.0358,0.0362,0.199881,0.197216,0.199537,-0.5089,0.0017230999999999998,4.59299,-0.907134,-0.206025,-0.173118,0.03,0.121616,0.022279,-0.512115,-0.364039,2.9,0.032533099999999995,0,20180328,2.8965
295,2018-03-21,2018-03-21 14:56:09,2.8875,10001112,0.0444213,0.0433,0.0435,0.216554,0.209369,0.21065100000000006,-0.575717,0.00156182,4.507630000000002,-1.05065,-0.188934,-0.157032,0.03,0.13271,0.0191897,-0.565422,1.27092,2.9,0.181643,0,20180328,2.8875
296,2018-03-22,2018-03-22 14:56:10,2.8589,10001111,0.0273574,0.0277,0.0278,0.208213,0.210593,0.211288,-0.464612,0.00143928,5.25354,-1.02659,-0.165752,-0.144369,0.03,0.102773,0.0160985,-0.4759600000000001,-1.54056,2.85,-0.0613615,0,20180328,2.8575
297,2018-03-23,2018-03-23 14:56:18,2.7401,10001110,0.07620260000000001,0.0766,0.0773,0.327587,0.331264,0.33771100000000004,-0.704195,0.00107894,3.37261,-1.22422,-0.13398,-0.108881,0.0883447,0.0221414,0.0130065,-0.648939,8.33257,2.8,0.728254,0,20180328,2.7835
298,2018-03-26,2018-03-26 14:56:01,2.7272,10001130,0.036700800000000006,0.0355,0.0357,0.311198,0.296623,0.299054,-0.602344,0.000825329,5.79335,-1.62428,-0.0928687,-0.08275729999999999,0.275196,0.0,0.00615487,-0.573642,13.2072,2.75,0.338118,0,20180328,2.7335
299,2018-03-27,2018-03-27 14:56:09,2.7369,10001130,0.0264352,0.0255,0.0259,0.29935,0.283079,0.29005,-0.622617,0.000576466,8.34879,-3.11649,-0.0629744,-0.057726699999999985,0.03,0.215023,0.00307921,-0.5997170000000001,15.9223,2.75,0.385267,0,20180328,2.7375
300,2018-03-28,2018-03-28 14:56:05,2.6707,10000977,0.0212672,0.0162,0.0163,1.0,1.0,1.0,-0.999792,4.70662e-08,0.13080899999999998,1589.28,-1.82761e-05,-4.8064599999999985e-06,590.674,0.0,4.82988e-06,-0.949357,9997.92,2.7,14.1255,0,20180328,2.6845
301,2018-03-29,2018-03-29 14:56:14,2.7329,10001258,0.0824948,0.0828,0.0829,0.251392,0.252449,0.252795,-0.525167,0.00288762,2.17155,-0.519163,-0.396246,-0.294602,0.03,0.0363703,0.0708223,-0.500556,0.775605,2.75,0.100536,0,20180425,2.7355
302,2018-03-30,2018-03-30 14:56:06,2.7179,10001257,0.0641823,0.0642,0.0643,0.258924,0.258987,0.259345,-0.4471,0.00279237,2.1549400000000003,-0.533051,-0.365906,-0.283584,0.03,0.0311322,0.06774839999999999,-0.440264,0.220514,2.7,-0.100368,0,20180425,2.7155
303,2018-04-02,2018-04-02 14:56:07,2.6947,10001257,0.0698228,0.0698,0.0704,0.255524,0.255438,0.257702,-0.496273,0.00265063,2.34327,-0.5433859999999999,-0.35084,-0.26931900000000003,0.03,0.022516,0.060964099999999986,-0.479684,0.6247229999999999,2.7,0.0244403,0,20180425,2.7015
304,2018-04-03,2018-04-03 14:56:08,2.6957,10001257,0.0698682,0.0695,0.07,0.259925,0.258499,0.260435,-0.499096,0.00258201,2.3614,-0.586549,-0.340123,-0.262246,0.03,0.0366731,0.0578892,-0.484615,0.560884,2.7,0.032920099999999994,0,20180425,2.6905
305,2018-04-04,2018-04-04 14:56:14,2.6967,10001257,0.06675189999999999,0.0667,0.0668,0.256903,0.256696,0.257094,-0.497403,0.00251374,2.4546900000000003,-0.595477,-0.32855100000000004,-0.255033,0.03,0.036267400000000005,0.054813699999999986,-0.483772,0.543397,2.7,0.0267638,0,20180425,2.6955
306,2018-04-09,2018-04-09 14:56:00,2.7134,10001257,0.0566775,0.0564,0.0565,0.273782,0.272556,0.272998,-0.458869,0.00226256,2.5325,-0.7196060000000001,-0.283953,-0.228768,0.03,0.0480696,0.0443218,-0.458692,0.010484299999999998,2.7,-0.0788459,0,20180425,2.7085
307,2018-04-10,2018-04-10 14:56:12,2.7816,10001258,0.0418481,0.0413,0.0414,0.245297,0.242793,0.24325,-0.40766,0.00218908,2.79642,-0.681467,-0.267395,-0.22063,0.03,0.058022,0.0412457,-0.419363,-0.722521,2.75,-0.202267,0,20180425,2.7755
308,2018-04-11,2018-04-11 14:56:01,2.7823,10001259,0.06359669999999999,0.0633,0.0635,0.24267800000000006,0.241295,0.24222800000000005,-0.551153,0.00214528,2.99158,-0.721082,-0.275491,-0.216954,0.03,0.056775,0.038172000000000005,-0.534906,1.0505799999999998,2.8,0.150756,0,20180425,2.7765
309,2018-04-12,2018-04-12 14:56:08,2.7474,10001258,0.054266,0.054000000000000006,0.0541,0.256033,0.254736,0.255223,-0.500167,0.00205056,3.02322,-0.758315,-0.255185,-0.206961,0.03,0.038725800000000005,0.0350965,-0.492466,0.522798,2.75,0.026735200000000004,0,20180425,2.7425
310,2018-04-13,2018-04-13 14:56:10,2.7226,10001257,0.040718300000000006,0.0407,0.041,0.264581,0.264485,0.266061,-0.420847,0.00190374,3.03137,-0.787122,-0.228362,-0.191676,0.03,0.031616700000000005,0.0320214,-0.430029,-0.656037,2.7,-0.185168,0,20180425,2.7195
311,2018-04-16,2018-04-16 14:56:19,2.6627,10001256,0.042500800000000005,0.0425,0.0426,0.282323,0.282318,0.282916,-0.455891,0.00167476,3.31536,-0.978966,-0.199182,-0.168548,0.03,0.06580130000000001,0.0252363,-0.461265,-0.562638,2.65,-0.0976332,0,20180425,2.6585
312,2018-04-17,2018-04-17 14:56:08,2.6308,10001256,0.0558758,0.0555,0.0556,0.274868,0.272409,0.273063,-0.577322,0.00152837,3.62497,-1.06185,-0.187736,-0.15407300000000002,0.03,0.106218,0.0221627,-0.5627770000000001,1.64932,2.65,0.240767,0,20180425,2.6275
313,2018-04-18,2018-04-18 14:56:12,2.6523,10001256,0.03997,0.0396,0.04,0.266889,0.264353,0.267095,-0.499868,0.00145864,4.07024,-1.13229,-0.171931,-0.146627,0.03,0.11578,0.0190875,-0.501891,-0.250324,2.65,0.0222872,0,20180425,2.6445
314,2018-04-19,2018-04-19 14:56:09,2.6842,10001256,0.020543900000000004,0.0205,0.0206,0.237895,0.23755,0.238335,-0.364704,0.00127346,4.63974,-1.1265,-0.143344,-0.127671,0.03,0.215074,0.016013,-0.406311,-5.6609,2.65,-0.311657,0,20180425,2.6745
315,2018-04-23,2018-04-23 14:56:07,2.6659,10001256,0.0200956,0.0201,0.0203,0.27476,0.27481300000000003,0.27723400000000004,-0.454556,0.000826005,6.87334,-2.6021,-0.0901816,-0.08272410000000001,0.03,0.6561939999999999,0.00615423,-0.484445,-13.7578,2.65,-0.108521,0,20180425,2.6565
