,date,timestamp,spot_price,id,OptionPrice,BidPrice,AskPrice,Sigma,BidSigma,AskSigma,Delta,Vega,Gamma,Theta,Rho,RhoB,Risk_free_rate,Borrow_rate,time2expiry,Delta_time_decay,Delta_time,strike,Z,type,expiry,etf_price,tomorrow_bid1,tomorrow_delta,tomorrow_delta_cost,tomorrow_vega,tomorrow_vega_cost,volume
64,2018-01-04,2018-01-04 14:56:14,2.9223,10001128,0.00173027,0.0015,0.0017,0.153091,0.149048,0.152578,-0.0404647,0.000592897,0.833399,-0.08137430000000001,-0.173197,-0.151194,0.03,0.013296700000000002,0.054416,-0.0806003,-1.8137299999999998,2.75,-1.0576299999999998,0,20180124,2.9185,0.0012,-0.0277376,-0.0,0.00042404,4.077307692307692e-05,-56.9943
65,2018-01-04,2018-01-04 14:56:14,2.9223,10001128,0.00173027,0.0015,0.0017,0.153091,0.149048,0.152578,-0.0404647,0.000592897,0.833399,-0.08137430000000001,-0.173197,-0.151194,0.03,0.013296700000000002,0.054416,-0.0806003,-1.8137299999999998,2.75,-1.0576299999999998,0,20180124,2.9185,0.0012,-0.0277376,-0.0,0.00042404,4.077307692307692e-05,-56.9943
66,2018-01-05,2018-01-05 14:56:00,2.9371,10001100,0.0031836,0.0031,0.0032,0.146546,0.145628,0.146725,-0.0723931,0.000916374,1.41256,-0.130638,-0.21075100000000002,-0.18196700000000002,0.03,0.0294675,0.051316099999999996,-0.113195,-1.9067599999999998,2.8,-0.844577,0,20180124,2.9315,0.0022,-0.0537359,-0.0,0.0006788419999999999,6.527326923076923e-05,-204.3129
67,2018-01-05,2018-01-05 14:56:00,2.9371,10001128,0.00109687,0.0012,0.0013,0.153225,0.155592,0.157771,-0.027737599999999998,0.00042404,0.625155,-0.0632307,-0.148418,-0.130853,0.03,0.0294675,0.051316099999999996,-0.0701314,-1.9811400000000001,2.75,-1.1627399999999999,0,20180124,2.9315,0.0009,-0.018046400000000004,-0.0,0.000275776,2.6516923076923077e-05,-204.3129
68,2018-01-05,2018-01-05 14:56:00,2.9371,10001128,0.00109687,0.0012,0.0013,0.153225,0.155592,0.157771,-0.027737599999999998,0.00042404,0.625155,-0.0632307,-0.148418,-0.130853,0.03,0.0294675,0.051316099999999996,-0.0701314,-1.9811400000000001,2.75,-1.1627399999999999,0,20180124,2.9315,0.0009,-0.018046400000000004,-0.0,0.000275776,2.6516923076923077e-05,-204.3129
69,2018-01-08,2018-01-08 14:56:13,2.9465,10001100,0.00219101,0.0022,0.0024,0.153221,0.153353,0.156225,-0.0537359,0.0006788419999999999,1.14636,-0.114974,-0.171138,-0.150446,0.03,0.018714599999999998,0.0445159,-0.0929184,-2.31118,2.8,-0.9763780000000001,0,20180124,2.9425,0.0011,-0.028955400000000006,-0.0,0.00039984,3.8446153846153845e-05,-193.9806
70,2018-01-08,2018-01-08 14:56:13,2.9465,10001100,0.00219101,0.0022,0.0024,0.153221,0.153353,0.156225,-0.0537359,0.0006788419999999999,1.14636,-0.114974,-0.171138,-0.150446,0.03,0.018714599999999998,0.0445159,-0.0929184,-2.31118,2.8,-0.9763780000000001,0,20180124,2.9425,0.0011,-0.028955400000000006,-0.0,0.00039984,3.8446153846153845e-05,-193.9806
71,2018-01-08,2018-01-08 14:56:13,2.9465,10001128,0.000651941,0.0009,0.001,0.158501,0.16658699999999999,0.169445,-0.018046400000000004,0.000275776,0.45019,-0.048476,-0.112347,-0.10064,0.03,0.018714599999999998,0.0445159,-0.054799400000000005,-2.1678900000000003,2.75,-1.31798,0,20180124,2.9425,0.0006,-0.0104124,-0.0,0.000167093,1.6066634615384614e-05,-193.9806
72,2018-01-09,2018-01-09 14:56:08,2.9742,10001100,0.0010694,0.0011,0.0011,0.15650799999999998,0.15726700000000002,0.15726700000000002,-0.028955400000000006,0.00039984,0.697149,-0.0764897,-0.131455,-0.11736600000000001,0.03,0.0415415,0.041427,-0.07056110000000003,-2.56517,2.8,-1.17674,0,20180124,2.9695,0.0008,-0.0219184,-0.0,0.000307047,2.9523750000000003e-05,-223.9776
73,2018-01-09,2018-01-09 14:56:08,2.9742,10001100,0.0010694,0.0011,0.0011,0.15650799999999998,0.15726700000000002,0.15726700000000002,-0.028955400000000006,0.00039984,0.697149,-0.0764897,-0.131455,-0.11736600000000001,0.03,0.0415415,0.041427,-0.07056110000000003,-2.56517,2.8,-1.17674,0,20180124,2.9695,0.0008,-0.0219184,-0.0,0.000307047,2.9523750000000003e-05,-223.9776
74,2018-01-09,2018-01-09 14:56:08,2.9742,10001100,0.0010694,0.0011,0.0011,0.15650799999999998,0.15726700000000002,0.15726700000000002,-0.028955400000000006,0.00039984,0.697149,-0.0764897,-0.131455,-0.11736600000000001,0.03,0.0415415,0.041427,-0.07056110000000003,-2.56517,2.8,-1.17674,0,20180124,2.9695,0.0008,-0.0219184,-0.0,0.000307047,2.9523750000000003e-05,-223.9776
75,2018-01-10,2018-01-10 14:56:14,2.9979,10001101,0.00190788,0.0019,0.002,0.156855,0.156723,0.158379,-0.0491453,0.000596941,1.1045399999999999,-0.12326500000000001,-0.15170999999999998,-0.134911,0.03,0.0381742,0.038337,-0.0932058,-2.8455,2.85,-1.0271700000000001,0,20180124,2.9939999999999998,0.0018,-0.0502445,-0.0,0.000582147,5.597567307692308e-05,-104.9895
76,2018-01-10,2018-01-10 14:56:14,2.9979,10001100,0.00084023,0.0008,0.0009,0.173767,0.17243599999999998,0.175673,-0.0219184,0.000307047,0.512844,-0.07009800000000001,-0.0953427,-0.0863102,0.03,0.0381742,0.038337,-0.0608683,-2.51545,2.8,-1.38876,0,20180124,2.9939999999999998,0.0006,-0.0197347,-0.0,0.000269183,2.588298076923077e-05,-104.9895
77,2018-01-10,2018-01-10 14:56:14,2.9979,10001100,0.00084023,0.0008,0.0009,0.173767,0.17243599999999998,0.175673,-0.0219184,0.000307047,0.512844,-0.07009800000000001,-0.0953427,-0.0863102,0.03,0.0381742,0.038337,-0.0608683,-2.51545,2.8,-1.38876,0,20180124,2.9939999999999998,0.0006,-0.0197347,-0.0,0.000269183,2.588298076923077e-05,-104.9895
78,2018-01-11,2018-01-11 14:56:12,2.9955,10001101,0.00194549,0.0018,0.002,0.162726,0.160173,0.163655,-0.0502445,0.000582147,1.13111,-0.134731,-0.139807,-0.12509800000000001,0.03,0.0327405,0.0352478,-0.09589639999999999,-3.09504,2.85,-1.05879,0,20180124,2.9905,0.0013,-0.0364954,-0.0,0.000433257,4.165932692307692e-05,-122.6544
79,2018-01-11,2018-01-11 14:56:12,2.9955,10001101,0.00194549,0.0018,0.002,0.162726,0.160173,0.163655,-0.0502445,0.000582147,1.13111,-0.134731,-0.139807,-0.12509800000000001,0.03,0.0327405,0.0352478,-0.09589639999999999,-3.09504,2.85,-1.05879,0,20180124,2.9905,0.0013,-0.0364954,-0.0,0.000433257,4.165932692307692e-05,-122.6544
80,2018-01-11,2018-01-11 14:56:12,2.9955,10001100,0.000723146,0.0006,0.0008,0.17577,0.17092000000000002,0.178534,-0.0197347,0.000269183,0.484205,-0.0672567,-0.0850029,-0.0773938,0.03,0.0327405,0.0352478,-0.0588629,-2.65276,2.8,-1.4358899999999999,0,20180124,2.9905,0.0006,-0.016438400000000002,-0.0,0.00022197,2.1343269230769232e-05,-122.6544
81,2018-01-12,2018-01-12 14:56:06,3.0224,10001101,0.00144351,0.0013,0.0014,0.181061,0.177648,0.180048,-0.036495400000000004,0.000433257,0.814537,-0.12561,-0.10108099999999999,-0.09184099999999999,0.03,0.0634302,0.032159,-0.0829981,-3.3178300000000003,2.85,-1.28606,0,20180124,3.0165,0.001,-0.0302969,-0.0,0.000332606,3.198134615384616e-05,-142.98569999999995
82,2018-01-12,2018-01-12 14:56:06,3.0224,10001101,0.00144351,0.0013,0.0014,0.181061,0.177648,0.180048,-0.036495400000000004,0.000433257,0.814537,-0.12561,-0.10108099999999999,-0.09184099999999999,0.03,0.0634302,0.032159,-0.0829981,-3.3178300000000003,2.85,-1.28606,0,20180124,3.0165,0.001,-0.0302969,-0.0,0.000332606,3.198134615384616e-05,-142.98569999999995
83,2018-01-12,2018-01-12 14:56:06,3.0224,10001101,0.00144351,0.0013,0.0014,0.181061,0.177648,0.180048,-0.036495400000000004,0.000433257,0.814537,-0.12561,-0.10108099999999999,-0.09184099999999999,0.03,0.0634302,0.032159,-0.0829981,-3.3178300000000003,2.85,-1.28606,0,20180124,3.0165,0.001,-0.0302969,-0.0,0.000332606,3.198134615384616e-05,-142.98569999999995
84,2018-01-15,2018-01-15 14:56:01,3.0454,10001102,0.00271085,0.003,0.0031,0.199967,0.20463499999999998,0.206196,-0.0634803,0.0006035109999999999,1.28314,-0.244351,-0.0995661,-0.0911023,0.03,0.06363669999999999,0.0253608,-0.105751,-4.41576,2.9,-1.20736,0,20180124,3.0435,0.0011,-0.031167200000000006,-0.0,0.000321216,3.088615384615384e-05,-213.9786
85,2018-01-15,2018-01-15 14:56:01,3.0454,10001101,0.00127663,0.001,0.0012,0.22121799999999997,0.212283,0.21887199999999998,-0.030296899999999998,0.000332606,0.639227,-0.148128,-0.0521082,-0.0484087,0.03,0.06363669999999999,0.0253608,-0.06103009999999999,-3.21053,2.85,-1.6442,0,20180124,3.0435,0.0006,-0.015759600000000002,-0.0,0.000180729,1.7377788461538463e-05,-213.9786
86,2018-01-15,2018-01-15 14:56:01,3.0454,10001101,0.00127663,0.001,0.0012,0.22121799999999997,0.212283,0.21887199999999998,-0.030296899999999998,0.000332606,0.639227,-0.148128,-0.0521082,-0.0484087,0.03,0.06363669999999999,0.0253608,-0.06103009999999999,-3.21053,2.85,-1.6442,0,20180124,3.0435,0.0006,-0.015759600000000002,-0.0,0.000180729,1.7377788461538463e-05,-213.9786
87,2018-01-16,2018-01-16 14:56:08,3.0655,10001102,0.00112119,0.0011,0.0012,0.199817,0.199154,0.202221,-0.031167200000000006,0.000321216,0.768116,-0.14568599999999998,-0.0641681,-0.0595831,0.03,0.046952600000000004,0.0222707,-0.0686019,-4.2360000000000015,2.9,-1.47748,0,20180124,3.0585,0.0016,-0.038533,-0.0,0.000356271,3.425682692307693e-05,-222.3111
88,2018-01-16,2018-01-16 14:56:08,3.0655,10001102,0.00112119,0.0011,0.0012,0.199817,0.199154,0.202221,-0.031167200000000006,0.000321216,0.768116,-0.14568599999999998,-0.0641681,-0.0595831,0.03,0.046952600000000004,0.0222707,-0.0686019,-4.2360000000000015,2.9,-1.47748,0,20180124,3.0585,0.0016,-0.038533,-0.0,0.000356271,3.425682692307693e-05,-222.3111
89,2018-01-16,2018-01-16 14:56:08,3.0655,10001101,0.0005924330000000001,0.0006,0.0007,0.2278010000000001,0.22821799999999998,0.2334320000000001,-0.015759600000000002,0.00018072900000000002,0.37908200000000003,-0.0932322,-0.0282853,-0.026592599999999997,0.03,0.046952600000000004,0.0222707,-0.0378897,-2.50418,2.85,-1.9436400000000005,0,20180124,3.0585,0.0007,-0.0184384,-0.0,0.000192592,1.851846153846154e-05,-222.3111
90,2018-01-17,2018-01-17 14:56:16,3.0784,10001102,0.00161057,0.0016,0.0017,0.241211,0.240914,0.24368299999999998,-0.038533,0.00035627099999999996,0.812591,-0.23154,-0.0422068,-0.0396182,0.03,0.093798,0.0191804,-0.072259,-4.16275,2.9,-1.6889,0,20180124,3.0745,0.0009,-0.0225119,-0.0,0.000210928,2.0281538461538464e-05,-261.3072
91,2018-01-17,2018-01-17 14:56:16,3.0784,10001102,0.00161057,0.0016,0.0017,0.241211,0.240914,0.24368299999999998,-0.038533,0.00035627099999999996,0.812591,-0.23154,-0.0422068,-0.0396182,0.03,0.093798,0.0191804,-0.072259,-4.16275,2.9,-1.6889,0,20180124,3.0745,0.0009,-0.0225119,-0.0,0.000210928,2.0281538461538464e-05,-261.3072
92,2018-01-17,2018-01-17 14:56:16,3.0784,10001102,0.00161057,0.0016,0.0017,0.241211,0.240914,0.24368299999999998,-0.038533,0.00035627099999999996,0.812591,-0.23154,-0.0422068,-0.0396182,0.03,0.093798,0.0191804,-0.072259,-4.16275,2.9,-1.6889,0,20180124,3.0745,0.0009,-0.0225119,-0.0,0.000210928,2.0281538461538464e-05,-261.3072
93,2018-01-18,2018-01-18 14:56:04,3.1073,10001103,0.00163081,0.0016,0.0017,0.239525,0.23864899999999997,0.241461,-0.0420011,0.000353371,0.9494940000000001,-0.262231,-0.0423009,-0.0398653,0.03,0.024594400000000002,0.0160923,-0.0790768,-5.0316,2.95,-1.6407900000000002,0,20180124,3.1035,0.002,-0.0476816,-0.0,0.000352483,3.389259615384616e-05,-274.9725
94,2018-01-18,2018-01-18 14:56:04,3.1073,10001102,0.0009180130000000001,0.0009,0.001,0.274277,0.273418,0.278063,-0.0225119,0.00021092799999999998,0.494946,-0.179346,-0.0148078,-0.014106700000000003,0.03,0.024594400000000002,0.0160923,-0.0401112,-2.38844,2.9,-2.17981,0,20180124,3.1035,0.0008,-0.0205972,-0.0,0.00017622799999999998,1.6944999999999998e-05,-274.9725
95,2018-01-18,2018-01-18 14:56:04,3.1073,10001102,0.0009180130000000001,0.0009,0.001,0.274277,0.273418,0.278063,-0.0225119,0.00021092799999999998,0.494946,-0.179346,-0.0148078,-0.014106700000000003,0.03,0.024594400000000002,0.0160923,-0.0401112,-2.38844,2.9,-2.17981,0,20180124,3.1035,0.0008,-0.0205972,-0.0,0.00017622799999999998,1.6944999999999998e-05,-274.9725
96,2018-01-19,2018-01-19 14:56:03,3.1139,10001103,0.00200307,0.002,0.0021,0.281805,0.28171799999999997,0.284519,-0.0476816,0.000352483,0.99205,-0.393495,-0.025599599999999997,-0.024373500000000003,0.03,0.10814700000000001,0.013003,-0.08107710000000001,-5.03399,2.95,-1.86106,0,20180124,3.1085,0.0004,-0.00848082,-0.0,5.68684e-05,5.468115384615385e-06,-314.6352
97,2018-01-19,2018-01-19 14:56:03,3.1139,10001103,0.00200307,0.002,0.0021,0.281805,0.28171799999999997,0.284519,-0.0476816,0.000352483,0.99205,-0.393495,-0.025599599999999997,-0.024373500000000003,0.03,0.10814700000000001,0.013003,-0.08107710000000001,-5.03399,2.95,-1.86106,0,20180124,3.1085,0.0004,-0.00848082,-0.0,5.68684e-05,5.468115384615385e-06,-314.6352
98,2018-01-19,2018-01-19 14:56:03,3.1139,10001102,0.0008291310000000001,0.0008,0.001,0.303992,0.302321,0.31312199999999996,-0.0205972,0.00017622799999999998,0.459787,-0.21098499999999998,-0.00687818,-0.00660952,0.03,0.10814700000000001,0.013003,-0.032573200000000004,-1.80525,2.9,-2.4607,0,20180124,3.1085,0.0002,-0.00498898,-0.0,3.55697e-05,3.4201634615384616e-06,-314.6352
99,2018-01-22,2018-01-22 14:56:14,3.1296,10001104,0.00046035,0.0009,0.001,0.25998699999999997,0.290034,0.29551700000000003,-0.0194927,0.00011676299999999999,0.739202,-0.24699000000000002,-0.0101348,-0.00982607,0.03,0.0679554,0.00620307,-0.034691,-6.942989999999999,3.0,-2.13597,0,20180124,3.1265,0.0002,-0.00550535,-0.0,2.78922e-05,2.681942307692308e-06,-197.9802
100,2018-01-22,2018-01-22 14:56:14,3.1296,10001103,0.000220757,0.0004,0.0005,0.314692,0.340057,0.350933,-0.00848082,5.68684e-05,0.29743600000000003,-0.14525,-0.00111798,-0.00109184,0.03,0.0679554,0.00620307,-0.0108864,-1.0989200000000001,2.95,-2.98956,0,20180124,3.1265,0.0002,-0.00262153,-0.0,1.4344e-05,1.3792307692307692e-06,-197.9802
101,2018-01-22,2018-01-22 14:56:14,3.1296,10001103,0.000220757,0.0004,0.0005,0.314692,0.340057,0.350933,-0.00848082,5.68684e-05,0.29743600000000003,-0.14525,-0.00111798,-0.00109184,0.03,0.0679554,0.00620307,-0.0108864,-1.0989200000000001,2.95,-2.98956,0,20180124,3.1265,0.0002,-0.00262153,-0.0,1.4344e-05,1.3792307692307692e-06,-197.9802
102,2018-01-23,2018-01-23 14:56:06,3.1732,10001154,0.00166438,0.0011,0.0012,0.274753,0.25009000000000003,0.254866,-0.07574960000000001,0.000252497,2.9303,-1.22758,-0.0210043,-0.0204351,0.03,0.504012,0.00311452,-0.12339100000000001,-32.7366,3.1,-1.56692,0,20180124,3.1675,0.0,-4.34481e-12,-0.0,4.82546e-15,4.639865384615385e-16,-33.6633
103,2018-01-23,2018-01-23 14:56:06,3.1732,10001104,0.00012111299999999999,0.0002,0.0003,0.386908,0.410339,0.43204899999999996,-0.00550535,2.7892199999999997e-05,0.229866,-0.181519,-3.22419e-05,-3.18159e-05,0.03,0.504012,0.00311452,-0.00569844,-0.132683,3.0,-3.9170800000000003,0,20180124,3.1675,0.0001,-0.0,-0.0,1.3297599999999992e-75,1.2786153846153838e-76,-33.6633
104,2018-01-23,2018-01-23 14:56:06,3.1732,10001103,6.43155e-05,0.0002,0.0003,0.460858,0.5201100000000001,0.54633,-0.00262153,1.4344e-05,0.0992432,-0.110062,-1.36833e-07,-1.35417e-07,0.03,0.504012,0.00311452,-0.0026226999999999995,-0.000806376,2.95,-5.1217,0,20180124,3.1675,0.0,-0.0,-0.0,8.135889999999996e-128,7.82297115384615e-129,-33.6633
105,2018-01-24,2018-01-24 14:56:02,3.1656,10001154,5.6121400000000005e-15,0.0,0.0001,0.577308,0.0,1.0,-4.34481e-12,4.82546e-15,3.2516000000000002e-09,-5.95639e-09,0.0,0.0,0.03,38.3067,2.55447e-05,-1.0966600000000002e-09,-4.2582e-05,3.1,-15.7627,0,20180124,3.1655,,,,,,-33.6633
106,2018-01-24,2018-01-24 14:56:02,3.1656,10001154,5.6121400000000005e-15,0.0,0.0001,0.577308,0.0,1.0,-4.34481e-12,4.82546e-15,3.2516000000000002e-09,-5.95639e-09,0.0,0.0,0.03,38.3067,2.55447e-05,-1.0966600000000002e-09,-4.2582e-05,3.1,-15.7627,0,20180124,3.1655,,,,,,-33.6633
107,2018-01-24,2018-01-24 14:56:02,3.1656,10001104,0.0,0.0001,0.0002,0.577308,1.0,1.0,-0.0,1.329759999999999e-75,8.960489999999996e-70,-1.4963399999999993e-69,0.0,0.0,0.03,38.3067,2.55447e-05,-1e-06,0.0,3.0,-41.659,0,20180124,3.1655,,,,,,-33.6633
108,2018-01-25,2018-01-25 14:56:07,3.1496,10001161,0.0145935,0.0151,0.0152,0.183199,0.18543800000000002,0.185877,-0.159518,0.00224998,1.43056,-0.216714,-0.344292,-0.282316,0.041447500000000005,0.0,0.0865438,-0.187066,-0.648225,3.0,-0.710444,0,20180228,3.1465,0.0077,-0.0999158,-0.0,0.00161031,0.00015483750000000002,-317.0
109,2018-01-26,2018-01-26 14:56:11,3.1782,10001161,0.00743531,0.0077,0.0078,0.16778900000000002,0.16942100000000002,0.170031,-0.0999158,0.00161031,1.1385100000000001,-0.149168,-0.300848,-0.250653,0.0391204,0.0,0.083454,-0.135424,-0.850234,3.0,-0.8441790000000001,0,20180228,3.1715,0.0153,-0.180986,-0.0,0.00228073,0.00021930096153846155,-162.5
110,2018-01-26,2018-01-26 14:56:11,3.1782,10001161,0.00743531,0.0077,0.0078,0.16778900000000002,0.16942100000000002,0.170031,-0.0999158,0.00161031,1.1385100000000001,-0.149168,-0.300848,-0.250653,0.0391204,0.0,0.083454,-0.135424,-0.850234,3.0,-0.8441790000000001,0,20180228,3.1715,0.0153,-0.180986,-0.0,0.00228073,0.00021930096153846155,-162.5
111,2018-01-29,2018-01-29 14:56:10,3.1332,10001150,0.00756332,0.0073,0.0074,0.171811,0.17011600000000002,0.170763,-0.104109,0.00156599,1.2112100000000001,-0.18218199999999998,-0.280656,-0.235465,0.03,0.0511913,0.0766553,-0.148917,-1.2006700000000001,2.95,-0.84698,0,20180228,3.1145,0.009000000000000001,-0.134075,-0.0,0.00181194,0.000174225,-144.3189
112,2018-01-29,2018-01-29 14:56:10,3.1332,10001161,0.0148916,0.0153,0.0156,0.17060999999999998,0.17239300000000002,0.17369400000000002,-0.18098599999999998,0.00228073,1.7764400000000002,-0.265379,-0.34633200000000003,-0.28379699999999997,0.03,0.0511913,0.0766553,-0.21566999999999997,-0.929398,3.0,-0.604162,0,20180228,3.1145,0.019,-0.236833,-0.0,0.00258625,0.0002486778846153846,-144.3189
113,2018-01-29,2018-01-29 14:56:10,3.1332,10001161,0.0148916,0.0153,0.0156,0.17060999999999998,0.17239300000000002,0.17369400000000002,-0.18098599999999998,0.00228073,1.7764400000000002,-0.265379,-0.34633200000000003,-0.28379699999999997,0.03,0.0511913,0.0766553,-0.21566999999999997,-0.929398,3.0,-0.604162,0,20180228,3.1145,0.019,-0.236833,-0.0,0.00258625,0.0002486778846153846,-144.3189
114,2018-01-30,2018-01-30 14:56:07,3.0955,10001149,0.00429959,0.0041,0.0042,0.161025,0.159242,0.160141,-0.0705195,0.00113263,0.997825,-0.129768,-0.248275,-0.21045100000000005,0.03,0.05721030000000001,0.0735662,-0.11953499999999999,-1.3398,2.9,-0.932591,0,20180228,3.0775,0.003,-0.0505072,-0.0,0.000863182,8.299826923076924e-05,-108.6558
115,2018-01-30,2018-01-30 14:56:07,3.0955,10001150,0.00909398,0.009000000000000001,0.0091,0.157023,0.156503,0.157056,-0.134075,0.00181194,1.63697,-0.204394,-0.31445,-0.26061599999999996,0.03,0.05721030000000001,0.0735662,-0.175309,-1.1270799999999999,2.95,-0.6804899999999999,0,20180228,3.0775,0.0061,-0.0946098,-0.0,0.00139869,0.00013448942307692308,-108.6558
116,2018-01-30,2018-01-30 14:56:07,3.0955,10001161,0.018641,0.019,0.0191,0.156272,0.157658,0.15804200000000002,-0.236833,0.00258625,2.34773,-0.294079,-0.375103,-0.30246100000000004,0.03,0.05721030000000001,0.0735662,-0.26252800000000004,-0.7023590000000001,3.0,-0.432626,0,20180228,3.0775,0.013,-0.17002,-0.0,0.00209989,0.0002019125,-108.6558
117,2018-01-31,2018-01-31 14:56:13,3.1297,10001150,0.00631515,0.0061,0.0062,0.168323,0.166773,0.167497,-0.09460980000000001,0.00139869,1.20373,-0.173375,-0.26198699999999997,-0.221602,0.03,0.0520702,0.07047619999999999,-0.143502,-1.3638299999999999,2.95,-0.8675290000000001,0,20180228,3.1135,0.0039,-0.0663454,-0.0,0.00105167,0.0001011221153846154,-101.3232
118,2018-01-31,2018-01-31 14:56:13,3.1297,10001149,0.00311456,0.003,0.0031,0.17415799999999998,0.172817,0.173989,-0.050507199999999995,0.000863182,0.7179770000000001,-0.110048,-0.19681700000000002,-0.169726,0.03,0.0520702,0.07047619999999999,-0.101355,-1.41839,2.9,-1.1251,0,20180228,3.1135,0.0016,-0.031539,-0.0,0.000579073,5.568009615384616e-05,-101.3232
119,2018-01-31,2018-01-31 14:56:13,3.1297,10001150,0.00631515,0.0061,0.0062,0.168323,0.166773,0.167497,-0.09460980000000001,0.00139869,1.20373,-0.173375,-0.26198699999999997,-0.221602,0.03,0.0520702,0.07047619999999999,-0.143502,-1.3638299999999999,2.95,-0.8675290000000001,0,20180228,3.1135,0.0039,-0.0663454,-0.0,0.00105167,0.0001011221153846154,-101.3232
120,2018-02-01,2018-02-01 14:56:15,3.1475,10001161,0.00883529,0.0091,0.0092,0.161944,0.163464,0.16403299999999998,-0.13062200000000002,0.00173214,1.60219,-0.21853699999999998,-0.296053,-0.247873,0.03,0.05594690000000002,0.0673866,-0.17672100000000002,-1.31282,3.0,-0.712629,0,20180228,3.1355,0.0074,-0.111329,-0.0,0.00151928,0.00014608461538461538,-69.6597
121,2018-02-01,2018-02-01 14:56:15,3.1475,10001150,0.0039655,0.0039,0.004,0.16408599999999998,0.16346,0.164413,-0.0663454,0.00105167,0.9600700000000001,-0.13334000000000001,-0.23058499999999998,-0.19729000000000002,0.03,0.05594690000000002,0.0673866,-0.119341,-1.50922,2.95,-0.9716090000000001,0,20180228,3.1355,0.0036,-0.05820470000000001,-0.0,0.00093202,8.96173076923077e-05,-69.6597
122,2018-02-01,2018-02-01 14:56:15,3.1475,10001149,0.00171818,0.0016,0.0016,0.168247,0.166163,0.166163,-0.031539,0.000579073,0.515563,-0.0748138,-0.167718,-0.146081,0.03,0.05594690000000002,0.0673866,-0.0830773,-1.4677200000000001,2.9,-1.23502,0,20180228,3.1355,0.0015,-0.0294838,-0.0,0.000537497,5.168240384615384e-05,-69.6597
123,2018-02-02,2018-02-02 14:56:15,3.1626,10001161,0.00738148,0.0074,0.0076,0.167579,0.1677,0.169008,-0.111329,0.00151928,1.40973,-0.208511,-0.267623,-0.226663,0.03,0.060523099999999996,0.0642972,-0.163503,-1.51757,3.0,-0.801669,0,20180228,3.1435,0.005,-0.0755077,-0.0,0.00109025,0.00010483173076923079,-98.3235
124,2018-02-02,2018-02-02 14:56:15,3.1626,10001161,0.00738148,0.0074,0.0076,0.167579,0.1677,0.169008,-0.111329,0.00151928,1.40973,-0.208511,-0.267623,-0.226663,0.03,0.060523099999999996,0.0642972,-0.163503,-1.51757,3.0,-0.801669,0,20180228,3.1435,0.005,-0.0755077,-0.0,0.00109025,0.00010483173076923079,-98.3235
125,2018-02-02,2018-02-02 14:56:15,3.1626,10001150,0.00351002,0.0036,0.0037,0.172486,0.17344500000000002,0.174497,-0.05820470000000001,0.00093202,0.8402139999999999,-0.130527,-0.202707,-0.175181,0.03,0.060523099999999996,0.0642972,-0.11403699999999999,-1.6239700000000001,2.95,-1.0668,0,20180228,3.1435,0.0023,-0.0396818,-0.0,0.000656138,6.30901923076923e-05,-98.3235
126,2018-02-05,2018-02-05 14:56:03,3.198,10001161,0.00486433,0.005,0.0051,0.183948,0.185184,0.186085,-0.0755077,0.00109025,1.0078799999999999,-0.181074,-0.19908199999999998,-0.172978,0.03,0.0582784,0.057499699999999994,-0.130905,-1.85045,3.0,-1.03903,0,20180228,3.1775,0.0232,-0.236217,-0.0,0.00223311,0.0002147221153846154,-165.9834
127,2018-02-05,2018-02-05 14:56:03,3.198,10001161,0.00486433,0.005,0.0051,0.183948,0.185184,0.186085,-0.0755077,0.00109025,1.0078799999999999,-0.181074,-0.19908199999999998,-0.172978,0.03,0.0582784,0.057499699999999994,-0.130905,-1.85045,3.0,-1.03903,0,20180228,3.1775,0.0232,-0.236217,-0.0,0.00223311,0.0002147221153846154,-165.9834
128,2018-02-05,2018-02-05 14:56:03,3.198,10001161,0.00486433,0.005,0.0051,0.183948,0.185184,0.186085,-0.0755077,0.00109025,1.0078799999999999,-0.181074,-0.19908199999999998,-0.172978,0.03,0.0582784,0.057499699999999994,-0.130905,-1.85045,3.0,-1.03903,0,20180228,3.1775,0.0232,-0.236217,-0.0,0.00223311,0.0002147221153846154,-165.9834
129,2018-02-06,2018-02-06 14:56:08,3.1073,10001150,0.0130815,0.0131,0.0132,0.225627,0.225737,0.22632600000000005,-0.150633,0.00169437,1.42946,-0.341878,-0.2164510000000001,-0.187047,0.03,0.010685700000000001,0.05440980000000002,-0.201648,-1.74695,2.95,-0.908857,0,20180228,3.1055,0.0331,-0.305692,-0.0,0.00240275,0.00023103365384615385,-160.3173
130,2018-02-06,2018-02-06 14:56:08,3.1073,10001161,0.023102099999999997,0.0232,0.0234,0.224246,0.22468400000000002,0.2255780000000001,-0.236217,0.00223311,1.8955799999999998,-0.445309,-0.279111,-0.23554699999999998,0.03,0.010685700000000001,0.05440980000000002,-0.275387,-1.34133,3.0,-0.620644,0,20180228,3.1055,0.0528,-0.42197,-0.0,0.0026804000000000003,0.00025773076923076927,-160.3173
131,2018-02-06,2018-02-06 14:56:08,3.1073,10001161,0.023102099999999997,0.0232,0.0234,0.224246,0.22468400000000002,0.2255780000000001,-0.236217,0.00223311,1.8955799999999998,-0.445309,-0.279111,-0.23554699999999998,0.03,0.010685700000000001,0.05440980000000002,-0.275387,-1.34133,3.0,-0.620644,0,20180228,3.1055,0.0528,-0.42197,-0.0,0.0026804000000000003,0.00025773076923076927,-160.3173
