,date,tomorrow_bid1,OptionPrice,tomorrow_delta_cost,tomorrow_vega_cost,volume,profit,cum_profit
0,2017-12-01,0.0073,0.0140514,-0.0,0.0,-19.0,-0.12827660000000002,-0.12827660000000002
1,2017-12-04,0.0025,0.00742051,-0.0,0.0,0.0,0.0,-0.12827660000000002
2,2017-12-04,0.0025,0.00742051,-0.0,0.0,0.0,0.0,-0.12827660000000002
3,2017-12-05,0.0085,0.00465518,-0.0,0.0,-95.6571,0.36778433122200005,0.23950773122200003
4,2017-12-05,0.0049,0.00257449,-0.0,0.0,-95.6571,0.22245154262099998,0.461959273843
5,2017-12-05,0.0049,0.00257449,-0.0,0.0,-95.6571,0.22245154262099998,0.6844108164639999
6,2017-12-06,0.0114,0.00846095,-0.0,0.0,-112.6554,0.33109985337000003,1.015510669834
7,2017-12-06,0.0114,0.00846095,-0.0,0.0,-112.6554,0.33109985337000003,1.346610523204
8,2017-12-06,0.0055,0.00481112,-0.0,0.0,-112.6554,0.07760605195199993,1.4242165751559999
9,2017-12-07,0.0025,0.00572071,-0.0,0.0,-31.6635,-0.101978951085,1.3222376240709999
10,2017-12-07,0.0055,0.0115414,-0.0,0.0,-31.6635,-0.19129186890000002,1.1309457551709998
11,2017-12-07,0.0055,0.0115414,-0.0,0.0,-31.6635,-0.19129186890000002,0.9396538862709998
12,2017-12-08,0.0012,0.00249356,-0.0,0.0,-13.332,-0.017245741920000005,0.9224081443509997
13,2017-12-08,0.0012,0.00249356,-0.0,0.0,-13.332,-0.017245741920000005,0.9051624024309997
14,2017-12-08,0.0022,0.00552653,-0.0,0.0,-13.332,-0.04434929796,0.8608131044709997
15,2017-12-11,0.005,0.00224223,-0.0,0.0,-8.9991,0.024817448007,0.8856305524779997
16,2017-12-11,0.0015,0.00119545,-0.0,0.0,-8.9991,0.002740675905,0.8883712283829998
17,2017-12-11,0.0015,0.00119545,-0.0,0.0,-8.9991,0.002740675905,0.8911119042879998
18,2017-12-12,0.0013,0.00214072,-0.0,0.0,-122.9877,-0.10339821914400002,0.7877136851439998
19,2017-12-12,0.0028,0.0049513000000000005,-0.0,0.0,-122.9877,-0.2645834390100001,0.5231302461339997
20,2017-12-12,0.0013,0.00214072,-0.0,0.0,-122.9877,-0.10339821914400002,0.4197320269899997
21,2017-12-13,0.0033,0.00287089,-0.0,0.0,-152.6514,0.06550424225399998,0.48523626924399965
22,2017-12-13,0.0013,0.00115365,-0.0,0.0,-152.6514,0.02234053238999999,0.5075768016339997
23,2017-12-13,0.0033,0.00287089,-0.0,0.0,-152.6514,0.06550424225399998,0.5730810438879996
24,2017-12-14,0.0015,0.00125371,-0.0,0.0,-133.6533,0.03291747125700002,0.6059985151449997
25,2017-12-14,0.0058,0.00326975,-0.0,0.0,-133.6533,0.3381762623249999,0.9441747774699996
26,2017-12-14,0.0015,0.00125371,-0.0,0.0,-133.6533,0.03291747125700002,0.9770922487269996
27,2017-12-15,0.0009,0.0019771,-0.0,0.0,-85.3248,-0.09190334207999999,0.8851889066469997
28,2017-12-15,0.0009,0.0019771,-0.0,0.0,-85.3248,-0.09190334207999999,0.7932855645669997
29,2017-12-15,0.0031,0.00582293,-0.0,0.0,-85.3248,-0.23233345766399996,0.5609521069029998
30,2017-12-18,0.0004,0.00109772,-0.0,0.0,-21.9978,-0.015348305016000001,0.5456038018869998
31,2017-12-18,0.0004,0.00109772,-0.0,0.0,-21.9978,-0.015348305016000001,0.5302554968709997
32,2017-12-18,0.0004,0.00109772,-0.0,0.0,-21.9978,-0.015348305016000001,0.5149071918549997
