,date,tomorrow_bid1,OptionPrice,tomorrow_delta_cost,tomorrow_vega_cost,volume,profit,cum_profit
0,2017-12-01,0.0073,0.0140514,-0.00014806638461538465,0.0,-19.0,-0.13108986130769232,-0.13108986130769232
1,2017-12-04,0.0025,0.00742051,-6.239975826923077e-05,0.0,0.0,0.0,-0.13108986130769232
2,2017-12-04,0.0025,0.00742051,-6.239975826923077e-05,0.0,0.0,0.0,-0.13108986130769232
3,2017-12-05,0.0085,0.00465518,-0.00018472160865384618,0.0,-95.6571,0.3501143978308382,0.21902453652314588
4,2017-12-05,0.0049,0.00257449,-0.00010782409576923078,0.0,-95.6571,0.21213740230959308,0.43116193883273896
5,2017-12-05,0.0049,0.00257449,-0.00010782409576923078,0.0,-95.6571,0.21213740230959308,0.643299341142332
6,2017-12-06,0.0114,0.00846095,-0.0002580265605769231,0.0,-112.6554,0.3020317679775825,0.9453311091199146
7,2017-12-06,0.0114,0.00846095,-0.0002580265605769231,0.0,-112.6554,0.3020317679775825,1.2473628770974972
8,2017-12-06,0.0055,0.00481112,-0.00013864735096153847,0.0,-112.6554,0.061986679170487426,1.3093495562679847
9,2017-12-07,0.0025,0.00572071,-7.248657461538462e-05,0.0,-31.6635,-0.10427412974033423,1.2050754265276504
10,2017-12-07,0.0055,0.0115414,-0.00015099720865384617,0.0,-31.6635,-0.19607296901621107,1.0090024575114394
11,2017-12-07,0.0055,0.0115414,-0.00015099720865384617,0.0,-31.6635,-0.19607296901621107,0.8129294884952283
12,2017-12-08,0.0012,0.00249356,-3.8304757211538464e-05,0.0,-13.332,-0.017756420943144235,0.7951730675520841
13,2017-12-08,0.0012,0.00249356,-3.8304757211538464e-05,0.0,-13.332,-0.017756420943144235,0.7774166466089398
14,2017-12-08,0.0022,0.00552653,-7.366247673076924e-05,0.0,-13.332,-0.04533136609977462,0.7320852805091652
15,2017-12-11,0.005,0.00224223,-0.0001535309355769231,0.0,-8.9991,0.023435807764649715,0.7555210882738149
16,2017-12-11,0.0015,0.00119545,-6.979277221153846e-05,0.0,-8.9991,0.002112603768591144,0.757633692042406
17,2017-12-11,0.0015,0.00119545,-6.979277221153846e-05,0.0,-8.9991,0.002112603768591144,0.7597462958109972
18,2017-12-12,0.0013,0.00214072,-4.1085261442307694e-05,0.0,-122.9877,-0.10845120095268812,0.651295094858309
19,2017-12-12,0.0028,0.0049513000000000005,-9.756373836538462e-05,0.0,-122.9877,-0.2765825787949605,0.37471251606334854
20,2017-12-12,0.0013,0.00214072,-4.1085261442307694e-05,0.0,-122.9877,-0.10845120095268812,0.2662613151106604
21,2017-12-13,0.0033,0.00287089,-0.00011874330461538465,0.0,-152.6514,0.04737791056383506,0.3136392256744955
22,2017-12-13,0.0013,0.00115365,-4.778685923076924e-05,0.0,-152.6514,0.015045801426820144,0.32868502710131564
23,2017-12-13,0.0033,0.00287089,-0.00011874330461538465,0.0,-152.6514,0.04737791056383506,0.3760629376651507
24,2017-12-14,0.0015,0.00125371,-7.659879692307693e-05,0.0,-133.6533,0.022679789272200938,0.39874272693735163
25,2017-12-14,0.0058,0.00326975,-0.0002027847182692308,0.0,-133.6533,0.31107341553874696,0.7098161424760986
26,2017-12-14,0.0015,0.00125371,-7.659879692307693e-05,0.0,-133.6533,0.022679789272200938,0.7324959317482995
27,2017-12-15,0.0009,0.0019771,-4.88411589423077e-05,0.0,-85.3248,-0.0960707041985206,0.6364252275497789
28,2017-12-15,0.0009,0.0019771,-4.88411589423077e-05,0.0,-85.3248,-0.0960707041985206,0.5403545233512583
29,2017-12-15,0.0031,0.00582293,-0.00013914612692307693,0.0,-85.3248,-0.2442060731144861,0.2961484502367722
30,2017-12-18,0.0004,0.00109772,-2.2458521249999998e-05,0.0,-21.9978,-0.01584234307475325,0.280306107162019
31,2017-12-18,0.0004,0.00109772,-2.2458521249999998e-05,0.0,-21.9978,-0.01584234307475325,0.26446376408726574
32,2017-12-18,0.0004,0.00109772,-2.2458521249999998e-05,0.0,-21.9978,-0.01584234307475325,0.2486214210125125
33,2017-12-19,0.0008,0.00113151,-4.074985865384616e-05,0.0,0.0,0.0,0.2486214210125125
34,2017-12-19,0.0002,0.000500175,-1.557458855769231e-05,0.0,0.0,0.0,0.2486214210125125
35,2017-12-19,0.0002,0.000500175,-1.557458855769231e-05,0.0,0.0,0.0,0.2486214210125125
36,2017-12-20,0.0005,0.000785847,-2.528381913461539e-05,0.0,-46.9953,-0.014621686184476991,0.23399973482803552
37,2017-12-20,0.0005,0.000785847,-2.528381913461539e-05,0.0,-46.9953,-0.014621686184476991,0.21937804864355853
38,2017-12-20,0.0003,0.000312651,-1.4358289711538465e-05,0.0,-46.9953,-0.0012693096727806649,0.21810873897077787
39,2017-12-21,0.0003,0.0004883730000000001,-2.2485315000000008e-05,0.0,-145.6521,-0.03071195638221151,0.18739678258856635
40,2017-12-21,0.0003,0.0004883730000000001,-2.2485315000000008e-05,0.0,-145.6521,-0.03071195638221151,0.15668482620635482
41,2017-12-21,0.0003,0.0004883730000000001,-2.2485315000000008e-05,0.0,-145.6521,-0.03071195638221151,0.1259728698241433
42,2017-12-22,0.0002,0.000379682,-1.1816579625e-05,0.0,-145.6521,-0.027892170269398463,0.09808069955474483
43,2017-12-22,0.0002,0.000379682,-1.1816579625e-05,0.0,-145.6521,-0.027892170269398463,0.07018852928534636
44,2017-12-22,0.0002,0.000379682,-1.1816579625e-05,0.0,-145.6521,-0.027892170269398463,0.042296359015947894
45,2017-12-25,0.0001,0.000504735,-1.1442085442307695e-05,0.0,-57.9942,-0.02413585712855828,0.018160501887389616
46,2017-12-25,0.0001,0.000160355,-2.5681740673076926e-06,0.0,-57.9942,-0.003649179141494255,0.014511322745895361
47,2017-12-25,0.0001,0.000160355,-2.5681740673076926e-06,0.0,-57.9942,-0.003649179141494255,0.010862143604401107
48,2017-12-26,0.0249,0.00126616,-0.0013604753278846154,0.0,-68.65979999999999,1.5292847637145077,1.540146907318909
49,2017-12-26,0.0,0.000108639,-3.230075875e-05,0.0,-68.65979999999999,-0.00967689564782325,1.5304700116710857
50,2017-12-26,0.0001,2.74634e-05,-6.529801759615387e-14,0.0,-68.65979999999999,0.004980348444196652,1.5354503601152822
51,2017-12-27,,0.00010019,,,-66.66,,
52,2017-12-27,,0.027654400000000003,,,-66.66,,
53,2017-12-27,,0.00010019,,,-66.66,,
54,2017-12-28,0.0021,0.00355732,-5.806384250000001e-05,0.0,-448.0,-0.6788919614400001,0.8565583986752822
55,2017-12-29,0.0009,0.0018204,-2.6440484711538465e-05,0.0,-271.5,-0.2570671915991827,0.5994912070760995
56,2017-12-29,0.0009,0.0018204,-2.6440484711538465e-05,0.0,-271.5,-0.2570671915991827,0.3424240154769168
57,2018-01-02,0.0019,0.00212534,-6.36027289423077e-05,0.0,-112.6554,-0.03255095870608724,0.30987305677082955
58,2018-01-02,0.0009,0.0007857160000000001,-2.900073057692308e-05,0.0,-112.6554,0.009607620830164485,0.319480677600994
59,2018-01-02,0.0009,0.0007857160000000001,-2.900073057692308e-05,0.0,-112.6554,0.009607620830164485,0.3290882984311585
60,2018-01-03,0.0015,0.00206199,-5.560005413461539e-05,0.0,-98.3235,-0.06072361568770485,0.26836468274345365
61,2018-01-03,0.0015,0.00206199,-5.560005413461539e-05,0.0,-98.3235,-0.06072361568770485,0.2076410670557488
62,2018-01-03,0.0007,0.000906611,-2.5165514423076928e-05,0.0,-98.3235,-0.022789078115877402,0.1848519889398714
63,2018-01-04,0.0012,0.00173027,-3.811252923076924e-05,0.0,-56.9943,-0.032394564385737235,0.15245742455413416
64,2018-01-04,0.0012,0.00173027,-3.811252923076924e-05,0.0,-56.9943,-0.032394564385737235,0.12006286016839693
65,2018-01-04,0.0012,0.00173027,-3.811252923076924e-05,0.0,-56.9943,-0.032394564385737235,0.0876682957826597
66,2018-01-05,0.0022,0.0031836,-7.383519336538463e-05,0.0,-204.3129,-0.21604765091854247,-0.12837935513588278
67,2018-01-05,0.0009,0.00109687,-2.47964476923077e-05,0.0,-204.3129,-0.045289314760713704,-0.1736686698965965
68,2018-01-05,0.0009,0.00109687,-2.47964476923077e-05,0.0,-204.3129,-0.045289314760713704,-0.2189579846573102
69,2018-01-08,0.0011,0.00219101,-3.978583326923078e-05,0.0,-193.9806,-0.21935245421506538,-0.4383104388723756
70,2018-01-08,0.0011,0.00219101,-3.978583326923078e-05,0.0,-193.9806,-0.21935245421506538,-0.657662893087441
71,2018-01-08,0.0006,0.000651941,-1.430703807692308e-05,0.0,-193.9806,-0.012850834174984388,-0.6705137272624253
72,2018-01-09,0.0008,0.0010694,-3.011672461538462e-05,0.0,-223.9776,-0.06708503713921478,-0.7375987644016401
73,2018-01-09,0.0008,0.0010694,-3.011672461538462e-05,0.0,-223.9776,-0.06708503713921478,-0.8046838015408548
74,2018-01-09,0.0008,0.0010694,-3.011672461538462e-05,0.0,-223.9776,-0.06708503713921478,-0.8717688386800696
75,2018-01-10,0.0018,0.00190788,-6.903787548076923e-05,0.0,-104.9895,-0.018574519287788232,-0.8903433579678578
76,2018-01-10,0.0006,0.00084023,-2.711623682692308e-05,0.0,-104.9895,-0.028068547731340245,-0.9184119056991981
77,2018-01-10,0.0006,0.00084023,-2.711623682692308e-05,0.0,-104.9895,-0.028068547731340245,-0.9464804534305383
78,2018-01-11,0.0013,0.00194549,-5.014608326923077e-05,0.0,-122.6544,-0.08532282641173754,-1.0318032798422758
79,2018-01-11,0.0013,0.00194549,-5.014608326923077e-05,0.0,-122.6544,-0.08532282641173754,-1.1171261062540134
80,2018-01-11,0.0006,0.000723146,-2.2586993846153852e-05,0.0,-122.6544,-0.0178747929204037,-1.1350008991744172
81,2018-01-12,0.001,0.00144351,-4.162910586538463e-05,0.0,-142.98569999999995,-0.06936795464953611,-1.2043688538239532
82,2018-01-12,0.001,0.00144351,-4.162910586538463e-05,0.0,-142.98569999999995,-0.06936795464953611,-1.2737368084734892
83,2018-01-12,0.001,0.00144351,-4.162910586538463e-05,0.0,-142.98569999999995,-0.06936795464953611,-1.3431047631230253
