,date,tomorrow_bid1,OptionPrice,tomorrow_delta_cost,tomorrow_vega_cost,volume,profit,cum_profit
0,2017-12-01,0.0073,0.0140514,-0.0005922655384615385,-0.00012875384615384616,-19.0,-0.14197596830769232,-0.14197596830769232
1,2017-12-04,0.0025,0.00742051,-0.00024959903307692307,-6.587932692307692e-05,0.0,0.0,-0.14197596830769232
2,2017-12-04,0.0025,0.00742051,-0.00024959903307692307,-6.587932692307692e-05,0.0,0.0,-0.14197596830769232
3,2017-12-05,0.0085,0.00465518,-0.0007388864346153848,-0.00014362692307692308,-95.6571,0.2833656627138912,0.14138969440619886
4,2017-12-05,0.0049,0.00257449,-0.00043129638307692317,-9.720673076923078e-05,-95.6571,0.17189646740950706,0.3132861618157059
5,2017-12-05,0.0049,0.00257449,-0.00043129638307692317,-9.720673076923078e-05,-95.6571,0.17189646740950706,0.48518262922521294
6,2017-12-06,0.0114,0.00846095,-0.0010321062423076924,-0.00017175576923076925,-112.6554,0.19547829691533003,0.680660926140543
7,2017-12-06,0.0114,0.00846095,-0.0010321062423076924,-0.00017175576923076925,-112.6554,0.19547829691533003,0.876139223055873
8,2017-12-06,0.0055,0.00481112,-0.0005545894038461539,-0.00011264519230769232,-112.6554,0.0024384716284499243,0.8785776946843229
9,2017-12-07,0.0025,0.00572071,-0.0002899462984615385,-6.732288461538462e-05,-31.6635,-0.11329134386335617,0.7652863508209667
10,2017-12-07,0.0055,0.0115414,-0.0006039888346153848,-0.00011751634615384616,-31.6635,-0.21413724819128657,0.5511491026296802
11,2017-12-07,0.0055,0.0115414,-0.0006039888346153848,-0.00011751634615384616,-31.6635,-0.21413724819128657,0.33701185443839365
12,2017-12-08,0.0012,0.00249356,-0.00015321902884615386,-3.770115384615385e-05,-13.332,-0.01979108979565385,0.3172207646427398
13,2017-12-08,0.0012,0.00249356,-0.00015321902884615386,-3.770115384615385e-05,-13.332,-0.01979108979565385,0.29742967484708593
14,2017-12-08,0.0022,0.00552653,-0.00029464990692307697,-6.41948076923077e-05,-13.332,-0.04913341569525231,0.24829625915183362
15,2017-12-11,0.005,0.00224223,-0.0006141237423076924,-0.00010627692307692308,-8.9991,0.018334490379137307,0.26663074953097093
16,2017-12-11,0.0015,0.00119545,-0.0002791710888461539,-5.837586538461539e-05,-8.9991,-0.0002969428908181158,0.2663338066401528
17,2017-12-11,0.0015,0.00119545,-0.0002791710888461539,-5.837586538461539e-05,-8.9991,-0.0002969428908181158,0.2660368637493347
18,2017-12-12,0.0013,0.00214072,-0.00016434104576923078,-3.67875e-05,-122.9877,-0.12813455639250246,0.13790230735683226
19,2017-12-12,0.0028,0.0049513000000000005,-0.0003902549534615385,-7.358480769230771e-05,-122.9877,-0.321630024402861,-0.18372771704602872
20,2017-12-12,0.0013,0.00214072,-0.00016434104576923078,-3.67875e-05,-122.9877,-0.12813455639250246,-0.3118622734385312
21,2017-12-13,0.0033,0.00287089,-0.00047497321846153847,-8.12998076923077e-05,-152.6514,-0.019411613970621244,-0.3312738874091524
22,2017-12-13,0.0013,0.00115365,-0.00019114743692307692,-3.967125e-05,-152.6514,-0.01289426331496939,-0.3441681507241218
23,2017-12-13,0.0033,0.00287089,-0.00047497321846153847,-8.12998076923077e-05,-152.6514,-0.019411613970621244,-0.36357976469474307
24,2017-12-14,0.0015,0.00125371,-0.00030639518769230766,-5.486442307692309e-05,-133.6533,-0.015366067879023209,-0.3789458325737663
25,2017-12-14,0.0058,0.00326975,-0.0008111388730769231,-0.0001125125,-133.6533,0.21472720826373798,-0.16421862431002832
26,2017-12-14,0.0015,0.00125371,-0.00030639518769230766,-5.486442307692309e-05,-133.6533,-0.015366067879023209,-0.17958469218905151
27,2017-12-15,0.0009,0.0019771,-0.0001953646357692308,-3.404394230769231e-05,-85.3248,-0.11147758312269783,-0.29106227531174933
28,2017-12-15,0.0009,0.0019771,-0.0001953646357692308,-3.404394230769231e-05,-85.3248,-0.11147758312269783,-0.4025398584344472
29,2017-12-15,0.0031,0.00582293,-0.0005565845076923077,-7.702557692307693e-05,-85.3248,-0.2863961114117907,-0.6889359698462378
30,2017-12-18,0.0004,0.00109772,-8.983408499999999e-05,-1.6862115384615384e-05,-21.9978,-0.017695386692820694,-0.7066313565390585
31,2017-12-18,0.0004,0.00109772,-8.983408499999999e-05,-1.6862115384615384e-05,-21.9978,-0.017695386692820694,-0.7243267432318792
32,2017-12-18,0.0004,0.00109772,-8.983408499999999e-05,-1.6862115384615384e-05,-21.9978,-0.017695386692820694,-0.7420221299246998
33,2017-12-19,0.0008,0.00113151,-0.00016299943461538463,-2.5872019230769235e-05,0.0,0.0,-0.7420221299246998
34,2017-12-19,0.0002,0.000500175,-6.229835423076922e-05,-1.1412884615384615e-05,0.0,0.0,-0.7420221299246998
35,2017-12-19,0.0002,0.000500175,-6.229835423076922e-05,-1.1412884615384615e-05,0.0,0.0,-0.7420221299246998
36,2017-12-20,0.0005,0.000785847,-0.00010113527653846156,-1.598625e-05,-46.9953,-0.018937626795232962,-0.7609597567199328
37,2017-12-20,0.0005,0.000785847,-0.00010113527653846156,-1.598625e-05,-46.9953,-0.018937626795232962,-0.7798973835151657
38,2017-12-20,0.0003,0.000312651,-5.7433158846153845e-05,-9.815865384615384e-06,-46.9953,-0.00375492560873227,-0.7836523091238979
39,2017-12-21,0.0003,0.0004883730000000001,-8.994126000000003e-05,-1.293721153846154e-05,-145.6521,-0.04242138845766717,-0.8260736975815651
40,2017-12-21,0.0003,0.0004883730000000001,-8.994126000000003e-05,-1.293721153846154e-05,-145.6521,-0.04242138845766717,-0.8684950860392323
41,2017-12-21,0.0003,0.0004883730000000001,-8.994126000000003e-05,-1.293721153846154e-05,-145.6521,-0.04242138845766717,-0.9109164744968995
42,2017-12-22,0.0002,0.000379682,-4.726631850000001e-05,-5.114278846153847e-06,-145.6521,-0.03380040463492173,-0.9447168791318212
43,2017-12-22,0.0002,0.000379682,-4.726631850000001e-05,-5.114278846153847e-06,-145.6521,-0.03380040463492173,-0.978517283766743
44,2017-12-22,0.0002,0.000379682,-4.726631850000001e-05,-5.114278846153847e-06,-145.6521,-0.03380040463492173,-1.0123176884016647
45,2017-12-25,0.0001,0.000504735,-4.576834176923078e-05,-3.5370865384615386e-06,-57.9942,-0.026331711407361968,-1.0386493998090267
46,2017-12-25,0.0001,0.000160355,-1.0272696269230769e-05,-9.288528846153849e-07,-57.9942,-0.004149864822937984,-1.0427992646319646
47,2017-12-25,0.0001,0.000160355,-1.0272696269230769e-05,-9.288528846153849e-07,-57.9942,-0.004149864822937984,-1.0469491294549025
48,2017-12-26,0.0249,0.00126616,-0.0054419013115384616,-2.903048076923078e-07,-68.65979999999999,1.2490349396919962,0.2020858102370937
49,2017-12-26,0.0,0.000108639,-0.000129203035,-7.658961538461537e-07,-68.65979999999999,-0.016382772831436843,0.18570303740565686
50,2017-12-26,0.0001,2.74634e-05,-2.611920703846154e-13,-4.323769230769232e-15,-68.65979999999999,0.004980348430449736,0.19068338583610658
51,2017-12-27,,0.00010019,,,-66.66,,
52,2017-12-27,,0.027654400000000003,,,-66.66,,
53,2017-12-27,,0.00010019,,,-66.66,,
54,2017-12-28,0.0021,0.00355732,-0.00023225537000000004,-6.522451923076923e-05,-448.0,-0.7861503503753847,-0.5954669645392782
55,2017-12-29,0.0009,0.0018204,-0.00010576193884615386,-3.228663461538462e-05,-271.5,-0.2873687876948077,-0.882835752234086
56,2017-12-29,0.0009,0.0018204,-0.00010576193884615386,-3.228663461538462e-05,-271.5,-0.2873687876948077,-1.1702045399288936
57,2018-01-02,0.0019,0.00212534,-0.0002544109157692308,-6.525778846153848e-05,-112.6554,-0.06139817357859899,-1.2316027135074925
58,2018-01-02,0.0009,0.0007857160000000001,-0.00011600292230769231,-3.410798076923077e-05,-112.6554,-0.004036094096892015,-1.2356388076043845
59,2018-01-02,0.0009,0.0007857160000000001,-0.00011600292230769231,-3.410798076923077e-05,-112.6554,-0.004036094096892015,-1.2396749017012765
60,2018-01-03,0.0015,0.00206199,-0.00022240021653846163,-5.700932692307692e-05,-98.3235,-0.0827293480115406,-1.322404249712817
61,2018-01-03,0.0015,0.00206199,-0.00022240021653846163,-5.700932692307692e-05,-98.3235,-0.0827293480115406,-1.4051335977243575
62,2018-01-03,0.0007,0.000906611,-0.00010066205769230771,-2.9445673076923078e-05,-98.3235,-0.033107364124788465,-1.438240961849146
63,2018-01-04,0.0012,0.00173027,-0.00015245011692307695,-4.077307692307692e-05,-56.9943,-0.04123498813802585,-1.479475949987172
64,2018-01-04,0.0012,0.00173027,-0.00015245011692307695,-4.077307692307692e-05,-56.9943,-0.04123498813802585,-1.5207109381251978
65,2018-01-04,0.0012,0.00173027,-0.00015245011692307695,-4.077307692307692e-05,-56.9943,-0.04123498813802585,-1.5619459262632236
66,2018-01-05,0.0022,0.0031836,-0.00029534077346153847,-6.527326923076923e-05,-204.3129,-0.2746402692831892,-1.836586195546413
67,2018-01-05,0.0009,0.00109687,-9.91857907692308e-05,-2.651692307692308e-05,-204.3129,-0.06590576662677787,-1.9024919621731908
68,2018-01-05,0.0009,0.00109687,-9.91857907692308e-05,-2.651692307692308e-05,-204.3129,-0.06590576662677787,-1.9683977287999688
